--- ABOUT ---
"Incorporated in 1981, KDDL manufactures watch components like dials, hands and precision engineering goods under the brand name, Eigen. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,640","2,960","3,040",40.8

Book Value,Dividend Yield,ROCE,ROE
878,0.51,11.2,8.94

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,299,332,340,372,348,360,396,472,420,465,517,597,575
Expenses +,257,272,277,306,287,305,334,394,355,397,445,514,490
Operating Profit,42,59,62,66,61,55,63,78,64,68,72,83,85
OPM %,14%,18%,18%,18%,17%,15%,16%,16%,15%,15%,14%,14%,15%
Other Income +,7,6,6,8,9,10,14,12,11,12,14,16,10
Interest,6,7,7,6,6,7,7,9,8,9,10,11,12
Depreciation,13,15,17,17,17,19,20,24,24,27,29,33,33
Profit before tax,30,44,45,50,47,39,49,57,44,44,47,54,50
Tax %,29%,25%,27%,26%,26%,29%,28%,17%,28%,32%,30%,30%,32%
Net Profit +,21,33,33,37,35,28,36,47,32,30,33,38,35
EPS in Rs,12.88,20.58,20.28,20.64,20.40,13.78,19.97,26.40,16.51,16.61,15.76,18.69,20.58
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,412,450,453,502,625,652,549,816,"1,119","1,391","1,648","2,153"
Expenses +,370,417,425,455,556,572,481,704,952,"1,137","1,379","1,845"
Operating Profit,42,33,28,47,69,80,68,113,168,255,269,309
OPM %,10%,7%,6%,9%,11%,12%,12%,14%,15%,18%,16%,14%
Other Income +,2,4,5,5,3,6,19,15,20,29,46,52
Interest,18,18,17,15,18,33,30,30,31,33,40,42
Depreciation,12,11,12,12,13,48,46,45,49,65,86,122
Profit before tax,14,8,4,25,40,5,11,52,108,186,190,196
Tax %,37%,47%,48%,28%,38%,139%,34%,29%,28%,26%,25%,31%
Net Profit +,9,4,2,18,25,-2,7,37,77,137,142,135
EPS in Rs,8.74,4.83,1.76,14.27,17.43,-0.46,4.45,25.08,42.75,81.90,76.92,71.63
Dividend Payout %,21%,29%,78%,16%,13%,-398%,31%,12%,5%,76%,7%,11%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,9,10,11,11,12,12,12,13,13,13,12,12
Reserves,42,72,96,121,179,174,175,240,444,721,903,"1,068"
Borrowings +,122,118,115,138,154,290,250,265,246,250,453,512
Other Liabilities +,145,141,134,156,170,177,175,217,453,652,722,"1,163"
Total Liabilities,318,342,357,426,515,652,612,734,"1,156","1,636","2,090","2,755"
Fixed Assets +,74,79,79,84,144,269,246,267,305,350,603,730
CWIP,3,3,5,24,7,3,5,2,13,47,48,22
Investments,1,1,1,1,1,1,1,2,3,6,6,6
Other Assets +,241,259,272,317,363,379,359,463,835,"1,234","1,433","1,997"
Total Assets,318,342,357,426,515,652,612,734,"1,156","1,636","2,090","2,755"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,15,6,21,15,8,64,90,42,46,98,-4,144
Cash from Investing Activity +,-12,-18,-19,-29,-27,-31,-22,-35,-267,66,109,-420
Cash from Financing Activity +,-3,10,13,15,24,-26,-60,14,227,17,-149,290
Net Cash Flow,-0,-2,15,0,5,7,8,21,6,181,-44,14
Free Cash Flow,3,-10,4,-16,-29,31,73,16,-25,24,-142,-1
CFO/OP,47%,38%,92%,38%,34%,90%,138%,53%,50%,55%,19%,68%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,22,21,21,24,18,16,27,20,20,19,20,20
Inventory Days,257,244,246,243,243,244,254,216,221,225,246,227
Days Payable,129,103,93,104,86,84,98,82,74,57,43,55
Cash Conversion Cycle,150,162,174,163,175,176,183,155,167,187,223,192
Working Capital Days,17,34,43,41,60,42,49,55,73,83,114,102
ROCE %,16%,12%,8%,14%,17%,8%,8%,16%,18%,19%,14%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,50.22%,50.22%,50.22%,50.22%,50.22%,50.44%,50.44%,50.44%,50.44%,50.44%,50.44%,50.44%
FIIs +,12.50%,12.34%,11.83%,11.46%,11.69%,9.68%,9.33%,8.75%,8.40%,8.30%,8.38%,8.16%
DIIs +,2.33%,1.97%,1.67%,1.63%,1.63%,1.48%,1.71%,2.10%,2.04%,1.71%,1.83%,1.88%
Government +,0.10%,0.13%,0.15%,0.11%,0.12%,0.11%,0.11%,0.11%,0.13%,0.13%,0.13%,0.13%
Public +,34.85%,35.34%,36.13%,36.58%,36.34%,38.29%,38.42%,38.60%,39.01%,39.43%,39.23%,39.40%
No. of Shareholders,"13,917","17,858","21,113","21,672","22,558","58,455","53,066","48,415","47,220","45,717","43,376","41,375"

--- CAGR BOXES ---




