--- ABOUT ---
"Incorporated in 1993, 3i Infotech Ltd provides information technology services and software solutions [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
360,17.4,25.1,9.45

Book Value,Dividend Yield,ROCE,ROE
18.4,0.00,13.0,11.1

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,190.46,194.38,210.28,212.18,197.04,179.75,177.60,181.41,187.00,170.55,174.89,172.14,175.78
Expenses +,207.46,197.88,175.50,221.00,234.91,180.77,176.83,158.29,178.65,174.01,180.18,171.76,185.41
Operating Profit,-17.00,-3.50,34.78,-8.82,-37.87,-1.02,0.77,23.12,8.35,-3.46,-5.29,0.38,-9.63
OPM %,-8.93%,-1.80%,16.54%,-4.16%,-19.22%,-0.57%,0.43%,12.74%,4.47%,-2.03%,-3.02%,0.22%,-5.48%
Other Income +,-0.60,-2.87,-178.28,0.06,-51.06,3.64,2.20,4.08,5.83,21.53,35.82,7.59,21.97
Interest,2.56,2.36,2.65,2.72,2.36,2.08,2.36,1.61,1.54,1.35,0.52,0.82,1.34
Depreciation,5.40,5.36,7.12,7.01,7.67,6.90,7.45,7.08,6.35,4.62,4.97,5.32,4.83
Profit before tax,-25.56,-14.09,-153.27,-18.49,-98.96,-6.36,-6.84,18.51,6.29,12.10,25.04,1.83,6.17
Tax %,6.69%,10.65%,0.58%,59.28%,0.98%,38.68%,46.20%,6.75%,-327.66%,37.60%,27.32%,-14.21%,-17.83%
Net Profit +,-27.27,-15.59,-154.16,-29.45,-99.93,-8.82,-10.00,17.26,26.90,7.55,18.20,2.09,7.27
EPS in Rs,-1.32,-0.76,-7.48,-1.43,-4.83,-0.43,-0.48,0.83,1.30,0.37,0.89,0.10,0.35
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,344","1,126","1,004",991,"1,122",698,609,677,729,814,726,693
Expenses +,"1,171","1,909",847,835,977,661,642,700,766,877,702,711
Operating Profit,173,-783,157,156,144,38,-33,-23,-37,-63,24,-18
OPM %,13%,-70%,16%,16%,13%,5%,-5%,-3%,-5%,-8%,3%,-3%
Other Income +,-669,723,52,19,21,148,547,-6,73,-199,23,87
Interest,211,175,93,87,84,90,85,10,9,10,8,4
Depreciation,229,203,14,9,2,14,15,14,23,27,28,20
Profit before tax,-937,-439,103,79,79,81,414,-54,4,-299,12,45
Tax %,4%,26%,8%,11%,14%,16%,6%,6%,69%,5%,-118%,22%
Net Profit +,-976,-552,94,71,68,68,391,-57,1,-314,25,35
EPS in Rs,-13.23,-7.04,0.65,0.36,0.34,0.34,1.98,-2.80,0.07,-15.16,1.22,1.71
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,604,641,"1,184","1,615","1,617","1,617","1,617",168,168,169,170,207
Reserves,"-1,020",-530,"-1,006","-1,364","-1,293","-1,225",-864,536,474,124,137,174
Borrowings +,"2,510",925,929,848,894,902,569,119,99,84,64,62
Other Liabilities +,562,307,277,271,274,235,164,138,230,274,202,219
Total Liabilities,"2,655","1,342","1,383","1,370","1,492","1,529","1,486",960,972,652,573,662
Fixed Assets +,"1,941",815,806,803,806,851,388,417,479,245,225,218
CWIP,0,0,0,0,0,0,0,8,42,6,1,0
Investments,25,13,0,0,0,0,0,0,2,2,2,0
Other Assets +,689,515,576,567,685,678,"1,098",536,449,399,344,444
Total Assets,"2,655","1,342","1,383","1,370","1,492","1,529","1,486",960,972,652,573,662

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-51,199,129,93,137,169,79,-50,80,24,28,-44
Cash from Investing Activity +,314,5,16,-2,6,-6,803,-4,-106,-10,3,-32
Cash from Financing Activity +,-303,-170,-74,-160,-90,-174,-296,-494,-41,-25,-26,60
Net Cash Flow,-40,33,71,-70,52,-12,586,-548,-67,-11,6,-15
Free Cash Flow,-42,201,124,87,132,162,79,-60,-29,13,30,-45
CFO/OP,-9%,-29%,58%,70%,91%,499%,-192%,194%,-144%,-54%,160%,51%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,49,58,74,78,80,100,53,51,61,70,51,57
Inventory Days,,2,,,,,,,,,,
Days Payable,,289,,,,,,,,,,
Cash Conversion Cycle,49,-229,74,78,80,100,53,51,61,70,51,57
Working Capital Days,-208,-16,4,30,30,62,23,70,9,-12,-10,-24
ROCE %,-2%,-9%,18%,15%,14%,3%,-2%,-2%,3%,-10%,5%,13%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
FIIs +,0.70%,0.61%,0.73%,0.94%,1.00%,0.81%,0.78%,0.46%,0.69%,0.35%,0.32%,0.31%
DIIs +,10.80%,10.38%,10.17%,10.15%,8.75%,7.78%,7.20%,6.57%,6.57%,16.96%,14.26%,14.26%
Public +,88.51%,89.02%,89.10%,88.91%,90.25%,91.40%,92.01%,92.96%,92.73%,82.67%,85.42%,85.43%
No. of Shareholders,"3,00,942","2,91,089","2,80,315","2,72,076","2,66,783","2,60,528","2,57,177","2,55,147","2,51,146","2,47,800","2,45,470","2,40,634"

--- CAGR BOXES ---




