--- ABOUT ---
"Kalpataru Power Transmission Ltd is a global EPC player with diversified interest in power transmission and distribution, oil and gas pipeline, railways and biomass based power generation. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"23,886","1,399","1,410 / 1,007",23.5

Book Value,Dividend Yield,ROCE,ROE
455,0.79,16.6,14.2

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"4,882","4,241","4,518","4,896","5,971","4,587","4,930","5,732","7,067","6,171","6,529","6,665","7,778"
Expenses +,"4,550","3,859","4,148","4,472","5,519","4,208","4,492","5,253","6,529","5,646","5,967","6,152","7,138"
Operating Profit,332,382,371,424,452,379,438,479,538,525,561,513,640
OPM %,7%,9%,8%,9%,8%,8%,9%,8%,8%,9%,9%,8%,8%
Other Income +,122,18,12,14,20,22,17,10,13,16,23,-1,103
Interest,132,115,137,124,142,144,150,164,118,122,137,137,105
Depreciation,110,120,113,121,119,119,117,123,138,129,126,128,127
Profit before tax,212,165,132,193,211,137,188,202,296,290,322,247,511
Tax %,34%,32%,32%,25%,20%,39%,33%,31%,26%,26%,26%,40%,16%
Net Profit +,140,113,90,144,169,84,126,140,218,214,237,149,431
EPS in Rs,9.60,7.08,5.47,8.68,10.12,5.71,7.73,8.31,13.20,12.51,14.06,8.91,25.43
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"7,152","7,142","7,446","8,709","10,840","12,676","12,949","14,777","16,361","19,626","22,316","27,143"
Expenses +,"6,412","6,305","6,525","7,609","9,426","11,133","11,376","13,482","14,872","17,812","20,285","24,903"
Operating Profit,740,838,921,"1,100","1,414","1,543","1,574","1,295","1,490","1,814","2,031","2,240"
OPM %,10%,12%,12%,13%,13%,12%,12%,9%,9%,9%,9%,8%
Other Income +,25,-18,24,25,44,48,277,274,165,64,62,141
Interest,373,462,469,473,486,603,532,522,621,704,774,501
Depreciation,168,186,181,192,211,340,373,351,392,473,497,510
Profit before tax,224,171,295,461,761,648,945,696,642,701,823,"1,371"
Tax %,48%,56%,47%,40%,36%,40%,30%,23%,32%,26%,31%,25%
Net Profit +,115,76,157,278,487,390,662,535,435,516,567,"1,031"
EPS in Rs,7.84,7.17,12.15,18.29,30.41,25.18,45.06,36.28,27.13,31.37,34.30,60.90
Dividend Payout %,19%,21%,16%,14%,10%,14%,22%,18%,26%,26%,26%,18%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,31,31,31,31,31,31,30,30,32,32,34,34
Reserves,"2,186","2,217","2,391","2,643","3,089","3,327","3,709","4,249","4,688","5,106","6,479","7,742"
Borrowings +,"3,684","2,922","2,849","3,319","2,610","3,296","3,260","3,838","3,786","4,008","4,314","3,543"
Other Liabilities +,"3,050","4,315","4,947","6,393","8,406","9,086","8,323","8,999","11,014","12,868","14,746","16,394"
Total Liabilities,"8,951","9,485","10,218","12,385","14,135","15,741","15,321","17,116","19,521","22,014","25,573","27,713"
Fixed Assets +,"3,204","3,081","3,061","3,062","3,141","3,444","3,472","3,559","3,124","3,073","3,252","3,148"
CWIP,398,27,117,724,16,54,34,25,52,33,29,64
Investments,11,63,45,51,1,1,1,5,5,0,150,2
Other Assets +,"5,338","6,313","6,995","8,549","10,977","12,241","11,814","13,528","16,339","18,908","22,142","24,499"
Total Assets,"8,951","9,485","10,218","12,385","14,135","15,741","15,321","17,116","19,521","22,014","25,573","27,713"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,72,"1,104",766,650,"1,035",937,931,714,656,843,914,"1,534"
Cash from Investing Activity +,-605,-387,-235,-699,-835,-713,-6,-214,-323,-266,-718,-0
Cash from Financing Activity +,550,-726,-439,66,-219,40,-897,25,-438,-524,400,"-1,636"
Net Cash Flow,18,-9,93,17,-19,265,29,524,-104,53,595,-102
Free Cash Flow,-504,742,542,-3,330,474,696,452,-63,524,402,840
CFO/OP,22%,149%,97%,75%,94%,78%,75%,75%,59%,62%,58%,86%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,114,149,166,166,142,133,141,113,117,108,128,113
Inventory Days,152,113,116,97,91,84,82,62,64,60,61,69
Days Payable,245,277,289,267,265,239,287,241,257,260,280,276
Cash Conversion Cycle,21,-15,-7,-5,-32,-22,-63,-66,-75,-92,-92,-94
Working Capital Days,59,57,67,68,76,84,67,54,47,46,43,38
ROCE %,11%,11%,14%,16%,21%,20%,18%,13%,14%,16%,16%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,41.07%,41.06%,40.59%,40.59%,35.24%,35.24%,33.52%,33.52%,33.52%,33.57%,33.57%,33.58%
FIIs +,8.16%,8.50%,7.69%,8.17%,10.06%,10.71%,12.68%,11.60%,11.83%,11.97%,11.73%,10.92%
DIIs +,42.41%,42.70%,43.81%,43.64%,45.61%,45.93%,45.60%,45.02%,44.81%,44.10%,43.90%,45.12%
Government +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,0.00%,0.00%
Public +,8.34%,7.73%,7.92%,7.60%,9.09%,8.14%,8.19%,9.85%,9.84%,10.34%,10.80%,10.38%
No. of Shareholders,"64,671","64,395","68,851","76,744","91,938","1,04,873","1,12,132","1,20,183","1,21,346","1,20,825","1,30,006","1,18,697"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,14%
5 Years:,16%
3 Years:,18%
TTM:,22%

Compounded Profit Growth
10 Years:,25%
5 Years:,14%
3 Years:,37%
TTM:,75%

Stock Price CAGR
10 Years:,19%
5 Years:,27%
3 Years:,38%
1 Year:,21%

Return on Equity
10 Years:,12%
5 Years:,11%
3 Years:,12%
Last Year:,14%

