--- ABOUT ---
"Incorporated in 1981, Next Mediaworks Ltd.(a subsidiary of HT Media Ltd.) is primarily engaged in the business of FM Radio broadcasting. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
27.0,4.04,8.48,

Book Value,Dividend Yield,ROCE,ROE
-3.74,0.00,-12.3,

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025
Sales +,8,8,8,10,10,9,8,11,11,9,8,10,3
Expenses +,10,8,9,10,11,10,9,10,12,10,9,10,3
Operating Profit,-2,-0,-1,1,-1,-1,-1,0,-1,-1,-1,-0,-0
OPM %,-25%,-6%,-14%,6%,-6%,-6%,-10%,2%,-10%,-12%,-9%,-2%,-15%
Other Income +,1,1,1,1,1,1,-3,1,-6,1,1,2,79
Interest,4,4,5,5,5,5,5,5,5,6,6,6,3
Depreciation,2,2,2,2,2,2,2,2,2,2,2,2,1
Profit before tax,-7,-6,-7,-5,-6,-7,-12,-6,-14,-7,-8,-6,75
Tax %,0%,0%,-0%,0%,1%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit +,-7,-6,-7,-5,-6,-7,-12,-6,-14,-7,-8,-6,75
EPS in Rs,-0.61,-0.53,-0.58,-0.45,-0.55,-0.60,-0.97,-0.54,-1.21,-0.67,-0.68,-0.56,11.42
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Sales +,57,64,74,76,75,69,52,19,26,36,38,30
Expenses +,39,43,60,64,64,66,56,39,36,38,41,33
Operating Profit,18,21,14,12,11,3,-4,-20,-10,-2,-2,-3
OPM %,32%,32%,19%,16%,14%,4%,-8%,-101%,-39%,-5%,-6%,-8%
Other Income +,0,2,-52,3,3,3,-24,2,5,5,-7,83
Interest,5,3,7,11,10,9,11,12,16,18,21,20
Depreciation,12,14,14,12,11,11,13,10,9,9,9,6
Profit before tax,1,6,-58,-8,-8,-14,-51,-39,-31,-24,-39,54
Tax %,174%,65%,64%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit +,-2,0,-85,-8,-8,-14,-51,-39,-31,-24,-39,54
EPS in Rs,-0.29,0.02,-13.02,-0.39,-0.74,-1.26,-4.04,-3.21,-2.54,-2.12,-3.32,9.51
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Equity Capital,58,65,65,67,67,67,67,67,67,67,67,67
Reserves,58,57,-28,-39,-44,-53,-80,-102,-118,-133,-155,-92
Borrowings +,24,10,79,66,67,55,112,136,158,188,213,34
Other Liabilities +,26,29,56,67,69,78,19,1,-6,-30,-46,0
Total Liabilities,165,162,172,162,159,147,117,102,101,92,79,10
Fixed Assets +,91,76,135,126,115,105,88,79,70,63,43,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,1,1,1,0,5,0,2,8
Other Assets +,75,85,37,36,43,42,29,23,26,29,33,2
Total Assets,165,162,172,162,159,147,117,102,101,92,79,10

--- CASH FLOW ---
,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,15,42,13,25,24,15,-23,-13,-11,-1,2,-1
Cash from Investing Activity +,-0,1,-126,-1,-2,0,-0,1,-5,3,-2,-3
Cash from Financing Activity +,-13,-27,97,-24,-17,-21,24,12,17,-2,5,-3
Net Cash Flow,2,16,-16,-1,5,-5,0,0,2,0,4,-8
Free Cash Flow,15,42,-114,24,23,15,-24,-13,-11,-3,2,-1
CFO/OP,89%,207%,98%,218%,235%,665%,565%,71%,117%,51%,-95%,75%

--- RATIOS ---
,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,108,88,94,97,119,140,103,126,172,148,126,0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,108,88,94,97,119,140,103,126,172,148,126,0
Working Capital Days,4,-3,5,-40,-106,-287,-128,-2,65,96,78,-3
ROCE %,4%,6%,2%,3%,2%,-5%,-12%,-29%,-18%,-8%,-8%,-12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%
FIIs +,2.45%,2.45%,2.45%,2.45%,2.45%,2.45%,2.45%,2.45%,2.45%,2.45%,2.45%,2.45%
Public +,22.57%,22.56%,22.56%,22.56%,22.56%,22.57%,22.57%,22.57%,22.57%,22.57%,22.57%,22.56%
No. of Shareholders,"14,957","14,882","14,837","15,075","15,114","15,352","16,798","16,822","16,730","16,685","16,753","16,675"

--- CAGR BOXES ---




