--- ABOUT ---
"Incorporated in 1954, Akzo Noble India Ltd is in the business of manufacturing, trading, and selling paints and related products. It also provides research and development services to its Holding Company and other group companies [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"14,991","3,292","3,916",41.5

Book Value,Dividend Yield,ROCE,ROE
538,1.52,22.7,19.1

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,951,999,956,"1,033",973,"1,036",982,"1,050","1,014",995,835,894,883
Expenses +,797,837,814,866,812,867,836,884,855,861,724,758,756
Operating Profit,155,162,142,166,162,169,146,167,159,134,111,136,127
OPM %,16%,16%,15%,16%,17%,16%,15%,16%,16%,14%,13%,15%,14%
Other Income +,6,8,9,8,10,10,9,6,3,9,"1,882",-14,67
Interest,6,3,3,3,3,2,2,3,2,3,2,3,4
Depreciation,22,19,21,20,22,22,22,23,22,18,18,19,20
Profit before tax,133,148,127,152,147,154,132,146,138,122,"1,972",101,170
Tax %,28%,26%,26%,25%,26%,26%,26%,26%,21%,26%,15%,27%,26%
Net Profit +,95,110,94,114,109,115,98,109,108,91,"1,683",74,126
EPS in Rs,20.95,24.13,20.68,24.99,23.87,25.16,21.50,23.85,23.80,19.98,369.52,16.32,27.60
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2009,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
CFO/OP,-52%,145%,78%,120%,77%,131%,106%,54%,119%,104%,74%,33%

--- RATIOS ---
,Mar 2009,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,32,49,58,53,56,54,62,57,53,53,52,61
Inventory Days,81,89,107,84,85,107,135,129,95,100,95,99
Days Payable,150,145,164,159,131,171,220,164,138,164,151,131
Cash Conversion Cycle,-37,-7,1,-22,9,-10,-23,22,11,-10,-3,29
Working Capital Days,-37,-1,15,10,20,-5,-14,14,4,-2,22,32
ROCE %,13%,,27%,40%,24%,27%,22%,28%,35%,42%,42%,23%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.76%,74.76%,74.76%,74.76%,74.76%,74.76%,74.76%,74.76%,74.76%,69.76%,61.20%,61.20%
FIIs +,3.15%,3.14%,3.20%,3.42%,3.63%,3.75%,3.84%,3.68%,3.70%,7.97%,8.66%,8.43%
DIIs +,8.75%,8.61%,8.56%,8.36%,8.28%,8.11%,8.05%,8.49%,8.56%,13.77%,20.58%,21.79%
Public +,13.34%,13.49%,13.49%,13.47%,13.33%,13.39%,13.35%,13.08%,12.98%,8.50%,9.56%,8.58%
No. of Shareholders,"45,231","46,657","47,322","46,712","46,662","45,906","48,266","48,140","48,922","48,226","50,314","48,493"

--- CAGR BOXES ---




