--- ABOUT ---
"Goodluck India Ltd is an engineering conglomerate engaged in the business of manufacturing and selling engineering products such as sheets, pipes, engineering structures, fabricated structures, forgings, and automobile tubes. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,731","1,423","1,476",26.2

Book Value,Dividend Yield,ROCE,ROE
449,0.28,14.4,12.9

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,765,858,886,878,902,913,976,942,"1,105",983,991,"1,037","1,088"
Expenses +,707,788,814,804,836,838,905,862,"1,020",891,900,936,975
Operating Profit,58,70,72,74,66,75,71,80,85,92,92,101,113
OPM %,8%,8%,8%,8%,7%,8%,7%,9%,8%,9%,9%,10%,10%
Other Income +,2,1,2,1,9,5,18,4,8,4,6,2,9
Interest,15,22,19,21,15,22,17,20,22,28,26,27,25
Depreciation,9,9,9,9,9,10,10,10,14,15,15,17,20
Profit before tax,36,40,46,46,50,48,62,54,57,53,57,59,77
Tax %,23%,29%,24%,31%,26%,25%,25%,23%,27%,25%,25%,25%,27%
Net Profit +,28,29,35,32,37,36,47,41,42,40,43,44,56
EPS in Rs,10.26,10.49,12.73,11.20,11.60,10.91,14.11,12.51,12.81,12.08,12.75,13.13,16.41
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,071",984,"1,093","1,274","1,661","1,636","1,572","2,613","3,072","3,525","3,936","4,100"
Expenses +,"1,011",893,"1,006","1,175","1,535","1,508","1,456","2,430","2,868","3,243","3,625","3,702"
Operating Profit,59,91,87,99,127,128,117,183,204,282,311,398
OPM %,6%,9%,8%,8%,8%,8%,7%,7%,7%,8%,8%,10%
Other Income +,27,11,5,4,3,4,6,4,15,13,35,20
Interest,38,40,48,56,61,60,55,57,66,77,80,106
Depreciation,12,15,18,20,24,26,28,29,33,35,45,67
Profit before tax,37,47,27,27,45,45,40,101,121,182,221,246
Tax %,24%,30%,26%,41%,30%,25%,25%,25%,27%,27%,25%,26%
Net Profit +,28,33,20,16,31,34,30,75,88,132,166,183
EPS in Rs,12.67,14.91,8.97,6.95,13.67,14.72,12.26,28.84,32.21,41.63,50.59,54.37
Dividend Payout %,12%,10%,8%,0%,0%,0%,0%,12%,14%,14%,8%,6%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4,4,4,5,5,5,5,5,5,6,7,7
Reserves,177,206,251,274,305,341,379,461,615,"1,113","1,304","1,484"
Borrowings +,315,353,411,451,504,510,534,590,598,612,882,"1,119"
Other Liabilities +,83,109,132,161,166,143,180,197,253,301,337,436
Total Liabilities,579,672,798,890,979,999,"1,098","1,253","1,471","2,032","2,529","3,046"
Fixed Assets +,203,235,256,252,333,341,325,364,401,522,800,"1,203"
CWIP,4,8,4,57,5,1,12,31,37,76,244,121
Investments,0,0,0,0,0,0,0,0,4,4,14,15
Other Assets +,372,428,538,581,642,657,760,859,"1,029","1,431","1,472","1,707"
Total Assets,579,672,798,890,979,999,"1,098","1,253","1,471","2,032","2,529","3,046"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,83,57,23,73,57,58,43,78,65,-46,158,200
Cash from Investing Activity +,-75,-52,-36,-64,-50,-29,-22,-85,-78,-186,-473,-333
Cash from Financing Activity +,-4,-6,13,-8,-8,-28,-23,6,13,337,212,132
Net Cash Flow,4,-1,-0,0,-0,1,-2,-1,0,104,-103,-1
Free Cash Flow,11,5,-14,6,4,28,20,-7,-11,-241,-332,-146
CFO/OP,152%,74%,31%,82%,53%,52%,47%,54%,48%,-0%,70%,63%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,51,62,65,58,54,53,55,40,42,36,47,43
Inventory Days,67,98,110,93,89,98,115,83,85,86,80,110
Days Payable,19,31,43,39,29,21,32,20,21,19,15,20
Cash Conversion Cycle,99,129,132,112,114,130,137,103,106,103,112,132
Working Capital Days,18,28,39,23,23,22,45,29,34,49,42,37
ROCE %,16%,16%,12%,12%,14%,13%,11%,16%,16%,17%,15%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,58.73%,58.73%,56.45%,54.44%,55.78%,55.78%,55.78%,55.78%,56.44%,56.44%,56.44%,56.44%
FIIs +,0.05%,0.11%,1.24%,5.20%,3.93%,2.61%,1.72%,1.64%,1.20%,1.97%,1.48%,1.56%
DIIs +,0.00%,0.00%,1.18%,1.85%,1.81%,1.82%,1.97%,2.06%,2.06%,3.22%,4.42%,4.99%
Public +,41.22%,41.16%,41.12%,38.51%,38.47%,39.77%,40.53%,40.51%,40.29%,38.35%,37.65%,37.01%
No. of Shareholders,"15,738","22,092","30,161","33,246","36,313","38,258","41,028","36,763","36,261","36,272","37,212","35,423"

--- CAGR BOXES ---




