--- ABOUT ---
"Shriram Pistons & Rings Ltd is primarily engaged in the manufacturing of pistons, piston pins, piston rings and engine valves for various automotive companies in the domestic and export markets. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"16,473","3,740","3,870",28.8

Book Value,Dividend Yield,ROCE,ROE
659,0.27,21.0,21.6

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,701,716,752,766,856,837,876,848,988,963,"1,016","1,023","1,456"
Expenses +,566,570,594,604,679,672,699,677,778,768,809,817,"1,188"
Operating Profit,135,146,158,161,177,165,178,170,210,195,207,206,268
OPM %,19%,20%,21%,21%,21%,20%,20%,20%,21%,20%,20%,20%,18%
Other Income +,16,19,23,19,24,26,30,27,27,28,26,8,23
Interest,6,6,7,8,9,9,9,8,8,9,8,12,33
Depreciation,24,23,22,29,34,30,31,31,28,32,33,33,52
Profit before tax,121,136,151,143,158,154,168,159,201,183,192,169,206
Tax %,25%,26%,25%,25%,26%,24%,25%,24%,25%,26%,26%,26%,23%
Net Profit +,91,101,113,108,116,117,126,121,152,135,142,126,159
EPS in Rs,20.67,23.17,25.80,24.37,27.15,26.22,28.33,27.20,33.26,30.35,31.76,27.92,35.48
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Promoters +,46.75%,46.75%,46.75%,46.75%,46.75%,43.75%,43.75%,43.75%,43.75%,43.75%,43.75%,43.75%
FIIs +,0.03%,0.08%,1.07%,1.35%,1.99%,4.27%,4.50%,5.30%,5.88%,5.99%,6.62%,7.65%
DIIs +,9.59%,9.29%,13.07%,12.55%,11.80%,12.74%,13.06%,13.15%,13.34%,13.23%,13.14%,12.89%
Public +,43.63%,43.88%,39.11%,39.35%,39.46%,39.24%,38.69%,37.78%,37.02%,37.01%,36.48%,35.71%
No. of Shareholders,"4,672","8,218","22,627","36,292","40,419","47,013","46,348","43,808","46,039","51,290","49,226","49,520"

--- CAGR BOXES ---




