--- ABOUT ---
"Incorporated in 1936, Beardsell Ltd is a manufacturer and supplier of Expanded Polystyrene products and Prefabricated Building [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
116,29.4,38.6 / 20.0,10.2

Book Value,Dividend Yield,ROCE,ROE
23.3,0.34,16.7,13.2

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,59.96,57.17,60.15,59.76,67.87,59.65,68.49,64.79,75.42,65.66,71.01,66.59,71.78
Expenses +,54.08,51.89,54.36,54.77,63.43,54.00,62.00,58.99,70.66,60.13,65.08,60.41,65.21
Operating Profit,5.88,5.28,5.79,4.99,4.44,5.65,6.49,5.80,4.76,5.53,5.93,6.18,6.57
OPM %,9.81%,9.24%,9.63%,8.35%,6.54%,9.47%,9.48%,8.95%,6.31%,8.42%,8.35%,9.28%,9.15%
Other Income +,0.07,0.23,1.12,0.77,1.49,0.13,0.44,0.31,0.35,0.40,0.58,0.23,0.74
Interest,0.98,1.05,1.16,1.02,1.28,0.97,0.95,0.94,0.76,0.77,0.88,0.95,0.57
Depreciation,1.36,1.39,1.49,2.32,2.03,1.89,1.98,1.84,1.92,1.73,1.79,1.94,1.96
Profit before tax,3.61,3.07,4.26,2.42,2.62,2.92,4.00,3.33,2.43,3.43,3.84,3.52,4.78
Tax %,10.25%,21.50%,28.17%,25.21%,63.74%,21.92%,21.00%,24.32%,23.05%,15.45%,46.61%,40.34%,8.37%
Net Profit +,3.24,2.41,3.06,1.81,0.95,2.28,3.16,2.52,1.87,2.90,2.05,2.10,4.38
EPS in Rs,0.86,0.61,0.78,0.46,0.24,0.58,0.80,0.64,0.47,0.74,0.52,0.53,1.11
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Financing Activity +,1,-3,-7,1,-7,-12,-4,-7,-1,-6,-7,-7
Net Cash Flow,-2,-0,0,-0,2,-2,6,0,1,-4,3,9
Free Cash Flow,-3,3,7,-1,8,7,11,7,2,2,10,17
CFO/OP,18%,120%,72%,35%,145%,97%,127%,76%,101%,97%,97%,121%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,69,66,70,82,73,75,88,69,61,61,72,63
Inventory Days,43,39,34,44,38,56,87,56,54,53,46,53
Days Payable,92,109,94,102,97,123,163,98,84,98,86,76
Cash Conversion Cycle,20,-5,10,24,14,8,12,27,31,16,31,41
Working Capital Days,-16,-12,-4,-11,-33,-31,-23,1,-2,8,12,19
ROCE %,,15%,21%,4%,7%,9%,7%,11%,18%,17%,16%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,56.10%,56.10%,56.10%,56.10%,56.10%,56.10%,54.54%,54.54%,53.89%,52.70%,52.68%,52.68%
FIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.01%,0.00%,0.00%,0.00%
DIIs +,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.04%,0.04%,0.04%,0.04%
Government +,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%
Public +,43.56%,43.56%,43.56%,43.56%,43.57%,43.56%,45.10%,45.13%,45.79%,46.98%,47.00%,47.00%
No. of Shareholders,"12,318","11,905","12,834","14,047","14,389","15,527","16,937","16,802","15,417","15,819","15,289","14,820"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,6%
5 Years:,16%
3 Years:,6%
TTM:,2%

Compounded Profit Growth
10 Years:,14%
5 Years:,115%
3 Years:,11%
TTM:,16%

Stock Price CAGR
10 Years:,4%
5 Years:,17%
3 Years:,2%
1 Year:,-8%

Return on Equity
10 Years:,8%
5 Years:,12%
3 Years:,13%
Last Year:,13%

