--- ABOUT ---
"Birlasoft is engaged in Computer programming, consultancy, and related activities. It provides software development and IT consulting to its customers predominantly in Banking, Financial Services, and Insurance, Life Sciences and Services, Energy Resources and Utilities, and Manufacturing. The Company’s registered office is in Pune. It is part of The CK Birla Group, Birlasoft, comprising over 10,000 plus professionals. [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"9,123",326,474 / 306,16.8

Book Value,Dividend Yield,ROCE,ROE
147,1.99,21.6,14.4

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,226","1,263","1,310","1,343","1,363","1,327","1,368","1,363","1,317","1,285","1,329","1,348","1,349"
Expenses +,"1,059","1,070","1,103","1,129","1,141","1,132","1,203","1,199","1,143","1,126","1,116","1,103","1,099"
Operating Profit,167,193,207,214,222,195,165,163,174,159,213,245,249
OPM %,14%,15%,16%,16%,16%,15%,12%,12%,13%,12%,16%,18%,18%
Other Income +,-2,14,16,28,46,35,33,21,20,33,22,-27,-4
Interest,4,4,6,6,4,4,7,7,6,5,5,6,4
Depreciation,21,21,22,21,21,21,22,21,22,21,20,20,19
Profit before tax,140,182,196,215,242,205,170,156,166,166,210,192,222
Tax %,20%,24%,26%,25%,26%,27%,25%,25%,27%,36%,45%,37%,21%
Net Profit +,112,138,145,161,180,150,128,117,122,106,116,120,176
EPS in Rs,4.08,5.00,5.27,5.84,6.53,5.44,4.61,4.23,4.39,3.83,4.17,4.30,6.29
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,990","3,224","3,320","2,250","2,551","3,291","3,556","4,130","4,795","5,278","5,375","5,310"
Expenses +,"2,666","2,790","2,971","1,967","2,244","2,899","3,026","3,490","4,273","4,442","4,678","4,444"
Operating Profit,324,435,349,283,306,392,529,640,522,836,698,866
OPM %,11%,13%,10%,13%,12%,12%,15%,16%,11%,16%,13%,16%
Other Income +,35,16,47,87,100,43,19,66,22,104,108,24
Interest,26,17,14,8,11,16,13,13,19,20,23,20
Depreciation,85,69,83,40,50,83,80,77,82,85,86,80
Profit before tax,248,365,299,322,346,336,455,617,442,835,697,790
Tax %,5%,23%,20%,21%,16%,33%,29%,25%,25%,25%,26%,34%
Net Profit +,237,281,239,254,292,224,321,464,332,624,517,518
EPS in Rs,12.05,14.22,12.08,12.80,10.56,8.11,11.57,16.59,12.06,22.61,18.60,18.55
Dividend Payout %,9%,15%,17%,18%,19%,25%,30%,27%,29%,29%,35%,35%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,38,38,38,38,55,55,55,56,55,55,56,56
Reserves,"1,259","1,348","1,545","1,779","1,659","1,837","2,124","2,527","2,393","2,989","3,423","4,057"
Borrowings +,505,250,387,310,38,145,128,123,102,93,151,141
Other Liabilities +,473,547,559,606,746,650,686,677,637,788,833,"1,012"
Total Liabilities,"2,274","2,183","2,528","2,733","2,498","2,687","2,994","3,383","3,187","3,926","4,462","5,266"
Fixed Assets +,730,630,671,829,588,751,698,725,736,697,744,834
CWIP,12,36,138,32,0,2,7,3,6,12,23,2
Investments,82,12,79,129,191,33,571,840,563,"1,320","1,754","2,171"
Other Assets +,"1,451","1,505","1,641","1,743","1,719","1,901","1,719","1,816","1,882","1,897","1,942","2,259"
Total Assets,"2,274","2,183","2,528","2,733","2,498","2,687","2,994","3,383","3,187","3,926","4,462","5,266"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,289,410,163,407,-72,310,558,281,561,718,588,481
Cash from Investing Activity +,-102,-146,-150,-193,123,-42,-444,-309,252,-625,-438,-143
Cash from Financing Activity +,-40,-307,80,-128,-116,-180,-97,-147,-636,-168,-215,-233
Net Cash Flow,147,-42,93,86,-64,88,17,-176,176,-74,-65,105
Free Cash Flow,199,286,-25,292,-161,258,533,219,504,699,541,441
CFO/OP,113%,113%,66%,164%,-11%,100%,118%,72%,133%,108%,111%,89%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,85,78,86,131,102,82,53,60,56,72,67,83
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,85,78,86,131,102,82,53,60,56,72,67,83
Working Capital Days,4,35,25,44,56,46,38,53,38,39,32,175
ROCE %,15%,23%,16%,16%,17%,18%,22%,25%,17%,30%,21%,22%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,41.03%,40.97%,40.95%,40.92%,40.90%,40.86%,40.82%,40.63%,40.63%,40.53%,40.51%,40.39%
FIIs +,11.31%,17.57%,21.25%,23.48%,18.82%,11.71%,11.05%,11.68%,12.38%,11.25%,10.91%,13.64%
DIIs +,24.49%,22.40%,20.16%,18.61%,20.89%,24.26%,24.63%,24.53%,22.42%,21.92%,24.11%,23.35%
Public +,23.10%,19.03%,17.60%,16.96%,19.37%,23.15%,23.49%,23.15%,24.56%,26.28%,24.46%,22.60%
Others +,0.06%,0.04%,0.03%,0.02%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.00%
No. of Shareholders,"3,64,088","3,18,348","3,20,155","3,38,388","3,82,522","4,45,814","4,50,612","4,49,493","4,52,892","4,47,495","4,20,986","3,96,641"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,5%
5 Years:,8%
3 Years:,3%
TTM:,-1%

Compounded Profit Growth
10 Years:,7%
5 Years:,11%
3 Years:,19%
TTM:,7%

Stock Price CAGR
10 Years:,11%
5 Years:,-3%
3 Years:,-2%
1 Year:,-23%

Return on Equity
10 Years:,16%
5 Years:,17%
3 Years:,17%
Last Year:,14%

