--- ABOUT ---
"Unichem Laboratories Ltd is involved in pharmaceuticals in Generics, APIs and Contract Manufacturing (CMO) areas. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,128",444,658 / 278,40.0

Book Value,Dividend Yield,ROCE,ROE
386,0.00,3.99,3.03

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,402,423,416,466,432,483,507,533,587,527,579,521,575
Expenses +,386,395,407,435,406,443,452,448,503,504,513,476,527
Operating Profit,16,28,9,31,25,40,55,86,84,22,66,45,48
OPM %,4%,7%,2%,7%,6%,8%,11%,16%,14%,4%,11%,9%,8%
Other Income +,-28,9,6,79,-119,4,9,14,9,7,-37,287,11
Interest,6,6,7,6,5,4,5,7,5,7,8,7,9
Depreciation,30,29,29,32,27,32,32,31,30,32,31,31,31
Profit before tax,-47,2,-22,73,-126,8,27,62,58,-9,-11,293,19
Tax %,-6%,132%,12%,-0%,3%,74%,9%,6%,8%,16%,10%,10%,42%
Net Profit +,-44,-1,-24,73,-129,2,25,58,53,-10,-12,264,11
EPS in Rs,-6.29,-0.10,-3.48,10.40,-18.37,0.29,3.50,8.22,7.52,-1.49,-1.69,37.54,1.55
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,202","1,333",698,815,"1,180","1,104","1,235","1,270","1,343","1,785","2,111","2,202"
Expenses +,"1,100","1,169",738,942,"1,254","1,153","1,144","1,198","1,389","1,698","1,846","2,018"
Operating Profit,101,164,-41,-128,-74,-49,91,72,-46,87,265,184
OPM %,8%,12%,-6%,-16%,-6%,-4%,7%,6%,-3%,5%,13%,8%
Other Income +,20,15,184,"2,735",91,91,50,47,-0,-26,35,265
Interest,3,3,3,8,8,8,5,6,17,23,21,32
Depreciation,41,39,44,51,67,82,84,91,113,123,125,125
Profit before tax,77,137,97,"2,548",-58,-48,51,22,-176,-85,155,292
Tax %,3%,21%,-12%,0%,-59%,25%,33%,-50%,15%,10%,11%,14%
Net Profit +,75,108,109,"2,545",-24,-60,34,33,-202,-94,138,253
EPS in Rs,8.31,11.90,11.96,361.82,-3.38,-8.55,4.87,4.70,-28.72,-13.32,19.53,35.91
Dividend Payout %,24%,17%,25%,1%,-118%,-47%,82%,85%,-14%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,18,18,18,14,14,14,14,14,14,14,14,14
Reserves,849,936,"1,045","2,666","2,606","2,517","2,543","2,604","2,421","2,424","2,437","2,703"
Borrowings +,22,36,98,151,200,206,119,349,314,248,460,500
Other Liabilities +,264,283,359,359,323,407,436,351,444,589,659,520
Total Liabilities,"1,153","1,274","1,521","3,190","3,142","3,145","3,112","3,319","3,193","3,275","3,569","3,737"
Fixed Assets +,416,403,491,578,810,870,884,990,"1,257","1,252","1,300","1,213"
CWIP,123,237,250,238,92,330,568,494,147,123,31,100
Investments,41,14,14,901,926,550,392,264,2,1,0,0
Other Assets +,574,620,766,"1,473","1,313","1,395","1,269","1,571","1,787","1,898","2,239","2,425"
