--- ABOUT ---
"Incorporated in 1994, Balaji Telefilms Ltd is in the business of production of TV content, Films, event business, B2C and B2B digital content business and operates a SVOD, OTT platform, etc. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,086",89.1,141 / 69.5,

Book Value,Dividend Yield,ROCE,ROE
51.2,0.00,-9.54,-7.66

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,145,152,200,138,135,149,144,93,66,73,49,42,48
Expenses +,133,131,181,134,133,145,133,104,85,83,56,73,65
Operating Profit,11,21,18,4,2,4,12,-11,-19,-10,-7,-32,-17
OPM %,8%,14%,9%,3%,2%,3%,8%,-12%,-29%,-13%,-14%,-76%,-36%
Other Income +,9,1,4,1,1,1,2,1,10,4,3,2,1
Interest,3,3,3,2,2,2,1,0,0,0,1,0,1
Depreciation,2,2,2,2,2,2,2,2,2,2,2,2,2
Profit before tax,15,17,17,1,-1,2,11,-12,-11,-8,-7,-32,-18
Tax %,50%,37%,31%,123%,86%,210%,57%,-3%,-976%,-24%,-24%,-22%,-22%
Net Profit +,8,11,12,-0,-3,-2,5,-12,94,-6,-5,-25,-14
EPS in Rs,0.69,1.04,1.17,-0.01,-0.25,-0.07,0.56,-1.16,7.85,-0.48,-0.40,-2.04,-1.15
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,346,293,419,413,428,574,294,337,593,625,453,211
Expenses +,340,288,438,465,533,563,398,459,612,579,467,277
Operating Profit,6,5,-20,-52,-105,11,-104,-122,-19,46,-14,-66
OPM %,2%,2%,-5%,-13%,-25%,2%,-35%,-36%,-3%,7%,-3%,-31%
Other Income +,11,13,20,10,32,9,24,7,13,6,14,10
Interest,0,0,1,0,0,3,2,2,8,11,3,2
Depreciation,8,9,13,18,18,39,29,15,10,8,8,7
Profit before tax,8,9,-13,-60,-91,-22,-110,-131,-24,33,-10,-64
Tax %,34%,140%,131%,-22%,7%,166%,8%,2%,57%,42%,-930%,-22%
Net Profit +,6,-4,-30,-46,-98,-59,-119,-133,-38,19,85,-50
EPS in Rs,0.86,-0.47,-3.71,-4.46,-9.63,-5.81,-11.75,-13.09,-3.67,1.95,7.28,-4.03
Dividend Payout %,70%,-254%,-11%,-9%,-4%,-7%,-2%,-2%,-0%,-0%,-0%,-0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,13,15,15,20,20,20,20,20,20,20,24,24
Reserves,369,520,492,833,742,672,553,424,386,411,633,600
Borrowings +,-0,0,0,0,0,30,5,48,105,79,8,19
Other Liabilities +,48,74,121,96,118,166,189,186,183,198,137,211
Total Liabilities,430,609,628,949,880,888,767,679,694,709,802,854
Fixed Assets +,28,34,36,42,38,59,27,22,22,22,13,17
CWIP,0,2,11,2,1,2,-0,-0,-0,-0,1,-0
Investments,177,218,198,474,300,126,43,19,10,30,174,110
Other Assets +,224,355,384,431,542,701,697,638,662,656,614,727
Total Assets,430,609,628,949,880,888,767,679,694,709,802,854

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-2,-107,-13,-104,-178,-134,-10,-120,-47,66,52,-73
Cash from Investing Activity +,10,-22,12,-275,183,168,84,19,13,-18,-137,71
Cash from Financing Activity +,-5,135,-0,391,-5,-33,-16,35,44,-32,58,15
Net Cash Flow,4,6,-1,12,-0,1,58,-65,10,16,-27,13
Free Cash Flow,-17,-124,-36,-119,-191,-145,-12,-122,-41,59,52,-76
CFO/OP,-10%,"-1,696%",43%,168%,151%,"-1,219%",15%,91%,123%,196%,-397%,96%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,71,101,85,83,84,112,149,123,95,78,75,103
Inventory Days,,192,"1,316","2,094",,"1,439",,,,,751,
Days Payable,,93,963,"1,219",,"1,099",,,,,430,
Cash Conversion Cycle,71,200,439,958,84,453,149,123,95,78,395,103
Working Capital Days,100,228,144,174,262,270,343,270,98,94,176,587
ROCE %,1%,-0%,-4%,-7%,-11%,-3%,-18%,-24%,-5%,8%,-1%,-10%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,34.34%,34.34%,34.34%,34.21%,34.21%,34.21%,34.14%,31.90%,31.90%,31.90%,31.80%,31.32%
FIIs +,18.39%,18.58%,18.57%,18.90%,18.52%,18.51%,18.62%,25.12%,25.25%,25.13%,24.92%,24.57%
DIIs +,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Government +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.08%,0.08%,0.08%,0.08%,0.08%
Public +,47.26%,47.08%,46.83%,46.89%,47.25%,47.27%,47.13%,42.89%,42.76%,42.89%,43.21%,44.04%
No. of Shareholders,"33,717","32,379","35,657","35,353","36,724","37,383","37,149","36,509","32,867","30,383","29,359","29,529"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,-3%
5 Years:,-6%
