--- ABOUT ---
"Shakti Pumps (India) Ltd is primarily engaged in manufacturing of pumps and motors of various kinds. It also offers advanced water pumping solutions to a wide range of applications such as irrigation, horticulture, domestic water supply, commercial and industrial applications. Its brand ""Shakti"" is well received in the domestic and international markets. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,800",551,984,26.4

Book Value,Dividend Yield,ROCE,ROE
138,0.18,23.7,18.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,183,113,153,496,609,568,635,649,665,622,666,551,858
Expenses +,172,105,138,425,479,432,486,494,501,479,530,492,775
Operating Profit,11,8,15,71,131,136,149,154,164,144,136,59,83
OPM %,6%,7%,10%,14%,21%,24%,23%,24%,25%,23%,20%,11%,10%
Other Income +,1,1,1,1,1,3,6,4,4,2,6,8,10
Interest,4,3,4,5,8,8,11,12,13,10,13,18,18
Depreciation,4,5,5,5,5,5,5,5,5,6,7,7,9
Profit before tax,3,1,7,63,119,126,138,142,150,130,122,42,66
Tax %,24%,-41%,21%,28%,25%,26%,27%,26%,27%,25%,25%,24%,42%
Net Profit +,2,1,6,45,90,93,101,104,110,97,91,32,38
EPS in Rs,0.20,0.09,0.53,4.10,7.46,7.71,8.44,8.66,9.17,8.06,7.35,2.57,3.11
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,297,264,428,435,544,383,930,"1,179",968,"1,371","2,516","2,698"
Expenses +,249,244,368,356,454,371,788,"1,068",901,"1,146","1,913","2,276"
Operating Profit,47,20,60,78,89,12,142,110,67,225,603,422
OPM %,16%,8%,14%,18%,16%,3%,15%,9%,7%,16%,24%,16%
Other Income +,11,9,2,3,4,4,4,6,3,4,17,25
Interest,13,14,17,14,18,21,16,16,19,19,44,59
Depreciation,10,12,13,14,15,17,18,19,18,19,20,28
Profit before tax,36,3,33,54,60,-22,111,82,32,190,556,359
Tax %,26%,58%,35%,35%,25%,-35%,32%,21%,25%,25%,27%,28%
Net Profit +,26,1,22,35,45,-14,76,65,24,142,408,258
EPS in Rs,2.61,0.11,1.96,3.16,4.09,-1.28,6.85,5.88,2.19,11.79,33.97,20.87
Dividend Payout %,13%,0%,0%,20%,20%,0%,19%,6%,15%,6%,3%,5%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17,17,18,18,18,18,18,18,18,20,120,123
Reserves,175,170,205,235,272,247,322,375,400,736,"1,041","1,582"
Borrowings +,117,119,89,110,178,193,79,106,75,85,170,488
Other Liabilities +,62,60,106,94,115,83,251,364,232,610,642,855
Total Liabilities,371,366,419,457,583,541,671,864,725,"1,450","1,973","3,048"
Fixed Assets +,106,110,121,121,140,153,147,146,147,149,227,315
CWIP,5,8,0,0,12,1,1,1,2,39,33,12
Investments,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets +,261,248,298,336,431,387,522,717,577,"1,263","1,714","2,721"
Total Assets,371,366,419,457,583,541,671,864,725,"1,450","1,973","3,048"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-4,33,53,20,-2,50,141,17,39,50,20,124
Cash from Investing Activity +,-25,-18,-17,-19,-44,-35,0,-8,-12,-61,-198,-286
Cash from Financing Activity +,28,-14,-33,6,42,-14,-126,0,-47,191,44,544
Net Cash Flow,-1,1,2,6,-5,1,15,10,-20,180,-134,382
Free Cash Flow,-33,13,37,8,-48,32,129,0,19,-10,-85,-37
CFO/OP,-9%,164%,97%,49%,17%,473%,115%,24%,89%,38%,26%,63%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,124,96,118,120,121,119,104,119,92,178,152,173
Inventory Days,273,302,161,178,151,212,74,87,102,118,80,90
Days Payable,75,69,91,76,80,75,102,115,62,194,108,129
Cash Conversion Cycle,323,330,189,222,192,256,76,91,131,102,124,134
Working Capital Days,101,73,73,105,92,85,66,68,96,96,111,91
ROCE %,18%,5%,16%,20%,19%,-0%,29%,21%,10%,31%,55%,24%

--- SHAREHOLDING PATTERN ---
