--- ABOUT ---
"Incorporated in 1985, Hubtown Ltd is in the business of real estate development"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,772",195,366,18.7

Book Value,Dividend Yield,ROCE,ROE
185,0.00,9.52,5.90

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,82,65,56,31,106,120,99,92,97,187,209,88,160
Expenses +,69,41,34,23,261,106,38,60,88,147,177,85,82
Operating Profit,13,24,21,8,-155,14,61,33,8,41,31,2,78
OPM %,15%,37%,38%,25%,-147%,12%,61%,36%,9%,22%,15%,2%,49%
Other Income +,4,4,5,10,84,6,40,28,44,48,55,44,43
Interest,15,32,15,11,16,14,65,37,19,16,27,23,85
Depreciation,1,1,1,1,1,1,1,1,1,1,1,1,1
Profit before tax,1,-4,10,6,-88,5,36,23,33,72,58,22,36
Tax %,-4%,-104%,24%,19%,2%,-20%,18%,31%,87%,-14%,46%,-10%,16%
Net Profit +,5,-1,3,3,-90,5,19,20,2,82,32,23,26
EPS in Rs,0.64,-0.19,0.34,0.28,-11.08,0.68,1.29,1.61,0.26,5.85,1.69,1.57,1.61
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,443,407,542,564,471,273,266,190,319,221,408,644
Expenses +,117,58,174,526,314,113,283,250,230,360,292,491
Operating Profit,326,348,368,39,156,160,-17,-60,89,-138,116,153
OPM %,74%,86%,68%,7%,33%,59%,-6%,-31%,28%,-62%,28%,24%
Other Income +,98,32,33,291,65,-45,-4,24,2,141,118,189
Interest,403,383,424,351,218,139,105,87,94,74,135,151
Depreciation,10,4,3,3,3,4,4,4,3,3,3,3
Profit before tax,11,-7,-26,-25,-0,-29,-130,-127,-7,-75,97,188
Tax %,87%,-35%,22%,-9%,"3,713%",59%,-0%,3%,-486%,1%,43%,11%
Net Profit +,0,-25,-41,-26,-16,-61,-122,-128,30,-86,46,164
EPS in Rs,0.10,-3.32,-5.60,-3.60,-2.07,-8.33,-16.72,-17.65,4.00,-10.78,3.39,10.45
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,73,73,73,73,73,73,73,73,76,80,136,142
Reserves,"1,626","1,617","1,578","1,549","1,530","1,460","1,339","1,216","1,229","1,178","2,273","2,486"
Borrowings +,"1,780","1,605","1,758",987,882,696,766,785,966,"1,041",793,"1,197"
Other Liabilities +,"1,559","1,389","1,518","2,266","2,238","2,269","2,249","2,628","2,232","2,610","2,217","2,478"
