--- ABOUT ---
"Incorporated in 1982, Pradeep Metals Ltd manufactures and sells forged and machined components [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
895,518,547,29.5

Book Value,Dividend Yield,ROCE,ROE
95.1,0.48,21.0,20.1

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,63,59,70,68,79,72,74,79,87,78,86,84,91
Expenses +,54,54,60,56,66,61,62,68,74,67,71,71,74
Operating Profit,9,6,10,12,13,11,12,11,13,10,14,13,17
OPM %,14%,10%,15%,18%,17%,15%,16%,14%,15%,13%,17%,15%,18%
Other Income +,0,1,1,1,1,3,1,1,1,1,0,1,1
Interest,2,2,2,2,2,2,2,2,2,2,2,2,2
Depreciation,2,2,3,2,2,2,2,3,3,3,3,2,2
Profit before tax,5,3,7,8,10,9,8,8,10,7,10,9,13
Tax %,23%,29%,21%,18%,21%,23%,22%,13%,29%,22%,28%,23%,21%
Net Profit +,4,2,6,7,8,7,6,7,7,6,7,7,10
EPS in Rs,2.36,1.18,3.23,3.96,4.53,4.05,3.75,3.83,4.11,3.23,4.28,4.09,5.98
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,141,143,132,162,191,195,156,221,268,277,312,338
Expenses +,123,131,121,143,164,166,131,186,222,235,265,284
Operating Profit,18,11,11,19,28,29,25,35,46,41,47,54
OPM %,13%,8%,8%,12%,14%,15%,16%,16%,17%,15%,15%,16%
Other Income +,2,2,-0,2,1,-2,-2,3,1,4,6,3
Interest,4,8,6,7,8,8,5,5,7,7,8,7
Depreciation,3,5,4,6,6,8,8,8,8,10,10,10
Profit before tax,13,0,-0,8,14,12,11,25,32,28,35,40
Tax %,34%,287%,"2,038%",44%,34%,35%,28%,20%,19%,21%,22%,23%
Net Profit +,9,-1,-3,5,9,8,8,20,26,22,27,30
EPS in Rs,4.79,0.43,0.67,2.62,5.41,4.44,4.68,11.56,15.19,12.90,15.73,17.57
Dividend Payout %,25%,138%,0%,0%,18%,23%,21%,13%,13%,16%,16%,14%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17,17,17,17,17,17,17,17,17,17,17,17
Reserves,21,20,21,22,30,32,40,58,77,97,120,147
Borrowings +,72,87,93,93,97,87,65,81,73,73,71,75
Other Liabilities +,48,32,36,32,37,29,32,38,42,53,59,81
Total Liabilities,158,156,168,164,180,165,155,194,209,240,267,320
Fixed Assets +,47,59,62,62,61,68,59,70,72,86,100,106
CWIP,7,3,7,3,11,2,1,2,4,1,0,4
Investments,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets +,104,94,98,99,108,94,94,122,133,154,167,210
Total Assets,158,156,168,164,180,165,155,194,209,240,267,320

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,0,10,12,14,19,35,25,12,37,32,33,32
Cash from Investing Activity +,-20,-12,-13,-3,-12,-8,-1,-21,-19,-18,-19,-23
Cash from Financing Activity +,21,4,1,-12,-5,-29,-23,9,-20,-10,-14,-8
Net Cash Flow,2,1,0,-2,2,-2,0,1,-2,3,0,1
Free Cash Flow,-19,-2,-3,10,7,26,24,-8,18,13,13,9
CFO/OP,19%,109%,127%,88%,85%,135%,115%,52%,95%,89%,87%,73%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,113,85,121,95,86,77,98,84,74,87,90,102
Inventory Days,243,220,230,215,189,172,213,185,177,174,169,207
Days Payable,150,69,118,89,79,51,108,87,81,107,108,136
Cash Conversion Cycle,206,235,234,222,196,197,203,181,170,155,150,173
Working Capital Days,-16,-6,-27,17,4,-7,41,36,40,45,53,65
ROCE %,17%,7%,6%,12%,16%,17%,15%,23%,25%,20%,21%,21%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,73.48%,73.48%,73.48%,73.48%,73.48%,73.48%,73.48%,73.48%,73.48%,73.48%,73.48%,73.48%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.08%
Public +,26.53%,26.51%,26.51%,26.51%,26.52%,26.51%,26.51%,26.52%,26.52%,26.51%,26.51%,26.42%
No. of Shareholders,"4,782","4,828","5,007","4,992","5,595","5,643","5,919","5,753","5,658","5,997","5,728","5,888"

--- CAGR BOXES ---




