--- ABOUT ---
"ISGEC Heavy Engineering Ltd is a diversified heavy engineering company engaged in manufacturing and project business with an extensive global presence. It manufactures process plant equipment, presses, Iron & Steel castings & Boiler pressure parts. It also undertakes turnkey projects for setting-up boilers, power plants, sugar plants, distilleries, factories and others. It also has strengths in the business of construction. [1] It is also engaged in the business of manufacture of sugar and its by-products through a subsidiary. [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,801",925,"1,278",59.3

Book Value,Dividend Yield,ROCE,ROE
372,0.54,10.8,4.19

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,043","1,386","1,473","1,493","1,868","1,540","1,644","1,495","1,744","1,341","1,691","1,739","2,048"
Expenses +,"1,878","1,282","1,340","1,369","1,730","1,415","1,517","1,364","1,592","1,221","1,544","1,545","1,892"
Operating Profit,164,104,134,123,138,125,127,132,152,120,147,194,156
OPM %,8%,7%,9%,8%,7%,8%,8%,9%,9%,9%,9%,11%,8%
Other Income +,6,13,4,5,4,9,34,-31,3,12,-7,-26,63
Interest,17,19,20,13,11,11,8,8,13,16,19,17,20
Depreciation,27,25,26,27,28,26,26,40,12,26,27,28,68
Profit before tax,126,72,91,89,102,96,128,52,130,90,94,123,131
Tax %,26%,27%,30%,25%,30%,30%,25%,56%,24%,35%,40%,31%,35%
Net Profit +,93,53,64,67,72,67,96,23,98,59,56,84,85
EPS in Rs,11.71,6.89,8.13,8.42,9.70,8.90,12.59,2.73,12.40,7.11,5.98,9.49,9.96
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"3,952","4,507","3,916","3,790","5,050","5,882","5,426","5,499","6,399","6,218","6,422","6,789"
Expenses +,"3,679","4,157","3,510","3,481","4,761","5,537","4,956","5,165","5,926","5,671","5,824","6,235"
Operating Profit,273,349,407,309,289,345,469,335,473,548,598,555
OPM %,7%,8%,10%,8%,6%,6%,9%,6%,7%,9%,9%,8%
Other Income +,47,76,93,56,65,31,52,13,12,-8,-54,117
Interest,51,66,58,34,45,61,64,88,91,84,56,85
Depreciation,83,76,75,81,82,101,101,101,104,101,102,278
Profit before tax,188,284,367,251,227,214,356,158,290,354,386,308
Tax %,34%,33%,32%,33%,37%,30%,29%,27%,29%,28%,32%,50%
Net Profit +,123,190,248,168,144,149,253,115,206,255,264,154
EPS in Rs,16.03,25.13,32.94,21.40,19.42,19.65,33.71,14.80,26.72,33.14,33.89,14.81
Dividend Payout %,12%,8%,9%,7%,33%,10%,9%,14%,11%,12%,15%,40%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,7,7,7,7,7,7,7,7,7,7,7,7
Reserves,837,"1,021","1,246","1,374","1,508","1,777","2,014","2,114","2,297","2,515","2,731","2,729"
Borrowings +,524,661,356,174,304,991,983,"1,233","1,235",814,861,951
Other Liabilities +,"2,110","2,434","2,504","2,271","3,303","3,166","3,441","3,387","3,513","4,470","4,410","4,390"
Total Liabilities,"3,479","4,124","4,114","3,826","5,121","5,941","6,445","6,741","7,053","7,807","8,009","8,077"
Fixed Assets +,554,615,623,629,749,833,803,977,947,956,973,"1,791"
CWIP,14,10,19,32,19,706,893,702,805,959,66,137
Investments,348,554,697,371,155,98,60,135,33,29,85,66
Other Assets +,"2,562","2,944","2,775","2,794","4,199","4,303","4,689","4,928","5,267","5,863","6,884","6,083"
Total Assets,"3,479","4,124","4,114","3,826","5,121","5,941","6,445","6,741","7,053","7,807","8,009","8,077"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,261,123,236,101,-238,104,228,-70,208,735,116,765
Cash from Investing Activity +,-239,-261,-141,276,73,-328,-164,-159,-43,-274,-274,-131
Cash from Financing Activity +,-66,66,-370,-233,93,295,-89,176,-98,-487,108,-341
Net Cash Flow,-44,-72,-275,144,-71,71,-25,-53,67,-26,-49,293
Free Cash Flow,179,-3,149,2,-363,-328,-11,-135,51,493,-119,600
CFO/OP,124%,63%,85%,60%,-51%,51%,67%,1%,59%,154%,36%,169%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,96,116,106,109,137,111,144,143,161,172,161,148
Inventory Days,125,115,183,143,142,125,129,153,110,140,145,162
Days Payable,179,183,241,189,174,147,182,157,141,141,123,118
Cash Conversion Cycle,42,48,48,64,105,89,92,138,129,171,183,192
Working Capital Days,-6,-7,3,42,60,34,53,54,58,61,73,69
ROCE %,16%,21%,23%,17%,15%,11%,14%,8%,11%,13%,15%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,62.43%,62.43%,62.43%,62.43%,62.43%,62.43%,62.43%,62.43%,62.43%,62.43%,62.43%,62.43%
FIIs +,2.77%,3.48%,3.53%,3.51%,3.83%,3.91%,4.20%,3.47%,3.53%,3.48%,3.60%,3.85%
DIIs +,8.17%,8.33%,8.73%,8.81%,8.82%,11.26%,11.57%,11.11%,10.63%,10.39%,10.47%,10.31%
Government +,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public +,26.61%,25.75%,25.30%,25.23%,24.91%,22.40%,21.81%,23.00%,23.39%,23.67%,23.50%,23.40%
No. of Shareholders,"30,686","32,601","32,484","31,635","30,328","30,009","28,925","32,763","37,060","38,449","39,402","38,998"

--- CAGR BOXES ---




