--- ABOUT ---
"Godrej Agrovet Limited is a diversified, Research & Development focused agri-business company, dedicated to improving the productivity of Indian farmers by innovating products and services that sustainably increase crop and livestock yields. It holds leading market positions in the different businesses in which it operates - Animal Feed, Crop Protection, Oil Palm, Dairy and Poultry and Processed Foods. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"11,060",575,876 / 506,22.4

Book Value,Dividend Yield,ROCE,ROE
106,1.91,20.2,22.4

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,095","2,510","2,571","2,345","2,134","2,351","2,449","2,450","2,134","2,614","2,567","2,718","2,333"
Expenses +,"2,020","2,317","2,369","2,186","1,986","2,125","2,225","2,230","1,987","2,345","2,354","2,477","2,194"
Operating Profit,75,193,201,159,148,226,223,220,147,270,213,242,139
OPM %,4%,8%,8%,7%,7%,10%,9%,9%,7%,10%,8%,9%,6%
Other Income +,23,32,20,21,20,25,25,22,25,24,18,-5,78
Interest,27,29,28,25,25,30,40,34,29,35,40,35,29
Depreciation,48,53,53,53,56,55,58,57,56,58,57,56,58
Profit before tax,23,142,141,102,87,166,150,151,87,200,135,146,130
Tax %,-4%,25%,26%,19%,25%,21%,36%,27%,24%,26%,38%,25%,21%
Net Profit +,23,107,104,83,65,132,96,110,66,149,84,110,102
EPS in Rs,1.61,5.48,5.48,4.78,2.97,7.03,5.84,5.80,3.68,8.35,4.81,5.97,5.45
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"3,312","3,750","4,911","5,186","5,918","6,964","6,267","8,306","9,374","9,561","9,383","10,233"
Expenses +,"3,043","3,579","4,471","4,741","5,462","6,475","5,703","7,637","8,851","8,856","8,562","9,369"
Operating Profit,269,171,440,445,456,489,564,669,523,704,821,864
OPM %,8%,5%,9%,9%,8%,7%,9%,8%,6%,7%,9%,8%
Other Income +,104,315,95,58,154,49,90,109,139,90,93,116
Interest,65,98,86,45,34,42,46,63,99,108,133,138
Depreciation,37,52,75,86,98,148,154,173,185,214,226,229
Profit before tax,271,336,375,372,477,349,453,542,378,473,554,612
Tax %,22%,22%,27%,32%,27%,14%,23%,23%,22%,24%,27%,27%
Net Profit +,210,261,273,251,349,301,348,419,295,359,403,445
EPS in Rs,22.69,28.19,13.44,11.94,17.13,15.94,16.33,20.96,15.71,18.71,22.35,24.58
Dividend Payout %,114%,16%,33%,38%,26%,34%,49%,45%,60%,53%,49%,45%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,93,93,185,192,192,192,192,192,192,192,192,192
Reserves,548,690,824,"1,219","1,457","1,646","1,859","2,076","2,145","2,324","2,189","1,840"
Borrowings +,685,"1,372",664,410,398,651,"1,007","1,599","1,433","1,416","1,396","1,574"
Other Liabilities +,417,957,"1,535","1,714","2,183","2,183","1,721","1,689","1,673","1,734","1,729","2,564"
Total Liabilities,"1,742","3,111","3,208","3,535","4,230","4,672","4,779","5,556","5,444","5,667","5,505","6,170"
Fixed Assets +,693,"1,507","1,473","1,492","2,051","2,178","2,298","2,407","2,568","2,806","2,912","2,825"
CWIP,138,64,50,190,94,153,141,90,204,192,64,178
Investments,37,59,175,195,117,129,124,160,158,177,139,115
Other Assets +,873,"1,481","1,509","1,657","1,969","2,211","2,216","2,900","2,513","2,492","2,391","3,052"
Total Assets,"1,742","3,111","3,208","3,535","4,230","4,672","4,779","5,556","5,444","5,667","5,505","6,170"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,109,168,897,354,448,240,-2,-120,874,678,969,"1,281"
Cash from Investing Activity +,-131,-428,-63,-253,-233,-255,-187,-208,-284,-327,-82,-150
Cash from Financing Activity +,-79,278,-812,-125,-217,36,189,311,-594,-328,-901,-869
Net Cash Flow,-101,18,22,-24,-2,21,-0,-17,-5,23,-13,262
Free Cash Flow,-1,43,702,109,207,-18,-251,-388,595,301,758,"1,047"
CFO/OP,61%,125%,222%,98%,122%,69%,20%,5%,185%,114%,136%,167%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,30,44,39,44,45,45,48,42,22,20,22,24
Inventory Days,54,83,71,70,72,60,78,83,66,70,66,65
Days Payable,30,42,81,82,99,87,58,40,35,32,47,80
Cash Conversion Cycle,54,85,29,31,18,17,68,84,54,58,42,10
Working Capital Days,49,-51,-26,-8,-3,-7,7,6,-4,1,-2,-17
ROCE %,24%,17%,19%,20%,18%,15%,16%,16%,10%,14%,17%,20%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.04%,74.05%,74.05%,74.05%,74.03%,74.02%,67.56%,67.56%,67.54%,67.54%,67.65%,67.75%
FIIs +,9.70%,9.55%,9.44%,9.43%,9.48%,7.48%,7.10%,7.55%,7.27%,7.21%,6.29%,6.32%
DIIs +,5.04%,5.09%,5.49%,5.09%,4.34%,5.88%,6.25%,5.45%,4.97%,5.18%,5.38%,5.86%
Public +,11.21%,11.31%,11.04%,11.44%,12.14%,12.61%,19.10%,19.47%,20.22%,20.08%,20.69%,20.08%
No. of Shareholders,"1,10,020","1,08,641","1,02,899","1,02,653","99,674","1,26,487","1,14,217","1,16,532","1,18,739","1,13,067","1,16,098","1,11,365"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,11%
5 Years:,10%
3 Years:,3%
TTM:,9%

Compounded Profit Growth
10 Years:,12%
5 Years:,10%
3 Years:,26%
TTM:,14%

Stock Price CAGR
10 Years:,%
5 Years:,0%
3 Years:,8%
1 Year:,-25%

Return on Equity
10 Years:,17%
5 Years:,17%
3 Years:,18%
Last Year:,22%

