--- ABOUT ---
"Incorporated in 1962, Precot Ltd manufactures yarn and technical textile products [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
904,753,861,25.2

Book Value,Dividend Yield,ROCE,ROE
401,0.40,10.8,7.72

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,238,224,266,228,228,208,254,212,228,206,214,208,258
Expenses +,238,217,250,210,206,183,226,186,200,178,188,186,221
Operating Profit,-0,7,16,18,23,25,28,26,28,29,25,22,37
OPM %,-0%,3%,6%,8%,10%,12%,11%,12%,12%,14%,12%,11%,14%
Other Income +,4,2,-1,2,8,0,2,-0,-11,1,0,1,1
Interest,8,10,12,8,8,8,9,8,4,8,10,8,11
Depreciation,8,7,5,5,4,4,5,4,5,7,7,8,7
Profit before tax,-13,-7,-1,6,18,13,14,13,8,15,9,8,18
Tax %,-29%,-58%,0%,-36%,32%,28%,27%,30%,51%,24%,19%,27%,36%
Net Profit +,-9,-3,-1,9,12,9,11,9,4,11,7,6,12
EPS in Rs,-7.42,-2.58,-0.90,7.34,10.12,7.83,8.76,7.69,3.12,9.42,5.86,4.82,9.78
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,747,684,679,709,790,726,665,993,954,841,868,886
Expenses +,725,654,650,687,732,677,571,803,923,768,755,773
Operating Profit,22,30,29,22,59,49,94,190,31,72,114,113
OPM %,3%,4%,4%,3%,7%,7%,14%,19%,3%,9%,13%,13%
Other Income +,17,-8,25,47,6,11,6,6,7,2,-15,3
Interest,35,39,44,42,42,40,34,30,39,34,31,37
Depreciation,37,38,34,33,31,33,33,33,33,20,19,29
Profit before tax,-32,-56,-24,-6,-8,-13,33,134,-35,20,49,50
Tax %,1%,0%,0%,0%,0%,28%,0%,21%,-25%,14%,33%,28%
Net Profit +,-33,-56,-24,-6,-8,-17,33,105,-26,17,33,36
EPS in Rs,-27.20,-46.27,-19.69,-4.81,-6.89,-13.77,27.46,87.85,-21.68,13.98,27.41,29.88
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,7%,0%,11%,11%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,12,12,12,12,12,12,12,12,12,12,12,12
Reserves,122,66,337,331,324,298,330,432,394,406,436,469
Borrowings +,383,399,352,380,354,308,329,360,379,373,329,347
Other Liabilities +,56,70,110,101,97,113,87,129,122,163,161,104
Total Liabilities,573,547,811,824,787,732,758,933,907,954,939,932
Fixed Assets +,336,314,557,533,512,470,444,433,447,449,513,549
CWIP,1,1,5,1,2,1,3,32,3,56,4,5
Investments,16,16,16,17,18,11,11,12,9,15,11,13
Other Assets +,220,216,233,272,255,249,301,456,447,434,411,364
Total Assets,573,547,811,824,787,732,758,933,907,954,939,932

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,91,29,20,11,75,61,26,56,49,121,116,90
Cash from Investing Activity +,11,-7,67,3,-15,13,-16,-64,-31,-77,-42,-64
Cash from Financing Activity +,-104,-23,-87,-17,-68,-82,-17,1,-23,-50,-81,-27
Net Cash Flow,-2,-1,0,-3,-8,-8,-7,-7,-5,-6,-7,-1
Free Cash Flow,82,21,58,19,64,80,16,-1,21,61,72,25
CFO/OP,417%,94%,66%,50%,129%,125%,28%,40%,180%,162%,103%,87%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,20,25,26,38,37,45,56,51,45,57,48,56
Inventory Days,76,124,131,127,103,106,134,180,142,162,161,127
Days Payable,13,20,20,29,22,38,30,29,37,72,74,41
Cash Conversion Cycle,83,129,137,135,117,112,159,203,150,147,134,141
Working Capital Days,-34,-62,-56,-13,-20,-20,-6,18,26,12,3,16
ROCE %,-2%,-1%,2%,-1%,5%,4%,10%,22%,0%,8%,13%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,61.51%,61.51%,61.51%,61.51%,61.51%,61.51%,61.51%,61.51%,61.51%,61.51%,61.51%,61.51%
FIIs +,0.00%,0.00%,0.00%,0.27%,0.23%,0.23%,0.23%,0.23%,0.03%,0.00%,0.00%,0.00%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.09%,0.18%,0.78%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,38.49%,38.49%,38.49%,38.23%,38.17%,38.09%,37.48%,38.26%,38.46%,38.49%,38.49%,38.49%
No. of Shareholders,"6,191","6,335","6,400","5,721","5,751","5,771","6,328","6,201","6,216","6,113","6,028","5,849"

--- CAGR BOXES ---




