--- ABOUT ---
"Incorporated in 2011, 3B BlackBio Dx Ltd manufactures and exports PCR based Molecular Diagnostic kits, PCR  Enzymes & PCR Reagents, and agrochemical-based products [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,027","1,196","1,750",17.5

Book Value,Dividend Yield,ROCE,ROE
378,0.33,25.5,19.8

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,18.11,14.28,19.18,17.67,23.00,19.43,29.15,25.39,22.50,22.23,33.90,50.35,35.43
Expenses +,10.65,7.84,11.39,8.80,13.12,8.48,12.98,10.32,14.58,10.40,19.17,28.63,26.94
Operating Profit,7.46,6.44,7.79,8.87,9.88,10.95,16.17,15.07,7.92,11.83,14.73,21.72,8.49
OPM %,41.19%,45.10%,40.62%,50.20%,42.96%,56.36%,55.47%,59.35%,35.20%,53.22%,43.45%,43.14%,23.96%
Other Income +,1.15,2.96,2.75,2.63,4.19,3.69,3.44,3.01,4.94,4.32,5.51,5.59,10.15
Interest,0.04,0.02,0.04,0.03,0.04,0.01,0.03,0.02,0.04,0.01,0.04,0.09,0.10
Depreciation,0.21,0.19,0.24,0.32,0.30,0.27,0.27,0.27,0.28,0.28,0.58,0.38,3.89
Profit before tax,8.36,9.19,10.26,11.15,13.73,14.36,19.31,17.79,12.54,15.86,19.62,26.84,14.65
Tax %,37.80%,21.55%,26.02%,23.68%,35.98%,21.31%,22.99%,24.17%,35.89%,20.30%,23.34%,16.39%,33.11%
Net Profit +,5.19,7.21,7.58,8.51,8.79,11.30,14.87,13.49,8.04,12.65,15.04,22.44,9.81
EPS in Rs,7.72,9.71,10.46,10.16,10.33,12.97,17.07,15.61,9.79,14.67,17.14,25.32,11.14
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,19,17,16,23,23,29,227,81,62,74,96,142
Expenses +,18,16,14,18,16,20,77,44,33,41,46,85
Operating Profit,1,2,3,5,7,9,150,37,29,33,50,57
OPM %,7%,9%,16%,23%,31%,32%,66%,46%,47%,44%,52%,40%
Other Income +,0,0,0,0,1,2,3,7,7,13,15,26
Interest,1,1,1,1,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,1,1,1,1,1,1,1,5
Profit before tax,0,0,1,5,7,10,152,43,35,44,64,77
Tax %,23%,23%,19%,24%,25%,23%,25%,26%,27%,28%,25%,22%
Net Profit +,0,0,1,3,5,8,114,32,26,32,48,60
EPS in Rs,0.36,0.51,1.76,5.35,8.18,10.24,151.66,42.89,34.55,37.40,55.57,68.27
Dividend Payout %,0%,0%,17%,9%,6%,7%,6%,24%,8%,8%,7%,7%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,6,6,6,7,7,7,9,9,9,9
Reserves,4,4,5,12,16,25,125,146,185,214,260,316
Borrowings +,8,8,9,6,6,4,2,3,2,1,0,3
Other Liabilities +,7,6,6,6,8,9,59,37,19,24,27,51
Total Liabilities,25,24,26,30,36,45,194,192,214,248,296,378
Fixed Assets +,4,3,3,4,4,4,5,7,8,7,7,28
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,1,59,93,92,117,156,158
Other Assets +,21,21,22,26,32,40,130,93,114,123,132,193
Total Assets,25,24,26,30,36,45,194,192,214,248,296,378

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,0,1,1,2,4,7,98,37,20,27,43,52
Cash from Investing Activity +,-0,-0,-0,-1,-1,-1,-70,-28,15,-20,-33,-24
Cash from Financing Activity +,-0,-1,-0,0,-1,1,-2,-15,-5,-4,-3,-1
