--- ABOUT ---
"Incorporated in 1995, Energy Development Company Ltd does generation and sale of bulk power and trading of power equipments [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
78.8,16.6,29.7,60.1

Book Value,Dividend Yield,ROCE,ROE
0.82,0.00,14.3,33.2

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,4,6,11,9,4,7,15,8,3,10,21,11,4
Expenses +,4,3,3,3,5,3,4,4,6,4,5,5,4
Operating Profit,-1,3,8,6,-1,4,11,4,-3,6,15,6,-0
OPM %,-21%,53%,70%,69%,-25%,59%,73%,52%,-110%,60%,74%,55%,-4%
Other Income +,1,0,0,0,1,0,0,-76,1,0,0,0,-5
Interest,1,3,3,3,2,2,2,2,2,2,2,3,3
Depreciation,3,3,3,3,3,3,3,3,3,3,2,2,2
Profit before tax,-4,-2,3,1,-5,-1,6,-77,-7,2,11,2,-11
Tax %,48%,-11%,-7%,-13%,11%,-28%,-3%,-0%,271%,-8%,5%,24%,30%
Net Profit +,-5,-2,3,2,-5,-0,7,-76,-27,2,11,1,-14
EPS in Rs,-1.35,-0.34,0.62,0.35,-1.08,-0.10,1.38,-16.08,-5.68,0.35,2.23,0.27,-2.90
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,27.50,47.50,47.50,47.50,47.50,47.50,47.50,47.50,47.50,47.50,47.50,47.50
Reserves,77.18,101.89,75.38,60.96,52.55,46.59,41.92,51.62,55.90,53.70,-43.53,-43.59
Borrowings +,140.39,130.82,166.03,165.38,165.40,159.90,162.89,160.16,158.49,153.84,146.58,137.49
Other Liabilities +,246.27,231.71,111.07,86.05,79.62,91.87,93.21,93.23,94.29,95.32,40.99,39.05
Total Liabilities,491.34,511.92,399.98,359.89,345.07,345.86,345.52,352.51,356.18,350.36,191.54,180.45
Fixed Assets +,217.01,206.61,196.88,203.29,192.13,181.85,171.77,161.54,151.24,140.97,130.89,126.28
CWIP,239.19,244.18,46.94,29.71,29.71,29.71,29.71,29.71,29.71,29.71,4.39,0.00
Investments,0.19,0.02,25.97,12.31,12.31,12.31,12.31,12.29,12.29,12.29,0.00,0.00
Other Assets +,34.95,61.11,130.19,114.58,110.92,121.99,131.73,148.97,162.94,167.39,56.26,54.17
Total Assets,491.34,511.92,399.98,359.89,345.07,345.86,345.52,352.51,356.18,350.36,191.54,180.45

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,23.27,10.46,5.66,16.69,15.30,18.14,15.31,28.10,18.99,10.30,21.97,26.21
Cash from Investing Activity +,-13.55,-26.03,-5.29,8.91,-1.93,-1.50,-4.21,-10.65,-5.22,-1.13,-3.37,0.73
Cash from Financing Activity +,-7.75,16.45,-3.88,-21.68,-18.51,-14.91,-11.18,-14.80,-12.63,-12.69,-20.52,-20.99
Net Cash Flow,1.97,0.89,-3.51,3.92,-5.13,1.73,-0.07,2.66,1.14,-3.52,-1.92,5.95
Free Cash Flow,2.15,-1.11,1.83,16.20,14.95,18.17,15.18,28.00,18.98,10.28,17.39,26.13
CFO/OP,87%,106%,65%,88%,104%,149%,92%,92%,77%,64%,137%,96%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,98.01,83.27,144.45,235.66,381.09,441.19,439.07,337.82,401.66,486.02,87.68,32.04
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,98.01,83.27,144.45,235.66,381.09,441.19,439.07,337.82,401.66,486.02,87.68,32.04
Working Capital Days,-143.19,-104.01,-55.88,22.97,137.89,14.51,39.08,-445.17,-527.61,-688.16,"-1,003.53",-700.64
ROCE %,6.12%,1.94%,-0.35%,3.71%,3.03%,1.53%,3.45%,9.17%,7.51%,3.05%,3.89%,14.27%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,58.14%,58.14%,58.14%,58.14%,58.14%,58.14%,58.14%,58.14%,58.14%,58.14%,58.14%,58.14%
FIIs +,0.00%,0.00%,0.11%,0.04%,0.19%,0.00%,0.08%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,41.86%,41.84%,41.74%,41.82%,41.66%,41.85%,41.78%,41.85%,41.85%,41.87%,41.86%,41.85%
No. of Shareholders,"23,697","24,935","28,053","29,639","32,546","36,271","37,487","37,405","37,807","37,052","37,576","36,791"

--- CAGR BOXES ---




