--- ABOUT ---
"Incorporated in 1958, Uno Minda Ltd is a manufacturer and supplier of Automotive Solutions and systems to Original Equipment Manufacturers [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"64,422","1,116","1,382",52.9

Book Value,Dividend Yield,ROCE,ROE
118,0.24,19.7,19.4

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,889","3,093","3,621","3,523","3,794","3,818","4,245","4,184","4,528","4,489","4,814","5,018","5,336"
Expenses +,"2,570","2,763","3,220","3,143","3,320","3,410","3,762","3,727","4,002","3,946","4,262","4,465","4,734"
Operating Profit,319,330,402,380,474,408,482,457,527,543,552,554,603
OPM %,11%,11%,11%,11%,12%,11%,11%,11%,12%,12%,11%,11%,11%
Other Income +,44,38,62,52,94,48,59,49,62,59,76,50,70
Interest,21,25,27,29,32,36,46,47,41,44,45,53,45
Depreciation,108,119,125,133,149,142,151,158,165,159,173,179,192
Profit before tax,234,224,311,270,387,277,345,301,384,399,409,372,436
Tax %,17%,20%,24%,24%,22%,24%,23%,15%,25%,23%,21%,19%,19%
Net Profit +,194,180,238,205,302,211,266,254,289,309,323,300,352
EPS in Rs,3.19,3.01,3.93,3.37,5.01,3.46,4.27,4.05,4.64,5.06,5.27,4.79,5.64
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,232","2,527","3,386","4,471","5,908","6,222","6,374","8,313","11,236","14,031","16,775","19,658"
Expenses +,"2,078","2,290","3,012","3,935","5,182","5,549","5,649","7,428","9,995","12,446","14,901","17,406"
Operating Profit,154,238,374,535,726,673,725,885,"1,242","1,585","1,874","2,251"
OPM %,7%,9%,11%,12%,12%,11%,11%,11%,11%,11%,11%,11%
Other Income +,33,19,14,70,26,5,49,128,149,246,218,256
Interest,25,26,40,35,63,94,74,62,70,113,170,187
Depreciation,83,93,136,165,234,340,375,392,430,526,615,704
Profit before tax,79,139,212,405,455,244,325,559,891,"1,192","1,307","1,616"
Tax %,25%,20%,22%,24%,29%,28%,31%,26%,21%,22%,22%,21%
Net Profit +,68,123,185,331,339,188,248,413,700,925,"1,021","1,284"
EPS in Rs,1.38,2.25,3.34,5.73,5.25,2.85,3.80,6.23,11.41,15.33,16.42,20.73
Dividend Payout %,14%,10%,11%,8%,10%,7%,11%,12%,13%,13%,14%,13%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,16,16,16,17,52,52,54,57,115,115,115,115
Reserves,346,452,"1,044","1,374","1,652","1,809","2,202","3,381","4,041","4,828","5,612","6,714"
