--- ABOUT ---
"CCL Products (India) is engaged in the production, trading and distribution of Coffee. The Company has business operations mainly in India, Vietnam and Switzerland countries.(Source : 202003 Annual Report Page No:119)"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"15,186","1,137","1,236",39.1

Book Value,Dividend Yield,ROCE,ROE
176,0.44,15.8,18.0

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,520,655,608,664,727,773,738,758,836,"1,056","1,127","1,051","1,224"
Expenses +,407,549,498,554,609,643,601,634,673,897,930,866,"1,033"
Operating Profit,113,106,110,111,118,130,137,124,163,159,197,185,192
OPM %,22%,16%,18%,17%,16%,17%,19%,16%,20%,15%,18%,18%,16%
Other Income +,2,0,1,1,4,1,1,3,4,2,1,3,2
Interest,11,15,18,23,21,21,27,31,34,34,33,32,30
Depreciation,10,22,23,22,31,23,24,25,27,34,39,39,40
Profit before tax,95,69,70,67,70,87,87,72,106,94,127,116,123
Tax %,10%,13%,13%,5%,7%,18%,15%,12%,4%,23%,21%,14%,7%
Net Profit +,85,61,61,63,65,71,74,63,102,72,101,100,115
EPS in Rs,6.41,4.56,4.57,4.76,4.88,5.35,5.54,4.72,7.63,5.43,7.55,7.51,8.58
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,881,932,976,"1,138","1,081","1,139","1,242","1,462","2,071","2,654","3,106","4,457"
Expenses +,709,727,744,899,836,853,945,"1,131","1,671","2,208","2,551","3,724"
Operating Profit,171,205,232,239,245,286,298,331,400,445,555,733
OPM %,19%,22%,24%,21%,23%,25%,24%,23%,19%,17%,18%,16%
Other Income +,3,1,1,5,3,4,3,4,3,6,8,8
Interest,14,11,11,8,8,18,17,16,34,78,113,129
Depreciation,27,28,33,34,32,47,49,57,64,98,98,152
Profit before tax,134,167,189,202,209,225,235,261,305,276,352,461
Tax %,30%,27%,29%,27%,26%,26%,22%,22%,7%,9%,12%,16%
Net Profit +,94,122,135,148,155,166,182,204,284,250,310,388
EPS in Rs,7.06,9.18,10.12,11.14,11.64,12.47,13.70,15.36,21.35,18.73,23.24,29.07
Dividend Payout %,21%,27%,25%,22%,30%,40%,29%,33%,26%,24%,22%,20%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,27,27,27,27,27,27,27,27,27,27,27,27
Reserves,395,483,602,713,812,902,"1,061","1,224","1,471","1,647","1,941","2,318"
Borrowings +,229,210,142,311,416,469,559,655,920,"1,622","1,815","1,324"
Other Liabilities +,111,81,78,83,166,112,142,164,180,240,459,657
Total Liabilities,762,801,848,"1,134","1,422","1,509","1,788","2,070","2,597","3,536","4,241","4,326"
Fixed Assets +,340,417,393,371,383,724,798,882,"1,257","1,252","1,622","2,027"
CWIP,53,0,0,226,424,100,149,160,54,501,450,3
Investments,2,2,2,1,1,1,0,0,0,0,0,3
Other Assets +,367,382,453,535,613,684,841,"1,028","1,286","1,783","2,169","2,293"
Total Assets,762,801,848,"1,134","1,422","1,509","1,788","2,070","2,597","3,536","4,241","4,326"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,105,161,102,145,162,91,171,116,173,55,290,858
