--- ABOUT ---
"Sundaram Clayton Ltd was incorporated in Chennai in 1962 and is part of the TVS group, led by Mr. Venu Srinivasan. It is engaged in the business of manufacturing and distributing aluminum die castings. [1] Sundaram Clayton manufactures non-ferrous gravity and pressure die castings."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"26,569","13,132","16,297",15.5

Book Value,Dividend Yield,ROCE,ROE
"3,201",0.71,17.0,30.7

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"8,523","9,584","10,607","10,014","10,025","10,383","11,554","11,359","11,800","12,742","14,549","15,276","15,588"
Expenses +,"7,376","8,232","9,124","8,474","8,508","8,907","9,878","9,544","9,908","10,741","12,288","12,815","13,189"
Operating Profit,"1,147","1,351","1,483","1,540","1,517","1,476","1,677","1,815","1,893","2,002","2,261","2,461","2,399"
OPM %,13%,14%,14%,15%,15%,14%,15%,16%,16%,16%,16%,16%,15%
Other Income +,36,1,11,7,19,15,8,22,18,11,13,-35,30
Interest,418,477,517,516,532,517,522,551,635,663,651,651,653
Depreciation,275,265,252,244,264,242,261,260,309,332,341,361,372
Profit before tax,490,611,726,787,740,732,901,"1,026",967,"1,019","1,282","1,414","1,404"
Tax %,34%,33%,37%,32%,37%,34%,34%,33%,33%,34%,31%,31%,38%
Net Profit +,324,409,457,532,464,481,599,685,644,675,880,969,865
EPS in Rs,76.02,97.25,112.83,111.03,114.97,107.37,137.76,191.11,140.09,166.11,219.24,244.14,209.96
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Other Assets +,"2,782","2,624","3,032","10,131","12,766","14,663","16,735","22,790","30,348","36,667","43,574","51,774"
Total Assets,"5,525","6,216","7,317","14,761","18,170","20,612","23,309","30,334","39,123","44,530","53,895","64,008"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,138,"1,075",838,324,-710,458,"1,215","-1,548","-4,111",-867,"3,535","1,137"
Cash from Investing Activity +,-461,-715,-818,"-1,379","-1,324","-1,055",-979,"-1,705","-1,439",961,"-2,857","-3,015"
Cash from Financing Activity +,179,-373,-61,"1,198","2,085","1,795",261,"3,116","5,979",847,"1,209","1,792"
Net Cash Flow,-144,-13,-40,143,51,"1,199",496,-137,429,941,"1,886",-86
Free Cash Flow,-288,430,80,-954,"-2,009",-551,238,"-2,568","-5,574","-1,341","1,082","-2,064"
CFO/OP,40%,130%,98%,43%,-16%,29%,60%,-38%,-79%,5%,70%,32%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,19,19,23,27,29,29,22,19,16,17,14,17
Inventory Days,58,48,55,44,41,42,46,44,39,60,33,26
Days Payable,77,76,83,94,84,97,124,107,92,99,103,104
Cash Conversion Cycle,-0,-8,-5,-22,-14,-25,-57,-43,-37,-22,-57,-62
Working Capital Days,-7,-17,-22,-36,-1,93,71,81,-25,-32,-38,-46
ROCE %,18%,20%,19%,16%,15%,12%,11%,11%,12%,15%,15%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.45%,74.45%,74.45%,74.45%,74.45%,74.45%,74.45%,74.45%,74.45%,74.45%,74.45%,74.45%
FIIs +,0.97%,0.99%,1.13%,2.31%,2.53%,2.62%,2.65%,2.69%,2.84%,3.01%,3.13%,3.29%
DIIs +,12.38%,12.56%,12.20%,11.19%,10.48%,10.31%,10.13%,10.28%,10.02%,9.87%,9.86%,9.83%
Government +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.00%,0.00%,0.00%,0.00%
Public +,12.22%,11.98%,12.21%,12.04%,12.53%,12.61%,12.73%,12.55%,12.68%,12.68%,12.56%,12.43%
No. of Shareholders,"22,586","22,317","24,099","24,429","26,795","29,973","32,643","34,629","33,799","31,852","30,612","30,722"

--- CAGR BOXES ---




