--- ABOUT ---
ERIS Lifesciences Ltd is engaged in the business of manufacture and marketing of pharmaceutical products. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"20,070","1,448","1,888 / 1,200",31.8

Book Value,Dividend Yield,ROCE,ROE
282,0.51,14.1,18.7

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,403,467,505,486,551,720,741,727,705,773,792,807,757
Expenses +,284,297,324,311,402,470,477,477,453,496,504,526,484
Operating Profit,119,170,181,176,148,250,265,250,252,277,288,282,272
OPM %,30%,36%,36%,36%,27%,35%,36%,34%,36%,36%,36%,35%,36%
Other Income +,1,1,3,4,15,2,5,4,8,4,3,-17,2
Interest,9,17,16,18,33,60,59,57,54,49,50,49,46
Depreciation,35,41,42,46,54,76,80,81,77,71,69,70,70
Profit before tax,76,112,126,116,77,116,129,116,129,161,173,145,159
Tax %,19%,17%,3%,12%,-4%,22%,25%,25%,21%,22%,22%,25%,-75%
Net Profit +,61,94,122,101,80,90,96,87,102,125,134,109,279
EPS in Rs,4.81,6.98,9.07,7.55,5.22,6.12,6.73,6.15,6.89,8.66,8.82,7.32,20.33
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,546,597,750,856,982,"1,074","1,212","1,347","1,685","2,009","2,894","3,129"
Expenses +,427,425,480,533,637,702,781,858,"1,146","1,332","1,876","2,009"
Operating Profit,118,172,269,322,345,372,431,489,539,677,"1,018","1,120"
OPM %,22%,29%,36%,38%,35%,35%,36%,36%,32%,34%,35%,36%
Other Income +,7,3,25,26,31,12,9,22,9,22,18,-9
Interest,0,0,1,11,23,2,2,4,26,85,231,193
Depreciation,16,20,23,26,36,50,43,65,117,183,315,280
Profit before tax,109,154,270,312,317,331,394,442,405,431,489,639
Tax %,18%,13%,9%,6%,8%,11%,10%,8%,8%,8%,23%,-1%
Net Profit +,89,135,247,295,291,297,355,406,374,397,375,648
EPS in Rs,"6,489.45","9,714.18",17.95,21.39,21.15,21.84,26.16,29.88,28.10,28.82,25.84,44.72
Dividend Payout %,0%,63%,0%,0%,0%,13%,21%,20%,26%,0%,28%,16%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.14,0.14,14,14,14,14,14,14,14,14,14,14
Reserves,266,299,553,848,"1,137","1,283","1,563","1,895","2,182","2,573","2,841","3,889"
Borrowings +,1,0,1,377,176,0,7,84,877,"2,781","2,478","2,359"
Other Liabilities +,91,98,124,170,175,205,202,233,337,"1,366","1,412","1,104"
Total Liabilities,357,397,692,"1,408","1,502","1,502","1,785","2,226","3,410","6,734","6,744","7,366"
Fixed Assets +,72,71,232,771,761,875,854,918,"2,568","4,319","5,306","5,188"
CWIP,0,0,0,0,3,4,2,27,22,20,67,171
Investments,167,190,303,365,356,78,294,520,37,16,67,62
Other Assets +,119,136,157,271,383,544,636,761,783,"2,379","1,304","1,945"
Total Assets,357,397,692,"1,408","1,502","1,502","1,785","2,226","3,410","6,734","6,744","7,366"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,90,131,200,235,223,271,375,378,292,486,"1,065",538
Cash from Investing Activity +,-92,-44,-184,-590,-5,123,-323,-320,-975,"-1,828",-78,-369
Cash from Financing Activity +,0,-84,-24,363,-221,-335,-82,-45,688,"1,380",-881,-314
Net Cash Flow,-2,4,-8,8,-3,60,-30,14,5,38,105,-145
Free Cash Flow,77,108,150,210,186,125,350,258,-550,357,910,241
CFO/OP,96%,97%,94%,94%,85%,87%,103%,94%,68%,87%,114%,59%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,16,16,24,28,31,53,42,44,63,77,58,79
Inventory Days,223,178,195,178,196,148,145,166,136,182,171,200
Days Payable,142,92,134,247,200,213,157,166,129,210,170,151
Cash Conversion Cycle,97,102,84,-40,28,-12,30,44,70,48,59,129
Working Capital Days,15,9,23,-13,-17,59,64,75,50,-296,-49,-71
ROCE %,47%,53%,60%,34%,26%,25%,27%,25%,17%,11%,12%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,52.86%,54.91%,54.90%,54.90%,54.88%,54.87%,54.86%,54.85%,54.83%,54.85%,54.85%,53.92%
FIIs +,13.78%,13.20%,13.13%,14.27%,14.59%,8.01%,8.36%,8.43%,8.39%,7.21%,6.85%,6.39%
DIIs +,10.73%,14.52%,14.55%,15.63%,16.23%,18.64%,18.07%,18.07%,18.18%,19.36%,20.31%,20.35%
Public +,22.63%,17.37%,17.41%,15.20%,14.30%,18.47%,18.73%,18.64%,18.59%,18.57%,17.97%,19.33%
No. of Shareholders,"44,169","42,245","46,496","51,753","44,176","46,346","53,314","50,087","52,225","59,438","54,713","51,656"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,18%
5 Years:,21%
3 Years:,23%
TTM:,8%

Compounded Profit Growth
10 Years:,17%
5 Years:,12%
3 Years:,19%
TTM:,80%

Stock Price CAGR
10 Years:,%
5 Years:,16%
3 Years:,29%
1 Year:,-11%

Return on Equity
10 Years:,21%
5 Years:,18%
3 Years:,16%
Last Year:,19%

