--- ABOUT ---
"Incorporated in 1947, Andhra Sugars Limited is a manufacturer of Sugar, Industrial Alcohol, Chlor Alkali Products, Aspirin, Sulphuric Acid, Liquid & Solid Propellants. It also generates power for captive use [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,144",84.4,107 / 63.3,11.5

Book Value,Dividend Yield,ROCE,ROE
123,1.18,8.48,6.11

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,539.00,491.86,517.90,451.05,433.24,480.02,528.42,510.90,500.35,599.79,597.46,631.34,637.41
Expenses +,485.74,451.63,490.17,436.18,402.96,468.97,507.94,494.68,453.86,548.41,542.37,583.67,589.89
Operating Profit,53.26,40.23,27.73,14.87,30.28,11.05,20.48,16.22,46.49,51.38,55.09,47.67,47.52
OPM %,9.88%,8.18%,5.35%,3.30%,6.99%,2.30%,3.88%,3.17%,9.29%,8.57%,9.22%,7.55%,7.46%
Other Income +,8.41,7.64,15.84,12.16,18.57,27.17,6.63,5.16,-12.87,3.49,10.64,5.76,-15.53
Interest,0.65,0.26,0.22,0.69,0.28,0.23,0.24,0.40,1.15,0.64,0.66,0.60,0.58
Depreciation,17.11,18.29,18.60,19.11,19.66,19.13,20.11,20.53,20.97,19.84,20.62,21.06,21.63
Profit before tax,43.91,29.32,24.75,7.23,28.91,18.86,6.76,0.45,11.50,34.39,44.45,31.77,9.78
Tax %,23.14%,26.06%,20.97%,-19.36%,9.69%,16.44%,25.59%,193.33%,46.17%,28.67%,24.50%,27.26%,39.37%
Net Profit +,33.74,21.69,19.55,8.64,26.11,15.76,5.03,-0.42,6.19,24.54,33.56,23.10,5.92
EPS in Rs,2.38,1.55,1.38,0.74,1.87,1.09,0.33,0.06,0.43,1.73,2.41,1.65,0.35
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Investing Activity +,-44,-71,-259,-17,-133,-15,-141,-27,-204,-102,-93,-246
Cash from Financing Activity +,16,-113,24,-175,23,-167,-132,-148,-91,-23,-34,-27
Net Cash Flow,2,-6,10,11,4,-1,-21,2,-10,17,0,5
Free Cash Flow,-15,97,86,93,49,140,162,84,69,8,32,226
CFO/OP,67%,139%,124%,113%,60%,90%,129%,89%,112%,142%,137%,150%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,48,44,53,49,49,53,53,45,36,36,35,34
Inventory Days,258,200,194,173,282,250,208,171,125,161,145,76
Days Payable,19,18,46,27,28,29,34,33,22,36,39,31
Cash Conversion Cycle,287,227,201,195,304,274,226,182,139,161,141,79
Working Capital Days,97,90,73,84,102,107,99,98,74,87,82,104
ROCE %,3%,11%,15%,14%,21%,16%,13%,19%,16%,5%,4%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,47.08%,47.08%,47.08%,47.19%,47.19%,46.98%,47.26%,47.28%,47.28%,49.94%,50.49%,50.49%
FIIs +,3.55%,3.38%,3.28%,3.02%,2.92%,2.89%,2.71%,2.69%,2.62%,2.54%,2.69%,2.53%
DIIs +,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,49.37%,49.50%,49.64%,49.79%,49.89%,50.13%,50.03%,50.03%,50.10%,47.52%,46.81%,46.97%
No. of Shareholders,"45,090","47,142","47,853","48,799","53,406","55,550","54,924","54,289","54,613","55,455","54,371","52,819"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,7%
5 Years:,10%
3 Years:,1%
TTM:,22%

Compounded Profit Growth
10 Years:,8%
5 Years:,-6%
3 Years:,-20%
TTM:,150%

Stock Price CAGR
10 Years:,7%
5 Years:,0%
3 Years:,-9%
1 Year:,13%

Return on Equity
10 Years:,11%
5 Years:,8%
3 Years:,4%
Last Year:,6%

