--- ABOUT ---
"Incorporated in 1947, Andhra Sugars Limited is a manufacturer of Sugar, Industrial Alcohol, Chlor Alkali Products, Aspirin, Sulphuric Acid, Liquid & Solid Propellants. It also generates power for captive use [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,144",84.4,107 / 63.3,11.5

Book Value,Dividend Yield,ROCE,ROE
123,1.18,8.48,6.11

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,539.00,491.86,517.90,451.05,433.24,480.02,528.42,510.90,500.35,599.79,597.46,631.34,637.41
Expenses +,485.74,451.63,490.17,436.18,402.96,468.97,507.94,494.68,453.86,548.41,542.37,583.67,589.89
Operating Profit,53.26,40.23,27.73,14.87,30.28,11.05,20.48,16.22,46.49,51.38,55.09,47.67,47.52
OPM %,9.88%,8.18%,5.35%,3.30%,6.99%,2.30%,3.88%,3.17%,9.29%,8.57%,9.22%,7.55%,7.46%
Other Income +,8.41,7.64,15.84,12.16,18.57,27.17,6.63,5.16,-12.87,3.49,10.64,5.76,-15.53
Interest,0.65,0.26,0.22,0.69,0.28,0.23,0.24,0.40,1.15,0.64,0.66,0.60,0.58
Depreciation,17.11,18.29,18.60,19.11,19.66,19.13,20.11,20.53,20.97,19.84,20.62,21.06,21.63
Profit before tax,43.91,29.32,24.75,7.23,28.91,18.86,6.76,0.45,11.50,34.39,44.45,31.77,9.78
Tax %,23.14%,26.06%,20.97%,-19.36%,9.69%,16.44%,25.59%,193.33%,46.17%,28.67%,24.50%,27.26%,39.37%
Net Profit +,33.74,21.69,19.55,8.64,26.11,15.76,5.03,-0.42,6.19,24.54,33.56,23.10,5.92
EPS in Rs,2.38,1.55,1.38,0.74,1.87,1.09,0.33,0.06,0.43,1.73,2.41,1.65,0.35
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,107","1,258","1,279","1,308","1,376","1,477","1,509","1,962","2,368","1,894","2,020","2,466"
Expenses +,"1,042","1,100","1,060","1,096","1,073","1,199","1,293","1,700","2,060","1,780","1,920","2,263"
Operating Profit,65,159,218,212,303,279,216,262,308,114,100,203
OPM %,6%,13%,17%,16%,22%,19%,14%,13%,13%,6%,5%,8%
Other Income +,13,20,26,44,62,44,43,116,25,54,21,3
Interest,24,29,27,33,31,29,27,13,4,2,2,2
Depreciation,42,56,51,55,55,62,61,64,76,76,81,83
Profit before tax,12,93,167,168,278,231,170,300,253,90,38,120
Tax %,92%,39%,25%,29%,31%,9%,17%,18%,25%,16%,29%,28%
Net Profit +,1,56,125,119,192,211,141,246,191,76,27,87
EPS in Rs,-0.36,3.55,8.96,8.60,14.06,14.99,9.96,17.87,13.72,5.54,1.91,6.14
Dividend Payout %,-167%,28%,22%,23%,14%,27%,20%,22%,15%,18%,42%,20%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,27,27,27,27,27,27,27,27,27,27,27,27
Reserves,622,756,906,960,"1,104","1,126","1,270","1,491","1,514","1,556","1,565","1,644"
Borrowings +,336,274,369,255,301,261,159,55,24,31,13,1
Other Liabilities +,465,358,415,390,427,393,422,466,470,461,502,502
Total Liabilities,"1,449","1,415","1,716","1,632","1,859","1,808","1,879","2,039","2,035","2,075","2,108","2,174"
Fixed Assets +,527,511,658,650,700,711,716,712,806,813,952,931
CWIP,21,61,30,98,58,32,52,71,125,181,57,42
Investments,114,208,358,261,356,267,366,409,307,317,322,529
Other Assets +,787,635,671,623,745,798,745,848,797,764,776,672
Total Assets,"1,449","1,415","1,716","1,632","1,859","1,808","1,879","2,039","2,035","2,075","2,108","2,174"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,29,178,245,202,114,181,253,176,286,142,128,278
