--- ABOUT ---
"Incorporated in 1970 and listed in 2016, S Chand & Company is principally engaged in publishing educational books with products ranging from school books, higher academic books, competition and reference books, technical and professional books, and children's books. The company provides its products and services in printed as well as digital forms."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
530,150,242,6.77

Book Value,Dividend Yield,ROCE,ROE
299,2.66,10.2,7.66

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,391,111,38,76,437,111,37,100,471,103,49,99,548
Expenses +,244,98,88,117,251,102,95,119,268,112,110,131,302
Operating Profit,147,14,-50,-40,186,8,-57,-19,203,-9,-60,-32,246
OPM %,38%,12%,-131%,-53%,43%,8%,-153%,-19%,43%,-9%,-122%,-32%,45%
Other Income +,8,3,1,5,1,3,2,2,6,4,2,6,1
Interest,7,3,3,4,5,3,2,3,5,3,3,4,5
Depreciation,14,11,12,11,12,10,10,10,12,11,11,11,13
Profit before tax,134,3,-63,-51,170,-2,-68,-31,193,-18,-71,-40,229
Tax %,24%,60%,-34%,-28%,24%,83%,-22%,-18%,27%,-23%,-24%,-29%,26%
Net Profit +,102,1,-42,-36,128,-3,-53,-26,142,-14,-54,-29,170
EPS in Rs,29.29,0.74,-11.45,-9.91,36.69,-0.58,-14.67,-6.99,40.26,-3.77,-14.96,-7.89,48.14
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,470,529,659,794,522,429,425,481,610,663,720,799
Expenses +,368,404,496,602,554,452,371,419,513,552,584,654
Operating Profit,102,125,164,192,-32,-22,54,62,97,110,135,145
OPM %,22%,24%,25%,24%,-6%,-5%,13%,13%,16%,17%,19%,18%
Other Income +,2,3,3,12,-12,-1,20,12,48,9,13,13
Interest,28,30,35,24,27,35,32,27,21,15,13,14
Depreciation,23,26,26,19,24,41,42,42,46,46,42,45
Profit before tax,54,73,105,161,-95,-99,-0,5,78,58,93,99
Tax %,36%,32%,41%,33%,-30%,13%,"32,350%",-76%,26%,12%,35%,26%
Net Profit +,33,47,61,107,-67,-111,-6,8,58,51,60,73
EPS in Rs,"1,557.42","2,308.87",20.53,30.62,-19.13,-31.87,-1.86,3.19,18.78,14.52,18.03,21.53
Dividend Payout %,0%,0%,128%,5%,0%,0%,0%,0%,16%,21%,22%,19%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.22,0.20,15,17,17,17,17,18,18,18,18,18
Reserves,394,599,626,982,913,801,801,814,878,923,973,"1,036"
Borrowings +,242,204,400,177,248,264,238,182,152,133,108,136
Other Liabilities +,189,191,242,339,253,208,179,180,173,199,167,205
Total Liabilities,826,994,"1,283","1,516","1,432","1,291","1,236","1,193","1,220","1,273","1,266","1,395"
Fixed Assets +,274,331,497,514,535,588,598,569,546,524,531,543
CWIP,5,7,3,7,11,3,2,1,2,0,1,6
Investments,18,42,40,70,46,39,32,24,50,62,79,105
Other Assets +,529,615,743,925,840,661,604,599,623,687,654,741
