--- ABOUT ---
"Mphasis a global Information Technology (IT) solutions provider specializing in providing cloud and cognitive services, applies next-generation technology to help enterprises transform businesses globally.(Source : 202003 Annual Report Page No:36)"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"43,280","2,268","3,037 / 2,013",22.9

Book Value,Dividend Yield,ROCE,ROE
563,2.73,22.8,18.5

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"3,361","3,252","3,276","3,338","3,412","3,422","3,536","3,561","3,710","3,732","3,902","4,003","4,243"
Expenses +,"2,763","2,665","2,681","2,737","2,773","2,804","2,888","2,883","3,007","3,030","3,180","3,252","3,439"
Operating Profit,599,587,596,601,639,619,648,678,703,703,722,750,804
OPM %,18%,18%,18%,18%,19%,18%,18%,19%,19%,19%,18%,19%,19%
Other Income +,43,50,49,54,64,74,59,63,60,81,75,27,108
Interest,24,24,34,53,50,50,40,39,36,42,44,41,77
Depreciation,83,87,89,103,131,105,104,132,135,132,128,143,153
Profit before tax,534,526,522,499,522,537,563,569,591,610,625,593,681
Tax %,24%,25%,25%,25%,25%,25%,25%,25%,24%,28%,25%,25%,25%
Net Profit +,405,396,392,374,393,405,423,428,446,442,469,442,510
EPS in Rs,21.51,21.01,20.78,19.79,20.81,21.39,22.37,22.56,23.49,23.22,24.65,23.21,26.71
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"5,795","6,081","6,076","6,546","7,731","8,844","9,722","11,961","13,798","13,279","14,230","15,880"
Expenses +,"4,925","5,218","5,108","5,483","6,407","7,193","7,919","9,844","11,365","10,857","11,583","12,901"
Operating Profit,870,863,969,"1,062","1,324","1,650","1,803","2,118","2,434","2,422","2,647","2,978"
OPM %,15%,14%,16%,16%,17%,19%,19%,18%,18%,18%,19%,19%
Other Income +,194,172,223,149,177,178,133,160,162,218,255,290
Interest,28,24,14,13,17,81,63,74,97,161,166,204
Depreciation,98,121,79,71,76,232,242,291,325,410,476,555
Profit before tax,938,890,"1,099","1,128","1,407","1,515","1,631","1,913","2,173","2,068","2,260","2,509"
Tax %,28%,29%,28%,26%,24%,22%,25%,25%,25%,25%,25%,26%
Net Profit +,675,632,792,838,"1,073","1,185","1,217","1,431","1,638","1,555","1,702","1,863"
EPS in Rs,32.10,30.05,37.62,43.34,57.64,63.52,65.06,76.19,86.94,82.27,89.55,97.61
Dividend Payout %,50%,67%,45%,46%,47%,55%,100%,60%,58%,67%,64%,64%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,210,210,210,193,186,187,187,188,188,189,190,191
Reserves,"5,270","5,645","5,942","5,289","5,064","5,643","6,340","6,755","7,746","8,606","9,438","10,553"
Borrowings +,575,461,260,390,543,571,513,527,198,"1,544","1,116","2,620"
Other Liabilities +,"1,312","1,092",889,"1,109","1,576","2,339","2,324","3,214","3,373","3,662","4,000","4,419"
Total Liabilities,"7,367","7,408","7,301","6,980","7,368","8,740","9,365","10,684","11,506","14,000","14,744","17,782"
