--- ABOUT ---
GPT Infraprojects Ltd (GPT) is a construction company engaged in executing civil and infrastructure projects. It also manufactures concrete sleepers for railways. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,534",121,141 / 96.0,15.8

Book Value,Dividend Yield,ROCE,ROE
47.7,2.47,21.3,17.3

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,268,236,234,254,295,242,288,278,381,313,279,284,415
Expenses +,244,210,202,224,261,210,257,244,342,276,239,246,355
Operating Profit,24,26,31,30,34,32,31,34,39,37,40,38,59
OPM %,9%,11%,13%,12%,12%,13%,11%,12%,10%,12%,14%,14%,14%
Other Income +,2,4,1,1,1,2,2,2,1,9,3,3,-1
Interest,10,9,8,8,8,8,7,5,6,6,8,9,10
Depreciation,4,4,4,4,4,4,4,4,5,7,5,6,7
Profit before tax,12,17,20,18,24,22,22,27,29,33,29,27,41
Tax %,10%,27%,29%,19%,37%,25%,30%,20%,22%,25%,26%,24%,28%
Net Profit +,10,12,14,15,15,16,15,21,22,25,21,20,30
EPS in Rs,0.89,1.14,1.16,1.28,1.39,1.44,1.40,1.70,1.92,1.86,1.73,1.59,2.52
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,390,503,502,520,578,618,609,675,809,"1,018","1,188","1,290"
Expenses +,331,435,436,451,514,539,524,590,722,898,"1,052","1,116"
Operating Profit,59,68,65,69,63,79,85,84,87,120,136,174
OPM %,15%,14%,13%,13%,11%,13%,14%,12%,11%,12%,11%,14%
Other Income +,7,10,13,18,17,5,7,7,6,7,5,14
Interest,41,39,38,39,42,41,39,39,37,33,26,33
Depreciation,20,19,17,22,23,24,22,20,19,16,18,26
Profit before tax,6,20,24,25,15,19,30,32,37,78,97,130
Tax %,29%,36%,24%,19%,15%,31%,33%,29%,20%,29%,24%,26%
Net Profit +,4,13,18,21,13,13,20,23,30,56,74,97
EPS in Rs,0.35,1.06,1.53,1.72,1.01,1.29,1.74,2.09,2.70,4.97,6.34,7.70
Dividend Payout %,0%,23%,20%,29%,49%,29%,36%,36%,46%,30%,47%,36%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,14,14,15,29,29,29,29,29,58,58,126,126
Reserves,148,152,179,182,184,196,211,227,219,244,397,476
Borrowings +,250,237,232,259,257,240,263,262,252,193,129,294
Other Liabilities +,196,216,214,240,231,264,217,201,252,231,289,468
Total Liabilities,609,620,639,711,701,729,720,719,781,726,941,"1,365"
Fixed Assets +,121,115,142,151,132,120,108,106,134,135,164,332
CWIP,14,3,3,2,3,1,1,2,7,2,9,3
Investments,1,0,29,29,27,26,26,28,25,23,32,39
