--- ABOUT ---
Star Cements Ltd is engaged in manufacturing and selling of Cement Clinker & Cement. It sells its products across north-eastern and eastern states in India. [1] It is the largest cement manufacturer in North-east India. [2]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"8,619",213,309,21.5

Book Value,Dividend Yield,ROCE,ROE
79.0,0.94,16.7,13.2

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,829,760,585,651,914,751,642,719,"1,052",912,811,880,"1,174"
Expenses +,663,631,487,503,734,635,546,615,789,684,621,678,858
Operating Profit,166,129,99,149,180,116,96,104,263,228,190,202,315
OPM %,20%,17%,17%,23%,20%,15%,15%,14%,25%,25%,23%,23%,27%
Other Income +,13,9,6,4,8,1,2,3,5,2,3,-1,3
Interest,1,2,3,3,4,6,7,10,9,10,11,12,13
Depreciation,35,32,36,37,42,73,83,89,88,85,90,91,99
Profit before tax,143,104,65,113,141,39,8,8,171,135,92,99,207
Tax %,33%,10%,38%,35%,38%,21%,25%,-19%,28%,27%,23%,25%,29%
Net Profit +,96,93,41,74,88,31,6,9,123,98,71,74,147
EPS in Rs,2.38,2.31,1.01,1.82,2.17,0.77,0.14,0.22,3.05,2.44,1.78,1.85,3.66
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,430","1,715","1,528","1,615","1,831","1,843","1,720","2,222","2,705","2,911","3,163","3,776"
Expenses +,994,"1,316","1,119","1,093","1,382","1,449","1,387","1,877","2,236","2,353","2,585","2,841"
Operating Profit,436,399,408,521,449,394,333,345,468,557,579,936
OPM %,31%,23%,27%,32%,25%,21%,19%,16%,17%,19%,18%,25%
Other Income +,1,1,2,4,5,29,-36,33,52,25,10,8
Interest,87,83,78,52,14,9,7,13,10,13,32,46
Depreciation,224,171,118,121,106,93,90,122,131,147,332,365
Profit before tax,126,145,215,353,335,322,199,244,380,424,226,532
Tax %,4%,4%,6%,5%,9%,11%,6%,-1%,35%,30%,25%,27%
Net Profit +,121,139,195,336,305,287,187,247,248,295,169,390
EPS in Rs,28.30,3.20,4.64,7.89,7.13,6.92,4.54,6.11,6.13,7.30,4.18,9.73
Dividend Payout %,28%,-0%,-0%,13%,-0%,14%,-0%,-0%,-0%,-0%,-0%,10%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,42,42,42,42,42,41,41,40,40,40,40,40
Reserves,879,"1,013","1,104","1,434","1,682","1,816","2,033","2,128","2,376","2,670","2,839","3,151"
Borrowings +,880,940,801,432,74,13,18,16,35,147,403,603
Other Liabilities +,388,471,534,597,499,488,470,561,680,745,825,852
Total Liabilities,"2,190","2,466","2,480","2,506","2,297","2,358","2,562","2,745","3,131","3,602","4,107","4,647"
Fixed Assets +,"1,028",919,863,785,722,696,823,923,891,"1,416","2,421","2,612"
CWIP,41,49,55,36,74,238,127,109,551,"1,022",220,95
Investments,2,2,1,1,2,2,2,167,173,2,2,258
Other Assets +,"1,119","1,496","1,561","1,684","1,498","1,423","1,611","1,545","1,517","1,163","1,464","1,682"
Total Assets,"2,190","2,466","2,480","2,506","2,297","2,358","2,562","2,745","3,131","3,602","4,107","4,647"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,262,97,300,421,616,483,350,417,358,490,296,765
Cash from Investing Activity +,-41,-79,-89,-25,-193,-136,-333,-289,-255,-650,-529,-843
Cash from Financing Activity +,-210,-14,-218,-393,-348,-201,-3,-176,10,86,224,52
Net Cash Flow,11,4,-7,2,76,146,14,-47,114,-74,-8,-27
Free Cash Flow,218,16,211,388,536,256,243,220,-211,-546,-279,278
CFO/OP,65%,31%,80%,93%,150%,135%,114%,131%,91%,102%,63%,93%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,79,96,33,33,29,24,28,21,14,19,23,23
Inventory Days,174,221,173,356,232,233,212,124,400,255,314,343
Days Payable,122,148,101,228,105,87,89,135,297,166,164,189
Cash Conversion Cycle,130,168,105,161,156,171,151,10,117,107,173,177
Working Capital Days,20,34,136,162,109,93,87,30,-1,-14,10,15
ROCE %,12%,12%,14%,20%,18%,17%,13%,12%,17%,16%,8%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,66.76%,66.55%,66.48%,66.59%,66.49%,66.47%,57.69%,57.67%,57.66%,57.59%,57.62%,58.12%
FIIs +,0.69%,0.77%,1.05%,1.52%,1.61%,1.36%,1.20%,2.02%,2.24%,2.96%,2.47%,2.26%
DIIs +,6.23%,6.08%,6.02%,6.11%,5.03%,4.96%,4.95%,5.17%,4.93%,4.38%,4.48%,2.65%
Public +,26.33%,26.59%,26.43%,25.77%,26.89%,27.20%,36.17%,35.15%,35.17%,35.07%,35.42%,36.96%
No. of Shareholders,"43,866","52,001","54,130","56,636","65,415","65,627","70,804","65,091","64,011","61,660","61,167","62,720"

--- CAGR BOXES ---




