--- ABOUT ---
"Sundaram Finance is a registered deposit taking NBFC established in 1954. The Co. is engaged in retail finance across multiple domains like Vehicle finance, Home Finance, Mutual Funds, General insurance and Financial service distribution [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"49,725","4,476","5,642",23.5

Book Value,Dividend Yield,ROCE,ROE
"1,341",0.89,9.45,15.1

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue +,"1,484","1,582","1,708","1,821","2,156","1,952","2,085","2,190","2,259","2,349","2,386","2,514","2,560"
Interest,667,739,821,910,948,985,"1,050","1,087","1,104","1,163","1,176","1,209","1,197"
Expenses +,300,382,375,351,524,402,436,462,368,559,515,509,544
Financing Profit,516,461,512,561,684,565,599,642,787,627,695,796,820
Financing Margin %,35%,29%,30%,31%,32%,29%,29%,29%,35%,27%,29%,32%,32%
Other Income +,58,8,2,7,-90,8,11,17,41,4,15,-51,20
Depreciation,41,39,44,48,53,48,53,58,63,56,60,63,67
Profit before tax,533,430,471,520,541,525,557,601,765,575,650,682,773
Tax %,23%,28%,30%,23%,28%,23%,27%,25%,28%,28%,24%,23%,25%
Net Profit +,509,429,435,506,472,435,436,455,553,475,488,541,554
EPS in Rs,38.99,33.77,32.89,38.47,24.11,39.14,39.26,41.00,49.77,42.77,43.94,48.73,49.88
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue +,"4,285","5,027","5,588","6,331","3,696","4,707","5,292","5,111","5,501","7,274","8,513","9,809"
Interest,"1,782","1,814","1,735","1,344","1,770","2,427","2,659","2,236","2,410","3,418","4,226","4,745"
Expenses +,"1,505","2,221","2,735","3,906",932,"1,222","1,235","1,392","1,285","1,632","1,667","2,126"
Financing Profit,999,992,"1,118","1,080",994,"1,057","1,398","1,483","1,806","2,224","2,620","2,938"
Financing Margin %,23%,20%,20%,17%,27%,22%,26%,29%,33%,31%,31%,30%
Other Income +,-27,7,8,13,482,48,24,35,43,-80,50,-11
Depreciation,112,106,104,79,58,90,93,101,139,183,223,246
Profit before tax,860,893,"1,022","1,014","1,418","1,016","1,330","1,417","1,711","1,961","2,447","2,681"
Tax %,33%,34%,34%,34%,27%,21%,25%,25%,25%,27%,26%,25%
Net Profit +,644,662,768,843,"1,258",845,"1,223","1,296","1,510","1,842","1,879","2,059"
EPS in Rs,51.83,52.49,61.52,65.70,104.49,71.25,104.87,105.61,119.51,129.25,169.17,185.32
Dividend Payout %,20%,21%,19%,18%,17%,18%,17%,19%,22%,23%,21%,13%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,111,111,111,110,110,110,110,110,110,110,110,110
Reserves,"3,639","4,084","4,698","5,539","6,149","6,567","7,620","8,685","9,810","10,968","13,087","14,783"
Borrowing,"18,795","18,758","20,216","21,069","25,023","35,939","36,461","36,356","42,694","52,334","61,084","69,636"
Other Liabilities +,"3,241","5,095","5,724","7,268","2,388","2,105","2,369","3,003","3,462",864,"1,056","1,265"
Total Liabilities,"25,785","28,048","30,749","33,986","33,671","44,721","46,560","48,154","56,076","64,276","75,337","85,795"
Fixed Assets +,515,817,862,821,451,903,865,"1,117","1,296","1,389","1,450","1,462"
CWIP,2,4,3,3,0,0,0,0,1,5,1,0
Investments,"2,731","4,026","4,815","8,693","4,539","5,096","6,057","8,088","8,082","5,732","6,481","9,029"
Other Assets +,"22,537","23,201","25,070","24,469","28,680","38,722","39,638","38,950","46,697","57,150","67,405","75,305"
Total Assets,"25,785","28,048","30,749","33,986","33,671","44,721","46,560","48,154","56,076","64,276","75,337","85,795"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,"-1,430",310,-965,"-5,547","-4,200",9,450,"1,781","-6,504","-8,488","-8,985","-5,892"
Cash from Investing Activity +,446,-83,-554,"-1,182","1,000","-1,983",-243,"-1,597",669,89,931,"-1,371"
Cash from Financing Activity +,757,-261,"1,394","6,756","3,212","1,862",-122,-200,"5,890","8,754","7,821","7,478"
Net Cash Flow,-227,-33,-124,27,12,-111,85,-16,54,356,-233,215
Free Cash Flow,"-1,460",261,"-1,014","-5,578","-4,231",-34,453,"1,517","-6,506","-8,558","-8,999","-5,955"
CFO/OP,-41%,21%,-23%,-214%,-138%,9%,19%,55%,-145%,-144%,-129%,-73%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
ROE %,17%,15%,15%,14%,14%,12%,16%,14%,14%,14%,15%,15%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,38.49%,38.49%,37.88%,37.87%,37.86%,37.23%,37.22%,37.22%,37.22%,37.22%,37.21%,37.21%
FIIs +,7.78%,8.35%,8.31%,13.36%,17.31%,18.42%,18.61%,19.00%,18.81%,19.06%,19.13%,18.97%
DIIs +,16.94%,16.55%,16.84%,12.39%,8.88%,8.02%,7.86%,7.54%,7.82%,7.37%,7.43%,7.69%
Public +,35.97%,35.80%,36.16%,35.58%,35.14%,35.53%,35.51%,35.44%,35.35%,35.55%,35.43%,35.34%
Others +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.80%,0.80%,0.80%
No. of Shareholders,"35,741","41,738","42,597","42,288","43,762","44,168","45,966","46,076","49,279","55,894","55,416","57,271"

--- CAGR BOXES ---



