--- ABOUT ---
"Dalmia Bharat Sugar & Industries is mainly engaged in manufacturing of sugar, generation of power, manufacturing of Industrial alcohol and manufacturing of refractory products. [1] The company is among the youngest and largest sugar companies in India. Its is the fastest-growing sugar company with its presence in UP and Maharashtra."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,730",337,429,11.9

Book Value,Dividend Yield,ROCE,ROE
401,1.78,8.18,7.30

Face Value
2.00

--- QUARTERLY RESULTS ---
,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,600,"1,149",834,732,584,750,960,926,838,"1,016",989,698,991
Expenses +,488,941,715,666,474,631,849,861,736,818,932,588,821
Operating Profit,112,208,118,65,109,119,111,66,101,197,56,109,170
OPM %,19%,18%,14%,9%,19%,16%,12%,7%,12%,19%,6%,16%,17%
Other Income +,23,12,9,56,27,37,16,16,19,16,20,29,34
Interest,9,9,10,16,8,16,26,12,9,16,10,12,25
Depreciation,32,34,31,31,32,33,26,32,35,38,34,33,37
Profit before tax,93,176,87,74,96,107,75,38,76,160,31,93,143
Tax %,31%,30%,30%,26%,32%,14%,27%,-75%,22%,-25%,25%,25%,27%
Net Profit +,65,124,61,55,65,91,55,66,59,199,23,70,104
EPS in Rs,8.02,15.35,7.58,6.79,8.02,11.29,6.77,8.18,7.33,24.57,2.88,8.61,12.91
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
CWIP,28,7,2,7,11,6,27,59,21,133,186,47
Investments,84,94,366,626,417,359,620,594,736,629,583,"1,339"
Other Assets +,976,"1,208","1,287",987,"1,445","1,720","1,777","1,639","1,393","2,554","2,223","2,352"
Total Assets,"1,834","2,061","2,935","2,913","3,189","3,438","3,733","3,822","3,803","5,162","4,648","5,521"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-11,-24,155,706,-220,59,346,567,583,-239,410,219
Cash from Investing Activity +,-43,-77,-144,-178,-29,-179,37,-327,-192,-257,-113,-843
Cash from Financing Activity +,42,112,2,-528,219,145,-364,-217,-419,902,-480,664
Net Cash Flow,-13,11,13,1,-31,25,18,23,-29,405,-182,41
Free Cash Flow,-61,-110,83,635,-327,-31,274,234,365,-606,267,95
CFO/OP,-28%,-7%,53%,321%,-75%,31%,73%,140%,162%,-38%,86%,68%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,25,33,24,12,37,29,16,20,17,15,12,18
Inventory Days,310,476,367,161,284,345,274,213,163,329,221,233
Days Payable,133,125,62,92,109,102,54,45,33,71,26,21
Cash Conversion Cycle,202,384,329,81,212,272,237,188,147,273,207,230
Working Capital Days,4,50,17,-2,55,44,64,71,81,45,99,46
ROCE %,5%,8%,17%,9%,10%,12%,15%,13%,12%,10%,10%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.91%,74.91%,74.92%,74.92%,74.92%,74.92%,74.92%,74.92%,74.92%,74.92%,74.92%,74.92%
FIIs +,0.90%,0.97%,1.07%,1.03%,0.96%,1.02%,0.89%,0.75%,1.08%,0.97%,0.70%,0.72%
DIIs +,0.06%,0.08%,0.08%,0.09%,0.09%,0.05%,0.05%,0.05%,0.05%,0.05%,0.09%,0.12%
Government +,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%
Public +,23.96%,23.88%,23.78%,23.81%,23.87%,23.85%,23.99%,24.11%,23.77%,23.89%,24.12%,24.07%
No. of Shareholders,"41,491","41,485","45,070","47,026","47,906","45,953","45,934","46,076","43,981","46,427","46,543","45,646"

--- CAGR BOXES ---




