--- ABOUT ---
"Incorporated in 1976, Banswara Syntex Ltd is engaged in production of textile products, and captive power generation [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
472,138,166,12.6

Book Value,Dividend Yield,ROCE,ROE
171,0.73,8.99,6.55

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,369,302,316,302,343,271,343,339,340,306,345,340,366
Expenses +,319,276,288,277,322,254,317,305,315,288,315,302,323
Operating Profit,50,26,27,25,22,17,26,34,25,18,30,38,43
OPM %,14%,9%,9%,8%,6%,6%,7%,10%,7%,6%,9%,11%,12%
Other Income +,6,4,3,4,9,4,3,3,7,4,4,5,-4
Interest,8,7,8,7,8,8,9,11,11,11,11,11,10
Depreciation,10,11,11,11,11,11,12,12,12,13,14,13,13
Profit before tax,39,13,12,11,12,1,7,14,9,-2,10,19,15
Tax %,26%,25%,24%,24%,27%,18%,30%,25%,35%,-25%,26%,25%,25%
Net Profit +,29,10,9,8,8,1,5,10,6,-1,7,14,11
EPS in Rs,8.42,2.80,2.67,2.44,2.48,0.33,1.47,2.96,1.71,-0.40,2.07,4.09,3.36
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,227","1,267","1,240","1,292","1,351","1,290",787,"1,190","1,499","1,264","1,293","1,356"
Expenses +,"1,086","1,104","1,107","1,182","1,231","1,145",711,"1,072","1,301","1,163","1,191","1,228"
Operating Profit,141,163,134,110,120,144,76,118,197,101,101,129
OPM %,12%,13%,11%,9%,9%,11%,10%,10%,13%,8%,8%,9%
Other Income +,17,11,13,18,11,13,20,20,16,20,18,9
Interest,81,70,63,59,56,49,33,25,32,30,40,43
Depreciation,63,61,58,58,55,51,46,42,41,43,48,53
Profit before tax,14,44,26,11,20,57,17,71,141,47,31,42
Tax %,44%,38%,25%,26%,-24%,7%,15%,36%,20%,25%,29%,25%
Net Profit +,8,27,19,8,24,53,15,46,113,36,22,31
EPS in Rs,2.44,8.03,5.59,2.46,7.12,15.58,4.24,13.34,32.93,10.38,6.47,9.11
Dividend Payout %,20%,12%,9%,20%,7%,5%,18%,9%,9%,10%,15%,11%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,16,17,17,17,17,17,17,17,17,17,17,17
Reserves,206,231,244,251,277,324,340,382,492,518,542,568
Borrowings +,634,562,561,538,472,321,227,262,373,355,454,475
Other Liabilities +,223,231,237,265,220,190,162,222,186,180,183,212
Total Liabilities,"1,079","1,041","1,059","1,072",986,852,746,882,"1,069","1,070","1,197","1,272"
Fixed Assets +,516,485,486,460,418,374,338,314,370,424,521,555
CWIP,10,8,6,5,0,1,1,29,22,20,20,30
Investments,1,1,2,3,3,3,3,3,6,8,10,14
Other Assets +,552,547,564,604,565,474,405,536,671,618,646,673
Total Assets,"1,079","1,041","1,059","1,072",986,852,746,882,"1,069","1,070","1,197","1,272"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,183,173,140,106,137,208,132,54,20,142,77,118
Cash from Investing Activity +,-48,-26,-61,-25,-10,-7,-3,-48,-99,-90,-137,-95
Cash from Financing Activity +,-151,-143,-82,-85,-123,-206,-126,5,75,-58,55,-25
Net Cash Flow,-16,5,-2,-4,4,-5,4,11,-4,-6,-5,-2
Free Cash Flow,138,147,79,77,128,202,124,6,-80,48,-63,23
CFO/OP,136%,111%,114%,103%,117%,152%,178%,65%,32%,158%,87%,98%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,41,47,47,52,44,40,53,39,52,60,57,66
Inventory Days,195,172,223,198,169,155,207,213,195,190,226,193
Days Payable,82,75,99,110,78,68,107,82,55,56,61,51
Cash Conversion Cycle,154,145,171,139,135,127,154,170,192,194,222,208
Working Capital Days,-5,-3,-2,5,7,20,72,42,44,54,51,45
ROCE %,11%,14%,11%,8%,10%,15%,7%,15%,22%,9%,7%,9%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,56.25%,56.11%,54.37%,54.37%,54.27%,54.22%,54.19%,54.19%,54.19%,54.19%,54.19%,54.19%
FIIs +,0.00%,8.40%,8.93%,8.90%,8.91%,8.89%,8.49%,8.36%,8.61%,8.50%,8.37%,7.91%
DIIs +,9.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,34.03%,35.50%,36.70%,36.74%,36.83%,36.89%,37.31%,37.44%,37.19%,37.30%,37.43%,37.90%
No. of Shareholders,"13,057","14,766","15,342","15,147","14,382","14,467","13,530","13,366","12,810","11,529","12,140","11,741"

--- CAGR BOXES ---




