--- ABOUT ---
"Incorporated in 2005, Shemaroo Entertainment Ltd is engaged in distribution of content for Broadcasting of Satellite Channels, Physical Formats and Digital Technologies like Mobile, Internet, Broadband, IPTV and DTH [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
375,131,161 / 73.0,

Book Value,Dividend Yield,ROCE,ROE
94.0,0.00,-39.4,-59.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,164,154,199,156,199,154,162,164,204,140,143,161,139
Expenses +,148,146,182,174,206,168,189,207,202,195,198,228,227
Operating Profit,17,8,17,-18,-8,-13,-26,-42,2,-55,-55,-67,-87
OPM %,10%,5%,9%,-11%,-4%,-9%,-16%,-26%,1%,-40%,-38%,-42%,-63%
Other Income +,0,1,1,2,1,1,1,3,4,4,0,1,1
Interest,8,9,9,9,9,9,8,10,10,8,7,8,8
Depreciation,1,1,1,1,1,2,2,2,2,2,2,1,1
Profit before tax,7,-2,7,-26,-17,-23,-36,-51,-5,-61,-63,-76,-95
Tax %,38%,-32%,27%,15%,-18%,-25%,-28%,-28%,-0%,-25%,-28%,-27%,-24%
Net Profit +,5,-1,5,-30,-14,-17,-26,-37,-5,-46,-46,-55,-72
EPS in Rs,1.78,-0.49,1.80,-11.01,-5.24,-6.33,-9.61,-13.32,-1.87,-16.77,-16.57,-20.29,-25.10
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,323,375,426,489,568,513,311,381,557,707,685,583
Expenses +,236,267,298,346,410,436,299,344,509,707,765,848
Operating Profit,88,108,128,142,158,77,13,37,47,-0,-80,-265
OPM %,27%,29%,30%,29%,28%,15%,4%,10%,9%,-0%,-12%,-45%
Other Income +,1,2,3,1,2,-3,1,1,3,5,8,6
Interest,22,23,32,31,26,24,28,26,31,36,37,30
Depreciation,4,4,4,5,6,8,7,7,5,6,6,6
Profit before tax,63,83,94,108,128,42,-22,5,15,-37,-114,-295
Tax %,35%,37%,36%,34%,36%,27%,-1%,2%,36%,7%,-26%,-26%
Net Profit +,41,51,59,71,82,30,-22,5,10,-40,-84,-218
EPS in Rs,15.05,19.19,22.72,26.18,30.52,11.09,-7.90,1.94,3.44,-14.94,-31.10,-76.09
Dividend Payout %,8%,7%,6%,6%,5%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,27,27,27,27,27,27,27,27,27,27,27,29
Reserves,290,338,399,466,545,570,549,555,565,526,444,241
Borrowings +,137,212,296,201,202,251,269,254,321,340,304,302
Other Liabilities +,34,35,58,37,56,54,31,53,126,128,90,114
Total Liabilities,488,613,780,731,830,902,877,889,"1,038","1,022",866,686
Fixed Assets +,30,30,35,33,32,34,27,22,36,44,41,41
CWIP,0,1,0,0,0,0,0,0,1,0,0,0
Investments,17,8,7,7,6,3,3,3,3,3,0,0
Other Assets +,442,574,738,691,792,865,847,864,999,975,825,644
Total Assets,488,613,780,731,830,902,877,889,"1,038","1,022",866,686

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
