--- ABOUT ---
"TajGVK Hotels & Resorts Limited, incorporated in 1995, is a joint venture between the Hyderabad-based GVK Group and Indian Hotels Company Limited (IHCL). The Company is engaged in the business of owning, operating & managing hotels, palaces, and resorts under the brand name of “ TAJ ” [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,122",338,540 / 281,13.8

Book Value,Dividend Yield,ROCE,ROE
163,0.59,13.2,18.4

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,104,92,89,111,116,93,105,127,125,106,107,136,159
Expenses +,78,65,68,71,75,66,76,77,92,75,74,94,111
Operating Profit,25,26,22,40,41,27,29,50,33,32,34,42,47
OPM %,24%,29%,24%,36%,35%,29%,28%,39%,27%,30%,31%,31%,30%
Other Income +,3,0,1,1,1,2,2,2,6,2,2,2,285
Interest,4,3,3,3,3,2,3,2,2,1,1,1,1
Depreciation,4,4,4,3,3,3,3,3,3,3,3,3,5
Profit before tax,21,19,16,35,35,23,26,46,34,29,32,40,326
Tax %,30%,32%,30%,30%,26%,44%,24%,26%,16%,28%,25%,27%,3%
Net Profit +,19,16,14,31,31,17,24,41,35,26,28,37,320
EPS in Rs,3.04,2.63,2.27,4.91,4.98,2.71,3.86,6.57,5.55,4.14,4.39,5.90,51.00
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2006,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
--- CASH FLOW ---
,Mar 2006,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,61,62,61,75,59,75,5,53,100,123,116,173
Cash from Investing Activity +,-51,-17,-11,-8,-16,-3,-0,1,-17,-99,-19,-174
Cash from Financing Activity +,3,-45,-47,-55,-56,-66,-2,-31,-79,-52,-84,-17
Net Cash Flow,13,0,2,11,-13,6,3,23,4,-28,13,-18
Free Cash Flow,10,45,48,66,42,72,5,54,82,85,75,-31
CFO/OP,73%,105%,98%,100%,92%,105%,-66%,100%,105%,121%,113%,130%

--- RATIOS ---
,Mar 2006,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,14,18,16,24,21,18,37,15,22,17,14,37
Inventory Days,61,,106,99,79,90,228,107,77,72,79,111
Days Payable,545,,565,721,453,490,"1,580",784,703,739,872,746
Cash Conversion Cycle,-470,18,-443,-597,-353,-382,"-1,316",-662,-605,-650,-779,-599
Working Capital Days,-55,-45,-66,-79,-60,-49,-265,-132,-36,-51,-31,-72
ROCE %,,,7%,9%,10%,10%,-3%,6%,22%,19%,20%,13%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.99%,74.99%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,74.98%,71.00%,71.00%
FIIs +,0.93%,0.94%,0.80%,0.70%,0.82%,0.76%,1.68%,1.75%,0.83%,1.01%,0.92%,0.32%
DIIs +,4.27%,3.60%,3.46%,2.96%,2.69%,1.44%,2.60%,3.96%,3.63%,1.75%,4.03%,4.02%
Public +,19.80%,20.47%,20.75%,21.34%,21.49%,22.80%,20.72%,19.31%,20.56%,22.26%,24.05%,24.67%
No. of Shareholders,"61,201","66,235","67,314","77,579","84,411","86,677","84,427","83,459","83,524","86,267","86,248","85,156"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,7%
5 Years:,40%
3 Years:,10%
TTM:,13%

Compounded Profit Growth
10 Years:,46%
5 Years:,42%
3 Years:,18%
TTM:,32%

Stock Price CAGR
10 Years:,13%
5 Years:,20%
3 Years:,13%
1 Year:,-15%

Return on Equity
10 Years:,11%
5 Years:,17%
3 Years:,19%
Last Year:,18%

