--- ABOUT ---
"Incorporated in 1985, Eldeco Housing and Industries Ltd develops real estate properties for residential, commercial and retail purposes [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
781,794,"1,061",32.2

Book Value,Dividend Yield,ROCE,ROE
406,1.13,7.72,6.20

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,38.70,24.84,17.06,21.61,49.20,29.18,33.38,34.66,36.72,28.69,33.05,43.08,60.11
Expenses +,20.60,17.03,9.62,12.34,34.28,19.80,28.45,28.82,31.00,25.48,29.76,25.43,53.54
Operating Profit,18.10,7.81,7.44,9.27,14.92,9.38,4.93,5.84,5.72,3.21,3.29,17.65,6.57
OPM %,46.77%,31.44%,43.61%,42.90%,30.33%,32.15%,14.77%,16.85%,15.58%,11.19%,9.95%,40.97%,10.93%
Other Income +,3.29,2.68,1.60,2.92,2.37,2.39,3.01,3.47,0.89,2.24,2.25,2.12,4.18
Interest,0.52,0.07,0.13,1.14,1.58,0.93,1.30,1.07,0.97,0.94,0.90,1.02,0.28
Depreciation,0.17,0.17,0.17,0.17,0.29,0.20,0.20,0.20,0.24,0.10,0.33,0.20,0.22
Profit before tax,20.70,10.25,8.74,10.88,15.42,10.64,6.44,8.04,5.40,4.41,4.31,18.55,10.25
Tax %,27.97%,25.56%,26.43%,25.37%,24.12%,24.91%,29.81%,28.23%,40.19%,28.80%,39.21%,26.31%,52.68%
Net Profit +,14.90,7.63,6.42,8.12,11.70,7.99,4.51,5.77,3.24,3.13,2.63,13.67,4.85
EPS in Rs,15.15,7.76,6.53,8.26,11.90,8.13,4.59,5.87,3.30,3.18,2.67,13.90,4.93
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Financing Activity +,-3,-8,-56,-3,-7,-9,-1,-9,-9,70,20,26
Net Cash Flow,1,-1,6,14,32,13,41,13,17,-50,21,140
Free Cash Flow,0,-5,59,15,38,19,36,16,19,-128,-7,104
CFO/OP,57%,18%,207%,78%,106%,68%,85%,57%,73%,-295%,8%,382%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,159,69,97,154,75,42,18,18,6,11,4,2
Inventory Days,,"3,145","5,074",,,,"1,549",,,,,"3,346"
Days Payable,,196,623,,,,161,,,,,70
Cash Conversion Cycle,159,"3,018","4,548",154,75,42,"1,407",18,6,11,4,"3,278"
Working Capital Days,274,21,130,300,179,277,144,243,340,877,748,534
ROCE %,13%,27%,28%,28%,33%,27%,31%,24%,18%,12%,7%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,54.83%,54.83%,54.83%,54.83%,54.83%,54.83%,54.83%,54.83%,54.83%,54.83%,54.83%,54.83%
FIIs +,0.02%,0.02%,0.17%,0.48%,0.80%,0.83%,0.82%,0.82%,0.82%,0.82%,0.82%,0.82%
DIIs +,0.11%,0.18%,0.18%,0.27%,0.27%,0.29%,0.29%,0.29%,0.32%,0.32%,0.32%,0.32%
Public +,45.05%,44.98%,44.83%,44.43%,44.11%,44.06%,44.07%,44.06%,44.03%,44.04%,44.03%,44.03%
No. of Shareholders,"5,048","4,925","4,702","4,325","4,070","4,240","4,171","4,129","4,154","4,080","3,796","3,671"

--- CAGR BOXES ---




