--- ABOUT ---
"J.B. Chemicals and Pharmaceuticals Limited, established in 1976, is one of India's leading pharmaceutical companies. An integrated, publicly-listed organization with a focus on supplying affordable, quality products both in India and internationally, JBCPL is trusted by healthcare professionals globally. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"35,219","2,194","2,300",49.0

Book Value,Dividend Yield,ROCE,ROE
259,1.00,25.4,18.9

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,762,896,882,845,862,"1,004","1,001",963,949,"1,094","1,085","1,065",904
Expenses +,599,664,638,621,664,724,730,709,723,793,775,769,703
Operating Profit,164,232,244,223,198,280,271,255,226,301,310,296,201
OPM %,21%,26%,28%,26%,23%,28%,27%,26%,24%,28%,29%,28%,22%
Other Income +,5,6,8,7,17,6,10,8,14,15,15,18,-15
Interest,14,12,10,12,9,6,2,3,1,1,1,2,1
Depreciation,32,31,32,34,41,41,42,42,46,43,44,45,50
Profit before tax,122,194,209,184,165,240,237,218,193,272,279,267,135
Tax %,28%,27%,28%,27%,23%,26%,26%,25%,25%,25%,26%,26%,25%
Net Profit +,88,142,151,134,126,177,175,162,146,202,208,198,101
EPS in Rs,5.66,9.19,9.72,8.61,8.13,11.39,11.24,10.45,9.36,12.97,13.27,12.63,6.31
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,144","1,210","1,344","1,408","1,643","1,775","2,043","2,424","3,149","3,484","3,918","4,148"
Expenses +,964,"1,004","1,112","1,191","1,337","1,397","1,482","1,881","2,454","2,587","2,886","3,040"
Operating Profit,180,206,232,218,306,378,560,543,696,897,"1,032","1,107"
OPM %,16%,17%,17%,15%,19%,21%,27%,22%,22%,26%,26%,27%
Other Income +,11,58,50,37,41,41,112,39,10,37,38,33
Interest,7,11,5,3,5,3,7,5,36,44,12,6
Depreciation,39,41,47,57,56,66,69,73,114,138,171,182
Profit before tax,146,212,230,194,287,349,597,505,555,752,887,952
Tax %,31%,23%,20%,28%,32%,22%,25%,24%,26%,26%,26%,26%
Net Profit +,100,163,184,139,194,272,449,386,410,553,660,709
EPS in Rs,5.92,9.58,10.85,8.28,12.05,17.60,28.98,24.93,26.48,35.61,42.37,44.19
Dividend Payout %,118%,26%,5%,12%,21%,31%,28%,33%,34%,34%,37%,50%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17,17,17,17,16,15,15,15,15,16,16,16
Reserves,978,"1,167","1,347","1,425","1,464","1,420","1,794","2,119","2,465","2,908","3,418","4,143"
Borrowings +,127,193,49,29,26,29,45,55,572,378,28,4
Other Liabilities +,365,270,262,294,286,349,376,412,495,687,804,799
Total Liabilities,"1,487","1,648","1,674","1,765","1,792","1,814","2,231","2,601","3,547","3,988","4,265","4,962"
Fixed Assets +,329,440,679,640,621,651,634,"1,277","1,901","2,004","1,968","1,885"
CWIP,55,135,4,17,15,16,26,19,55,76,63,74
Investments,552,479,411,434,457,403,678,13,206,388,345,765
Other Assets +,552,594,580,674,699,743,894,"1,293","1,385","1,519","1,889","2,237"
Total Assets,"1,487","1,648","1,674","1,765","1,792","1,814","2,231","2,601","3,547","3,988","4,265","4,962"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,127,140,201,123,194,276,315,170,626,801,902,704
Cash from Investing Activity +,-112,-26,-45,-21,-28,24,-231,2,-962,-404,-296,-586
Cash from Financing Activity +,-1,-100,-184,-60,-156,-306,-87,-138,357,-385,-580,-123
Net Cash Flow,13,15,-28,43,11,-6,-3,34,20,11,27,-5
Free Cash Flow,56,-63,48,94,153,205,315,-529,-138,540,783,623
CFO/OP,91%,94%,107%,75%,85%,97%,81%,56%,104%,104%,107%,87%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,84,82,72,78,68,71,70,84,67,72,76,69
Inventory Days,122,146,138,145,149,159,181,178,134,155,147,192
Days Payable,63,71,68,75,72,97,97,97,75,110,114,110
Cash Conversion Cycle,143,158,142,148,146,133,153,164,127,117,109,151
Working Capital Days,16,38,75,93,91,81,91,122,81,55,79,126
ROCE %,13%,15%,14%,11%,18%,23%,33%,23%,22%,25%,26%,25%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,53.91%,53.86%,53.83%,53.78%,53.77%,53.74%,53.66%,47.84%,47.73%,47.56%,47.55%,48.80%
FIIs +,9.53%,10.05%,10.35%,11.06%,12.17%,13.63%,14.64%,18.30%,17.77%,15.31%,14.88%,16.33%
