--- ABOUT ---
"Incorporated in 1990, Trident Ltd manufactures, trades, and sells Yarn, Terry Towels & Bed sheets, and Paper & Chemicals [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"13,214",25.9,33.7,35.0

Book Value,Dividend Yield,ROCE,ROE
9.36,1.93,9.86,8.03

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,573","1,494","1,798","1,835","1,682","1,743","1,713","1,667","1,864","1,707","1,787","1,574","1,633"
Expenses +,"1,305","1,262","1,557","1,572","1,477","1,517","1,487","1,453","1,619","1,415","1,573","1,439","1,405"
Operating Profit,269,231,240,263,205,225,226,214,245,292,214,136,227
OPM %,17%,15%,13%,14%,12%,13%,13%,13%,13%,17%,12%,9%,14%
Other Income +,7,11,15,14,18,15,11,15,19,20,17,23,21
Interest,22,32,35,40,49,47,46,35,3,31,25,26,32
Depreciation,80,89,89,90,96,92,92,93,90,93,83,72,70
Profit before tax,173,122,130,146,78,102,99,102,172,188,124,62,146
Tax %,24%,25%,31%,25%,24%,28%,16%,21%,22%,25%,27%,28%,30%
Net Profit +,131,91,90,109,59,74,83,80,133,140,91,44,102
EPS in Rs,0.25,0.18,0.18,0.21,0.11,0.14,0.16,0.16,0.26,0.27,0.18,0.09,0.20
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"3,737","3,666","4,625","4,559","5,249","4,728","4,531","6,998","6,332","6,809","6,987","6,701"
Expenses +,"3,075","2,936","3,740","3,708","4,266","3,882","3,705","5,478","5,386","5,869","6,076","5,832"
Operating Profit,661,730,885,852,983,846,826,"1,520",947,940,911,869
OPM %,18%,20%,19%,19%,19%,18%,18%,22%,15%,14%,13%,13%
Other Income +,34,33,107,63,44,20,-18,16,25,58,60,82
Interest,206,145,141,118,112,111,72,86,80,156,130,114
Depreciation,321,337,412,404,364,334,337,333,313,365,366,317
Profit before tax,168,281,439,392,550,421,398,"1,116",579,477,475,520
Tax %,30%,14%,23%,32%,32%,19%,24%,25%,24%,27%,22%,27%
Net Profit +,118,242,337,266,372,340,304,834,442,350,371,377
EPS in Rs,0.23,0.48,0.66,0.52,0.73,0.67,0.60,1.64,0.86,0.69,0.73,0.74
Dividend Payout %,26%,19%,22%,28%,40%,53%,60%,22%,42%,52%,50%,68%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,509,509,498,498,498,498,510,510,510,510,510,510
Reserves,947,"1,927","2,259","2,228","2,475","2,523","2,819","3,335","3,683","3,806","4,111","4,262"
Borrowings +,"2,580","3,503","2,849","2,798","2,436","1,991","1,562","1,597","1,442","2,126","1,635","1,829"
Other Liabilities +,472,591,578,639,747,764,881,"1,048","1,194","1,122",904,937
Total Liabilities,"4,507","6,529","6,184","6,163","6,156","5,776","5,772","6,489","6,829","7,563","7,161","7,537"
Fixed Assets +,"2,864","4,693","4,345","3,902","3,717","3,681","3,791","3,713","4,094","4,608","4,455","4,342"
CWIP,222,62,123,177,132,145,64,83,368,88,53,37
Investments,31,72,105,115,198,128,1,2,0,49,0,258
Other Assets +,"1,390","1,702","1,611","1,969","2,109","1,822","1,915","2,691","2,366","2,819","2,653","2,899"
Total Assets,"4,507","6,529","6,184","6,163","6,156","5,776","5,772","6,489","6,829","7,563","7,161","7,537"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,544,532,999,476,656,"1,214",505,903,"1,426",287,945,760
Cash from Investing Activity +,-114,"-1,199",-167,-188,-51,-43,-155,-343,"-1,160",-728,-205,-676
Cash from Financing Activity +,-432,667,-808,-268,-643,-862,-570,-387,-410,340,-682,-137
Net Cash Flow,-2,1,23,20,-38,309,-220,172,-144,-100,57,-53
Free Cash Flow,362,-591,852,274,551,"1,053",175,551,650,-351,718,461
CFO/OP,88%,81%,122%,67%,78%,160%,79%,77%,168%,44%,116%,104%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,20,25,30,37,46,21,36,27,16,22,16,13
Inventory Days,142,191,127,148,152,156,185,143,117,147,126,128
Days Payable,41,47,28,27,28,34,54,50,58,50,34,39
Cash Conversion Cycle,120,169,128,158,169,143,167,121,75,119,107,103
Working Capital Days,-28,-15,-5,-4,9,-22,-10,13,12,25,30,16
