,Sep 2014,Sep 2015,Sep 2016,Sep 2017,Sep 2018,Sep 2019,Sep 2020,Sep 2021,Sep 2022,Sep 2023,Sep 2024,Mar 2026
Debtor Days,126,105,102,113,105,106,115,102,86,71,72,57
Inventory Days,78,69,69,70,74,73,101,104,99,95,93,60
Days Payable,202,173,150,182,196,215,251,214,186,152,166,94
Cash Conversion Cycle,3,1,21,1,-17,-36,-36,-8,-0,14,-1,23
Working Capital Days,24,19,31,34,49,44,42,31,16,31,28,68
ROCE %,,19%,16%,15%,18%,19%,11%,14%,16%,21%,24%,21%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%
FIIs +,7.58%,7.94%,7.89%,8.30%,8.59%,8.69%,8.77%,8.19%,7.66%,7.00%,6.85%,6.80%
DIIs +,8.01%,7.64%,7.71%,7.42%,7.03%,6.90%,6.78%,7.28%,7.24%,8.04%,8.35%,8.59%
Public +,9.40%,9.44%,9.40%,9.29%,9.39%,9.42%,9.45%,9.51%,10.09%,9.96%,9.79%,9.60%
No. of Shareholders,"1,62,240","1,63,563","1,56,916","1,52,706","1,79,869","1,92,619","2,08,414","2,28,178","2,92,881","2,81,243","2,70,941","2,58,262"

--- CAGR BOXES ---




