--- ABOUT ---
Company core business  is trading in Iron & Steel products [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"11,607",77.2,88.2 / 40.7,40.6

Book Value,Dividend Yield,ROCE,ROE
27.7,0.19,10.6,8.66

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,242,151,149,324,334,323,385,290,489,331,407,299,720
Expenses +,223,140,124,287,318,300,356,249,465,308,383,275,674
Operating Profit,18,11,25,38,15,23,29,41,25,22,24,25,45
OPM %,8%,8%,17%,12%,5%,7%,8%,14%,5%,7%,6%,8%,6%
Other Income +,0,8,15,63,49,4,24,18,37,282,40,34,67
Interest,2,2,2,1,2,2,4,3,17,14,4,13,17
Depreciation,1,1,1,1,3,2,2,3,3,3,6,7,7
Profit before tax,16,17,37,99,59,22,46,53,42,288,54,39,88
Tax %,36%,12%,16%,24%,11%,21%,13%,22%,35%,18%,4%,30%,32%
Net Profit +,34,15,39,75,46,17,40,41,25,249,62,38,69
EPS in Rs,0.20,0.05,0.19,0.39,0.14,0.04,0.14,0.13,0.06,1.50,0.15,-0.05,0.26
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Fixed Assets +,0,0,0,0,0,0,0,14,33,109,254,445
CWIP,0,0,0,0,0,0,0,4,26,11,63,71
Investments,330,335,331,253,186,164,179,351,632,"1,246","2,482","3,515"
Other Assets +,169,143,145,144,150,150,156,487,606,"1,031","1,458","3,149"
Total Assets,499,478,475,397,336,314,335,855,"1,297","2,396","4,257","7,180"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-413,-11,-25,-11,-8,0,4,-181,63,-20,145,-361
Cash from Investing Activity +,345,11,25,11,8,0,-5,158,-72,-212,-294,"-1,582"
Cash from Financing Activity +,68,0,0,0,0,0,2,34,23,261,140,"2,489"
Net Cash Flow,-0,-0,0,-0,0,0,1,11,14,29,-9,545
Free Cash Flow,-413,4,-25,-11,-8,0,4,-193,28,-2,76,-423
CFO/OP,"-45,871%",219%,"1,259%","1,748%",338%,38%,-275%,"-4,490%",145%,24%,162%,-252%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,8,18,0,13,0,384,0,79,38,58,67,56
Inventory Days,0,0,0,0,0,0,0,"1,552",224,130,65,167
Days Payable,,,,,,,,274,45,17,42,66
Cash Conversion Cycle,8,18,0,13,0,384,0,"1,357",216,171,89,157
Working Capital Days,-42,-64,0,13,1,51,"-3,303",823,130,108,123,210
ROCE %,,-1%,-0%,-0%,-1%,-0%,-0%,2%,7%,7%,6%,11%

--- SHAREHOLDING PATTERN ---
,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Apr 2026
Promoters +,73.91%,73.91%,73.91%,73.91%,73.91%,73.91%,73.91%,73.91%,62.72%,62.72%,62.72%,62.72%
FIIs +,0.29%,0.40%,0.28%,0.24%,0.26%,0.24%,0.13%,0.47%,0.59%,0.58%,0.50%,0.60%
DIIs +,0.35%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.08%,0.12%,0.08%,0.11%,0.11%
Public +,25.45%,25.68%,25.81%,25.84%,25.83%,25.86%,25.89%,25.53%,36.58%,36.62%,36.67%,36.57%
No. of Shareholders,"47,030","47,629","53,495","55,611","53,890","55,962","57,687","56,812","70,053","71,088","70,709","69,238"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,30%
5 Years:,366%
3 Years:,67%
TTM:,18%

Compounded Profit Growth
10 Years:,54%
5 Years:,402%
3 Years:,78%
TTM:,476%

Stock Price CAGR
10 Years:,38%
5 Years:,70%
3 Years:,79%
1 Year:,20%

Return on Equity
10 Years:,4%
5 Years:,6%
3 Years:,6%
Last Year:,9%

