Reserves,150.77,157.35,137.20,141.85,159.66,159.44,191.15,226.28,199.40,221.26,218.85,160.72
Borrowings +,14.00,10.14,5.92,4.12,0.73,0.16,0.00,0.00,4.00,0.00,0.00,0.00
Other Liabilities +,17.17,21.26,16.13,13.01,11.76,9.52,9.07,17.90,21.25,63.63,59.82,33.37
Total Liabilities,293.89,300.70,271.17,270.90,284.07,281.04,312.14,356.10,336.57,396.81,390.59,306.01
Fixed Assets +,42.76,43.73,85.71,84.66,84.29,76.44,76.89,76.81,76.61,90.42,94.47,93.71
CWIP,0.00,0.00,0.00,44.02,44.02,44.02,44.02,0.00,0.00,0.00,0.00,0.00
Investments,42.63,46.26,64.16,65.89,81.37,69.96,89.93,147.55,177.20,175.41,222.81,149.51
Other Assets +,208.50,210.71,121.30,76.33,74.39,90.62,101.30,131.74,82.76,130.98,73.31,62.79
Total Assets,293.89,300.70,271.17,270.90,284.07,281.04,312.14,356.10,336.57,396.81,390.59,306.01

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,8.88,-19.46,-27.09,4.15,10.23,-9.31,22.72,-6.14,-13.74,38.67,-32.81,0.83
Cash from Investing Activity +,-17.91,17.45,33.63,-4.11,-4.42,17.01,-12.62,-10.02,9.16,17.23,-18.28,-0.22
Cash from Financing Activity +,11.75,-2.46,-4.99,-0.07,-3.65,0.00,0.00,0.00,4.00,-4.00,0.24,-0.36
Net Cash Flow,2.72,-4.46,1.54,-0.02,2.16,7.70,10.09,-16.16,-0.58,51.90,-50.85,0.25
Free Cash Flow,4.81,-20.43,-27.16,5.23,11.82,-13.46,22.59,37.70,-13.79,37.79,-37.77,0.70
CFO/OP,538%,-506%,-998%,187%,403%,-191%,585%,-158%,-334%,"27,147%","-2,141%",639%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0.00,61.00,70.47,69.71,73.42,82.66,74.37,80.51,74.08,79.54,83.43,68.08
Inventory Days,,,2.07,,,,,,,,,
Days Payable,,,26.37,,,,,,,,,
Cash Conversion Cycle,0.00,61.00,46.17,69.71,73.42,82.66,74.37,80.51,74.08,79.54,83.43,68.08
Working Capital Days,"1,218.25",658.33,"1,202.72",639.57,522.46,500.06,499.94,949.45,465.09,346.44,236.32,155.40
ROCE %,2.67%,3.33%,2.33%,3.06%,2.35%,3.47%,3.69%,5.53%,2.66%,0.96%,1.53%,0.82%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,72.75%,72.76%,72.76%,72.76%,72.76%,72.76%,72.76%,72.76%,72.76%,72.76%,72.76%,72.76%
Public +,27.25%,27.24%,27.24%,27.25%,27.25%,27.24%,27.24%,27.24%,27.25%,27.25%,27.24%,27.26%
No. of Shareholders,"50,953","51,234","51,044","51,128","50,915","50,896","50,894","50,819","50,729","50,668","50,562","50,488"

--- CAGR BOXES ---




