--- ABOUT ---
"Incorporated in 1983, Kwality Pharma is in the business of manufacturing & trading in Pharmaceuticals & allied products [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,579","2,485","2,600",37.9

Book Value,Dividend Yield,ROCE,ROE
320,0.00,24.2,22.8

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,69,67,70,78,92,80,90,84,116,111,111,123,157
Expenses +,57,54,54,61,71,63,70,67,90,87,86,93,118
Operating Profit,11,14,15,17,21,17,20,18,26,24,25,30,39
OPM %,17%,20%,22%,21%,22%,22%,22%,21%,22%,22%,23%,24%,25%
Other Income +,-15,0,0,1,-7,0,0,1,1,0,1,-0,1
Interest,2,2,2,3,3,2,3,2,2,3,3,2,3
Depreciation,4,5,5,5,5,4,5,5,5,5,5,5,5
Profit before tax,-10,7,8,10,6,11,13,11,19,17,18,22,32
Tax %,-24%,25%,24%,21%,29%,25%,33%,25%,24%,30%,23%,28%,20%
Net Profit +,-7,5,6,8,4,8,8,9,14,12,14,16,25
EPS in Rs,-7.11,5.22,6.01,7.41,4.20,8.06,8.16,8.22,13.96,11.50,13.61,15.43,24.38
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,52,74,98,137,166,139,262,456,251,307,370,503
Expenses +,49,69,89,126,150,125,233,285,190,241,290,385
Operating Profit,3,5,9,12,16,14,29,172,61,66,80,118
OPM %,6%,7%,9%,8%,9%,10%,11%,38%,24%,22%,22%,24%
Other Income +,0,0,1,1,1,4,2,4,-14,-5,2,2
Interest,1,1,2,2,2,3,3,3,7,10,10,11
Depreciation,1,2,3,3,3,4,6,11,15,20,18,20
Profit before tax,1,2,6,7,11,11,21,162,26,31,54,89
Tax %,41%,48%,42%,39%,31%,25%,30%,26%,25%,24%,26%,25%
Net Profit +,1,1,3,4,8,8,15,120,19,24,40,67
EPS in Rs,0.92,1.55,3.23,4.39,7.28,8.02,14.60,115.64,18.67,22.94,38.41,64.91
Dividend Payout %,0%,0%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4,5,5,10,10,10,10,10,10,10,10,10
Reserves,15,17,20,19,27,36,51,171,190,214,254,321
Borrowings +,8,13,19,26,29,35,41,54,90,98,112,130
Other Liabilities +,10,17,26,40,39,52,64,105,70,72,71,130
Total Liabilities,37,51,71,96,105,133,166,341,361,394,447,592
Fixed Assets +,13,13,17,20,29,43,57,92,120,139,146,156
CWIP,0,0,0,0,0,0,3,12,14,0,0,17
Investments,1,2,4,5,5,4,5,0,0,0,0,0
Other Assets +,24,37,50,70,71,86,102,237,226,255,302,420
Total Assets,37,51,71,96,105,133,166,341,361,394,447,592

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,1,-3,4,-1,14,6,27,61,41,43,53,17
Cash from Investing Activity +,-1,-2,-7,-6,-12,-18,-23,-63,-48,-26,-29,-35
Cash from Financing Activity +,1,6,5,5,-2,12,1,6,1,-17,-14,7
Net Cash Flow,1,0,2,-1,-0,0,4,3,-6,-1,10,-11
Free Cash Flow,-0,-5,-2,-7,2,-12,3,5,-4,17,28,-29
CFO/OP,51%,-30%,76%,21%,108%,62%,115%,59%,78%,67%,85%,32%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,63,89,84,98,84,79,50,55,104,136,152,203
Inventory Days,61,67,71,54,34,94,38,97,310,187,167,111
Days Payable,40,63,65,80,52,96,58,63,117,106,112,144
Cash Conversion Cycle,85,93,90,73,67,77,30,90,297,217,208,170
Working Capital Days,35,41,20,18,20,43,24,60,118,101,98,128
ROCE %,9%,13%,19%,19%,22%,18%,26%,98%,19%,16%,18%,24%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,54.73%,54.76%,54.76%,54.82%,54.82%,54.82%,54.82%,54.82%,54.82%,54.82%,54.82%,54.87%
FIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.50%,2.79%
DIIs +,0.01%,0.01%,0.01%,0.00%,0.00%,0.02%,0.03%,0.32%,0.33%,0.33%,0.33%,0.36%
Public +,45.25%,45.22%,45.22%,45.17%,45.18%,45.15%,45.14%,44.86%,44.86%,44.83%,44.33%,41.99%
No. of Shareholders,"6,943","6,291","5,786","5,695","5,273","7,487","8,947","9,420","10,115","11,595","10,709","10,555"

--- CAGR BOXES ---




