--- ABOUT ---
"Torrent Pharmaceuticals Ltd is one of the leading Indian Pharmaceutical Company engaged in research, development, manufacturing and marketing of generic pharmaceutical formulations. [1] It is the flagship company of Torrent Group which also has presence in power and city gas distribution businesses. [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,49,925","4,430","4,714",68.4

Book Value,Dividend Yield,ROCE,ROE
248,0.86,15.2,27.4

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,491","2,591","2,660","2,732","2,745","2,859","2,889","2,809","2,959","3,178","3,302","3,303","4,197"
Expenses +,"1,764","1,800","1,835","1,863","1,862","1,955","1,950","1,895","1,995","2,146","2,219","2,215","2,841"
Operating Profit,727,791,825,869,883,904,939,914,964,"1,032","1,083","1,088","1,356"
OPM %,29%,31%,31%,32%,32%,32%,32%,33%,33%,32%,33%,33%,32%
Other Income +,9,34,26,55,31,24,-16,33,-42,-37,-40,-23,-83
Interest,107,103,91,80,80,75,64,57,56,56,48,45,236
Depreciation,196,191,201,213,203,197,198,199,201,201,204,206,508
Profit before tax,433,531,559,631,631,656,661,691,665,738,791,814,529
Tax %,34%,29%,31%,30%,29%,30%,31%,27%,25%,26%,25%,22%,31%
Net Profit +,287,378,386,443,449,457,453,503,498,548,591,635,364
EPS in Rs,8.48,11.17,11.41,13.09,13.27,13.50,13.38,14.86,14.71,16.19,17.46,18.76,10.76
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"4,636","6,687","5,816","5,950","7,673","7,939","8,005","8,508","9,620","10,728","11,516","13,980"
Expenses +,"3,616","3,954","4,438","4,601","5,690","5,769","5,524","6,077","6,778","7,360","7,795","9,421"
Operating Profit,"1,020","2,733","1,377","1,349","1,983","2,170","2,480","2,431","2,842","3,368","3,721","4,558"
OPM %,22%,41%,24%,23%,26%,27%,31%,29%,30%,31%,32%,33%
Other Income +,286,32,223,299,-300,121,57,-288,45,146,-1,-182
Interest,175,184,206,308,504,451,353,255,333,354,252,385
Depreciation,191,238,307,409,618,654,658,662,707,808,795,"1,119"
Profit before tax,940,"2,343","1,088",931,562,"1,187","1,526","1,226","1,847","2,352","2,673","2,872"
Tax %,20%,26%,14%,27%,22%,14%,18%,37%,33%,30%,28%,26%
Net Profit +,751,"1,733",934,678,436,"1,025","1,252",777,"1,245","1,656","1,911","2,138"
EPS in Rs,22.19,51.22,27.59,20.04,12.89,30.28,36.99,22.97,36.79,48.94,56.47,63.92
Dividend Payout %,25%,34%,25%,35%,66%,53%,47%,105%,60%,57%,57%,59%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,85,85,85,85,85,85,85,85,169,169,169,169
Reserves,"2,406","3,409","4,266","4,538","4,640","4,739","5,753","5,868","6,029","6,687","7,421","8,219"
Borrowings +,"2,740","2,352","2,510","6,462","6,038","5,784","4,874","4,070","5,369","4,022","3,202","15,026"
Other Liabilities +,"2,589","3,040","2,740","3,159","3,351","3,402","3,363","2,884","3,043","3,627","3,603","20,200"
Total Liabilities,"7,820","8,886","9,601","14,243","14,113","14,010","14,075","12,906","14,610","14,505","14,396","43,614"
Fixed Assets +,"2,833","2,859","3,688","7,855","7,748","7,533","7,065","6,423","8,121","8,138","7,947","33,191"
CWIP,678,"1,042",519,647,617,712,889,630,765,361,478,641
Investments,298,780,804,492,353,2,181,226,199,173,156,948
Other Assets +,"4,011","4,206","4,589","5,249","5,395","5,763","5,940","5,628","5,524","5,834","5,815","8,833"
Total Assets,"7,820","8,886","9,601","14,243","14,113","14,010","14,075","12,906","14,610","14,505","14,396","43,614"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,810,"2,742","1,009",894,"1,798","1,393","2,005","1,803","2,368","3,266","2,585","3,023"
Cash from Investing Activity +,"-2,113",-869,-798,"-4,677",-246,229,-444,-196,"-2,335",-160,-549,"-12,630"
Cash from Financing Activity +,"1,212","-1,435",-193,"3,417","-1,314","-1,549","-1,651","-1,781",77,"-2,780","-2,298","10,151"
Net Cash Flow,-90,437,18,-366,238,73,-89,-174,110,327,-262,544
Free Cash Flow,574,"2,150",523,105,"1,138",990,"1,671","1,607","1,953","2,967","1,991","2,386"
CFO/OP,85%,121%,101%,87%,105%,77%,88%,91%,97%,112%,86%,84%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,125,79,60,77,68,76,69,70,74,63,59,79
Inventory Days,275,314,318,429,318,362,456,368,298,310,334,338
Days Payable,472,523,356,447,345,345,351,250,224,284,239,254
Cash Conversion Cycle,-71,-130,21,59,42,93,174,188,147,89,154,163
Working Capital Days,29,-1,28,-80,-62,-52,-5,7,-33,-27,7,-26
ROCE %,27%,48%,19%,13%,13%,15%,17%,19%,20%,23%,27%,15%

