--- ABOUT ---
"Parag Milk Foods Ltd, founded in 1992  by Mr. Devendra Shah is involved in the development and promotion of 100% fresh cow’s milk and milk products under international brand names with a diverse portfolio in over 10 product categories. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,884",230,377 / 178,20.6

Book Value,Dividend Yield,ROCE,ROE
101,0.44,13.5,12.3

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,801,750,798,801,790,758,871,885,918,852,"1,008","1,013",945
Expenses +,764,709,743,736,753,702,802,811,856,794,937,944,886
Operating Profit,37,40,56,65,37,56,69,74,62,58,71,68,59
OPM %,5%,5%,7%,8%,5%,7%,8%,8%,7%,7%,7%,7%,6%
Other Income +,9,6,6,6,8,6,7,5,13,8,18,3,19
Interest,12,17,21,22,16,19,23,26,25,20,20,21,21
Depreciation,18,15,15,15,15,16,18,16,17,16,19,18,18
Profit before tax,16,15,24,33,14,27,36,38,33,29,50,33,40
Tax %,-36%,-41%,-3%,-4%,27%,-2%,18%,4%,19%,5%,10%,9%,20%
Net Profit +,22,21,25,34,10,27,29,36,26,28,46,30,32
EPS in Rs,1.90,1.82,2.15,2.91,0.82,2.29,2.45,3.02,2.20,2.31,3.65,2.36,2.58
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,443","1,645","1,731","1,955","2,396","2,438","1,842","2,072","2,893","3,139","3,432","3,818"
Expenses +,"1,330","1,494","1,639","1,758","2,171","2,225","1,715","2,508","2,773","2,936","3,179","3,561"
Operating Profit,113,151,92,197,225,213,126,-436,120,202,254,257
OPM %,8%,9%,5%,10%,9%,9%,7%,-21%,4%,6%,7%,7%
Other Income +,-4,-2,-11,9,9,6,12,20,45,23,39,48
Interest,47,50,33,36,36,38,46,52,57,79,93,81
Depreciation,28,33,49,51,50,54,52,54,57,60,67,71
Profit before tax,34,67,-1,119,148,127,41,-522,51,86,133,152
Tax %,6%,29%,-524%,27%,18%,26%,49%,2%,-4%,-6%,10%,11%
Net Profit +,32,47,5,87,121,94,21,-532,53,91,119,135
EPS in Rs,20.17,6.72,0.57,10.35,14.35,11.14,2.46,-55.83,4.54,7.59,9.95,10.79
Dividend Payout %,-0%,-0%,88%,7%,7%,4%,20%,-0%,-0%,7%,10%,10%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,16,70,84,84,84,84,84,95,117,119,119,125
Reserves,108,291,541,628,743,827,844,459,691,793,904,"1,134"
Borrowings +,545,389,261,291,240,400,381,523,606,616,654,607
Other Liabilities +,255,241,401,378,375,379,373,318,253,358,355,415
Total Liabilities,924,991,"1,287","1,382","1,442","1,690","1,683","1,395","1,668","1,887","2,033","2,281"
Fixed Assets +,291,345,334,397,406,466,473,459,436,466,578,643
CWIP,28,28,21,20,29,7,3,10,45,69,19,37
Investments,0,0,0,1,1,1,1,-0,5,5,5,5
Other Assets +,604,618,933,964,"1,007","1,217","1,205",926,"1,182","1,348","1,431","1,596"
Total Assets,924,991,"1,287","1,382","1,442","1,690","1,683","1,395","1,668","1,887","2,033","2,281"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,88,59,-17,19,140,-66,100,-149,-190,102,212,149
Cash from Investing Activity +,-29,-32,-87,-16,-73,-30,-47,-26,-88,-53,-132,-98
Cash from Financing Activity +,-58,-26,140,-12,-91,111,-69,248,212,-53,-78,-60
Net Cash Flow,1,1,36,-10,-24,15,-15,73,-66,-3,1,-9
