Days Payable,77,42,39,42,88,74,117,71,98,89,78,95
Cash Conversion Cycle,271,250,253,224,134,126,132,152,109,119,136,159
Working Capital Days,26,30,37,42,12,-12,-17,-15,15,19,41,66
ROCE %,6%,4%,4%,7%,11%,10%,8%,9%,11%,21%,19%,10%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,63.26%,63.26%,63.26%,63.27%,63.29%,63.29%,63.28%,63.28%,63.26%,63.25%,63.25%,63.25%
FIIs +,15.92%,17.71%,15.22%,14.66%,15.06%,16.08%,15.73%,16.99%,15.12%,15.35%,14.09%,13.46%
DIIs +,1.18%,1.67%,2.27%,2.99%,3.87%,4.54%,4.69%,4.40%,4.77%,4.35%,3.50%,5.79%
Public +,19.05%,16.79%,18.66%,18.60%,17.32%,15.65%,15.83%,14.95%,16.48%,16.69%,18.79%,17.20%
Others +,0.59%,0.58%,0.58%,0.49%,0.46%,0.46%,0.45%,0.38%,0.37%,0.37%,0.36%,0.30%
No. of Shareholders,"83,048","92,000","1,16,181","1,19,422","1,37,358","1,48,683","1,72,209","1,74,189","1,87,168","1,96,760","2,13,816","2,07,732"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,9%
5 Years:,11%
3 Years:,0%
TTM:,-14%

Compounded Profit Growth
10 Years:,42%
5 Years:,25%
3 Years:,14%
TTM:,-44%

Stock Price CAGR
10 Years:,27%
5 Years:,37%
3 Years:,31%
1 Year:,9%

Return on Equity
10 Years:,9%
5 Years:,12%
3 Years:,14%
Last Year:,8%

