--- ABOUT ---
"Indian Metals and Ferro Alloys Limited (IMFA) is a leading, fully integrated producer of Ferro Chrome in India which is primarily used in the production of stainless steel. It was set up in 1961. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"7,711","1,429","1,680 / 681",18.2

Book Value,Dividend Yield,ROCE,ROE
504,0.87,18.3,16.8

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,637,702,693,685,701,662,692,643,567,642,719,703,763
Expenses +,498,529,542,526,596,501,521,515,497,516,580,539,604
Operating Profit,139,173,150,159,105,161,170,128,71,125,138,164,159
OPM %,22%,25%,22%,23%,15%,24%,25%,20%,12%,20%,19%,23%,21%
Other Income +,-1,10,12,10,11,13,19,17,17,22,16,22,6
Interest,9,8,13,8,5,4,6,8,10,7,8,9,11
Depreciation,29,25,26,15,13,14,13,14,14,15,15,15,18
Profit before tax,99,149,123,146,98,157,170,123,64,126,131,161,136
Tax %,35%,26%,27%,25%,64%,28%,26%,24%,26%,26%,25%,19%,24%
Net Profit +,64,111,89,109,36,113,125,93,47,93,98,131,103
EPS in Rs,11.87,20.46,16.53,20.14,6.54,20.95,23.17,17.30,8.77,17.11,18.07,24.33,19.13
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Fixed Assets +,"1,372","1,330","1,275","1,256","1,177","1,216","1,155","1,111",990,997,"1,050","1,574"
CWIP,193,226,236,273,304,264,248,267,70,78,75,792
Investments,0,35,161,148,69,33,120,155,264,372,909,383
Other Assets +,983,803,832,974,"1,104",901,"1,019","1,290","1,330","1,466","1,144","1,568"
Total Assets,"2,548","2,394","2,504","2,652","2,655","2,414","2,541","2,821","2,654","2,913","3,177","4,317"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,174,218,485,290,217,221,207,390,151,460,585,318
Cash from Investing Activity +,-43,-101,-162,-88,-31,-49,-106,-106,140,-209,-562,-753
Cash from Financing Activity +,-113,-161,-322,-191,-187,-182,-99,-284,-291,-207,-68,462
Net Cash Flow,18,-44,2,10,-2,-11,2,-0,1,44,-44,27
Free Cash Flow,102,131,443,173,113,127,182,303,387,347,471,"-1,016"
CFO/OP,75%,187%,101%,85%,96%,247%,69%,75%,45%,107%,135%,77%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,14,4,15,13,11,7,18,20,12,18,16,31
Inventory Days,208,177,176,192,256,168,174,207,162,224,264,283
Days Payable,86,74,61,88,128,72,74,49,52,88,70,96
Cash Conversion Cycle,137,107,130,117,140,103,118,178,122,153,210,218
Working Capital Days,3,-39,1,12,-8,-29,-2,13,74,71,41,61
ROCE %,7%,1%,23%,17%,9%,0%,14%,34%,18%,24%,21%,18%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,58.69%,58.69%,58.69%,58.69%,58.69%,58.69%,58.69%,58.69%,58.69%,58.69%,58.69%,58.69%
FIIs +,1.67%,2.47%,2.93%,2.88%,2.89%,3.10%,4.04%,3.81%,3.40%,3.69%,3.35%,3.87%
DIIs +,0.08%,0.09%,0.10%,0.10%,1.36%,0.92%,0.82%,0.81%,0.19%,0.21%,0.64%,0.82%
Public +,39.55%,38.74%,38.29%,38.34%,37.06%,37.30%,36.45%,36.69%,37.73%,37.41%,37.33%,36.63%
No. of Shareholders,"44,439","42,947","47,705","47,636","50,850","51,525","47,715","49,688","50,152","46,652","55,725","52,983"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,9%
5 Years:,9%
3 Years:,2%
TTM:,10%

Compounded Profit Growth
10 Years:,32%
5 Years:,22%
3 Years:,22%
TTM:,12%

Stock Price CAGR
10 Years:,35%
5 Years:,38%
3 Years:,67%
1 Year:,101%

Return on Equity
10 Years:,15%
5 Years:,19%
3 Years:,17%
Last Year:,17%

