--- ABOUT ---
"Incorporated in 2008, Tamboli Industries Ltd does investment and trading activities [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
188,189,214,18.3

Book Value,Dividend Yield,ROCE,ROE
123,0.53,11.8,8.68

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,14.98,19.29,19.14,19.66,16.93,14.10,16.79,18.21,19.80,16.71,19.18,21.78,22.75
Expenses +,12.07,15.60,15.72,15.82,13.93,10.76,13.97,14.02,15.65,14.51,15.86,17.10,16.86
Operating Profit,2.91,3.69,3.42,3.84,3.00,3.34,2.82,4.19,4.15,2.20,3.32,4.68,5.89
OPM %,19.43%,19.13%,17.87%,19.53%,17.72%,23.69%,16.80%,23.01%,20.96%,13.17%,17.31%,21.49%,25.89%
Other Income +,0.03,0.40,0.19,0.63,0.02,0.03,0.66,0.17,0.53,0.76,0.70,-0.23,0.93
Interest,0.28,0.05,0.05,0.06,0.04,0.16,0.12,0.13,0.19,0.12,0.12,0.09,0.10
Depreciation,1.14,1.08,1.12,1.12,1.06,1.27,1.09,1.19,1.21,1.14,1.06,1.04,1.15
Profit before tax,1.52,2.96,2.44,3.29,1.92,1.94,2.27,3.04,3.28,1.70,2.84,3.32,5.57
Tax %,35.53%,27.03%,30.74%,31.91%,26.56%,28.35%,30.84%,26.32%,23.78%,25.29%,32.04%,25.00%,26.57%
Net Profit +,0.98,2.15,1.71,2.25,1.42,1.39,1.57,2.24,2.51,1.27,1.94,2.50,4.10
EPS in Rs,0.99,2.17,1.72,2.27,1.43,1.40,1.58,2.26,2.53,1.28,1.96,2.52,4.13
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,52.45,61.23,55.20,55.83,54.13,52.16,66.90,80.49,83.08,74.87,68.74,80.43
Expenses +,41.41,46.85,40.39,40.96,40.98,44.81,51.34,58.59,65.15,60.63,54.25,64.33
Operating Profit,11.04,14.38,14.81,14.87,13.15,7.35,15.56,21.90,17.93,14.24,14.49,16.10
OPM %,21.05%,23.49%,26.83%,26.63%,24.29%,14.09%,23.26%,27.21%,21.58%,19.02%,21.08%,20.02%
Other Income +,0.01,0.03,0.05,-0.01,0.46,1.43,0.64,0.85,2.45,0.95,1.40,2.15
Interest,1.31,0.89,0.90,0.88,0.60,0.39,0.20,0.68,1.06,0.20,0.60,0.43
Depreciation,3.21,3.36,3.35,3.43,3.34,2.97,3.30,4.14,4.35,4.37,4.75,4.38
Profit before tax,6.53,10.16,10.61,10.55,9.67,5.42,12.70,17.93,14.97,10.62,10.54,13.44
Tax %,32.62%,33.46%,33.65%,33.74%,28.02%,25.28%,26.14%,27.50%,29.46%,29.19%,26.76%,27.08%
Net Profit +,4.40,6.77,7.04,7.00,6.96,4.05,9.38,13.00,10.55,7.53,7.71,9.81
EPS in Rs,4.44,6.82,7.10,7.06,7.02,4.08,9.46,13.10,10.64,7.59,7.77,9.89
Dividend Payout %,13.53%,8.79%,9.86%,9.92%,9.98%,12.25%,9.52%,7.63%,9.40%,13.17%,12.87%,12.13%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92
Reserves,34.88,40.88,47.93,54.04,59.76,62.85,71.86,83.87,93.46,99.98,103.68,112.53
Borrowings +,6.23,2.82,5.65,5.57,4.70,3.03,0.00,13.70,1.37,2.92,6.35,2.43
Other Liabilities +,5.13,6.86,4.65,6.07,18.76,17.29,14.56,19.03,14.34,12.89,11.64,9.81
