--- ABOUT ---
"The Company is into manufacturing of agrochemical active ingredients (technical), bulk and formulations, intermediate products and it sells its products in India as well as exports them to approximately 24 countries. Astec also has undertaken a number of custom synthesis projects, for its clients in Europe, Japan and the US. It is present only in business to business sale (B2B). [1] [2] [3]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,778",798,991 / 512,

Book Value,Dividend Yield,ROCE,ROE
175,0.00,-5.45,-25.2

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,126.97,142.85,110.79,50.79,153.75,69.37,98.55,93.86,119.53,91.08,73.72,124.72,158.62
Expenses +,121.56,139.72,114.22,69.13,141.05,115.62,118.29,99.60,114.00,102.07,80.41,120.74,149.46
Operating Profit,5.41,3.13,-3.43,-18.34,12.70,-46.25,-19.74,-5.74,5.53,-10.99,-6.69,3.98,9.16
OPM %,4.26%,2.19%,-3.10%,-36.11%,8.26%,-66.67%,-20.03%,-6.12%,4.63%,-12.07%,-9.07%,3.19%,5.77%
Other Income +,2.57,1.71,0.98,0.91,2.05,0.92,2.00,1.91,0.79,0.51,1.12,-1.27,2.63
Interest,6.40,6.46,5.99,6.09,6.67,7.04,9.33,9.92,10.40,11.04,8.40,7.17,7.92
Depreciation,7.76,9.39,9.16,8.70,9.01,9.27,11.47,11.40,11.58,11.49,10.44,11.22,11.77
Profit before tax,-6.18,-11.01,-17.60,-32.22,-0.93,-61.64,-38.54,-25.15,-15.66,-33.01,-24.41,-15.68,-7.90
Tax %,-19.58%,-25.61%,-23.75%,-24.49%,4.30%,-35.56%,0.03%,60.52%,2.62%,0.03%,0.04%,0.06%,-1.90%
Net Profit +,-4.97,-8.18,-13.42,-24.32,-0.96,-39.71,-38.55,-40.37,-16.08,-33.03,-24.42,-15.69,-7.75
EPS in Rs,-2.22,-3.66,-6.00,-10.86,-0.43,-17.73,-17.21,-18.03,-7.18,-14.75,-10.96,-7.05,-3.48
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,267,233,299,368,431,523,555,677,628,458,381,448
Expenses +,213,201,236,299,354,437,443,522,551,464,448,453
Operating Profit,54,32,63,69,76,85,112,154,77,-6,-66,-5
OPM %,20%,14%,21%,19%,18%,16%,20%,23%,12%,-1%,-17%,-1%
Other Income +,-16,4,-8,12,11,12,8,10,13,6,6,3
Interest,13,13,12,11,12,13,5,9,21,25,37,35
Depreciation,13,10,14,15,19,23,26,34,34,36,44,45
Profit before tax,13,12,29,56,56,61,89,121,35,-62,-141,-81
Tax %,-17%,59%,33%,37%,36%,23%,27%,26%,27%,-24%,-4%,-0%
Net Profit +,15,5,19,35,36,48,65,90,26,-47,-135,-81
EPS in Rs,6.66,2.24,8.57,15.65,16.03,21.21,29.04,40.12,11.41,-20.95,-60.16,-36.32
Dividend Payout %,16%,0%,15%,8%,8%,6%,5%,3%,12%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,19,19,20,20,20,20,20,20,20,20,20,22
Reserves,116,99,119,150,183,227,290,377,400,350,215,368
Borrowings +,93,127,127,125,176,99,187,279,341,494,555,449
Other Liabilities +,133,85,69,119,83,226,181,221,219,112,92,103
Total Liabilities,362,330,334,413,461,572,678,897,979,975,881,942
Fixed Assets +,133,95,103,115,167,194,213,340,318,386,499,478
CWIP,12,20,8,42,19,24,116,23,127,165,21,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets +,216,215,223,256,275,354,349,534,534,424,361,463
Total Assets,362,330,334,413,461,572,678,897,979,975,881,942

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,7,-13,19,65,15,168,-8,24,75,10,-8,-81
Cash from Investing Activity +,-19,-17,-18,-49,-52,-74,-73,-104,-113,-135,-15,-4
Cash from Financing Activity +,12,31,-1,-18,37,-95,81,80,38,125,24,94
Net Cash Flow,-0,2,1,-3,-0,0,0,0,-0,0,0,9
Free Cash Flow,-13,-39,-1,15,-37,123,-111,-80,-42,-125,-24,-86
