--- ABOUT ---
"Incorporated in 1990, Black Rose Industries Ltd manufactures and distributes chemicals [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
488,95.6,138,21.7

Book Value,Dividend Yield,ROCE,ROE
33.2,1.10,18.9,14.0

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,111.17,87.62,83.86,93.62,115.36,98.27,93.05,87.70,82.89,59.85,83.98,75.15,104.04
Expenses +,108.13,81.99,75.87,86.34,108.20,92.09,86.44,79.62,74.36,53.99,76.77,68.62,91.01
Operating Profit,3.04,5.63,7.99,7.28,7.16,6.18,6.61,8.08,8.53,5.86,7.21,6.53,13.03
OPM %,2.73%,6.43%,9.53%,7.78%,6.21%,6.29%,7.10%,9.21%,10.29%,9.79%,8.59%,8.69%,12.52%
Other Income +,0.79,0.74,1.09,1.09,1.67,1.04,0.88,0.74,0.43,0.99,0.33,0.70,0.73
Interest,0.48,0.19,0.25,0.19,0.44,0.07,0.23,0.30,0.39,0.21,0.51,0.31,0.44
Depreciation,0.79,0.76,0.73,0.77,0.75,0.78,0.79,0.79,0.78,0.90,0.95,0.99,1.04
Profit before tax,2.56,5.42,8.10,7.41,7.64,6.37,6.47,7.73,7.79,5.74,6.08,5.93,12.28
Tax %,29.30%,25.28%,25.43%,26.59%,25.52%,25.90%,27.20%,26.13%,25.29%,27.00%,27.30%,25.97%,23.45%
Net Profit +,1.81,4.05,6.04,5.44,5.70,4.72,4.71,5.70,5.81,4.19,4.43,4.40,9.41
EPS in Rs,0.35,0.79,1.18,1.07,1.12,0.93,0.92,1.12,1.14,0.82,0.87,0.86,1.85
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,196,177,242,298,309,373,380,488,430,380,391,323
Expenses +,189,168,227,276,284,340,339,442,416,352,362,290
Operating Profit,7,10,15,22,24,33,40,46,14,28,29,33
OPM %,3%,5%,6%,7%,8%,9%,11%,9%,3%,7%,8%,10%
Other Income +,1,1,1,1,1,-0,1,1,2,5,3,3
Interest,5,5,5,4,4,3,2,1,2,1,1,1
Depreciation,3,3,3,2,2,2,3,3,3,3,3,4
Profit before tax,-1,2,8,16,19,27,37,43,11,29,28,30
Tax %,-177%,35%,34%,27%,28%,24%,25%,26%,28%,26%,26%,25%
Net Profit +,1,2,5,12,14,21,27,32,8,21,21,22
EPS in Rs,0.10,0.32,0.98,2.30,2.72,4.05,5.38,6.25,1.55,4.16,4.11,4.40
Dividend Payout %,-0%,-0%,10%,7%,11%,9%,8%,12%,35%,16%,77%,28%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,14,16,20,30,43,62,88,117,122,140,148,164
Borrowings +,42,42,42,35,30,23,17,14,5,4,11,1
Other Liabilities +,30,22,42,34,31,51,37,40,30,43,50,37
Total Liabilities,92,84,109,105,109,141,147,176,162,193,214,208
Fixed Assets +,41,38,36,34,33,37,35,37,40,41,39,50
CWIP,-0,-0,-0,-0,0,2,7,8,8,7,9,2
Investments,-0,-0,-0,-0,-0,-0,-0,-0,-0,12,-0,20
Other Assets +,51,46,73,71,76,102,105,130,114,132,166,135
Total Assets,92,84,109,105,109,141,147,176,162,193,214,208

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,1,6,7,12,11,17,10,15,23,17,-13,45
Cash from Investing Activity +,-1,-0,-0,-0,-0,-7,-5,-6,-12,-10,12,-26
