--- ABOUT ---
"Responsive Industries Limited, incorporated in 1982 is a leading India-based manufacturer of polyvinyl chloride (PVC)-based products. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"5,095",191,251,34.2

Book Value,Dividend Yield,ROCE,ROE
58.5,0.05,10.8,10.3

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,237,263,268,267,288,320,350,368,381,339,314,311,430
Expenses +,195,215,207,201,221,249,277,295,302,266,237,265,384
Operating Profit,42,48,61,66,67,71,73,72,79,73,77,46,46
OPM %,18%,18%,23%,25%,23%,22%,21%,20%,21%,21%,24%,15%,11%
Other Income +,3,2,5,1,9,2,2,3,2,2,3,2,3
Interest,6,5,8,5,5,5,5,7,7,5,7,6,8
Depreciation,15,14,15,16,21,17,18,18,17,18,18,18,18
Profit before tax,24,32,43,47,50,51,52,51,56,52,55,24,24
Tax %,4%,6%,6%,5%,8%,5%,5%,7%,3%,3%,3%,7%,4%
Net Profit +,23,30,41,45,46,48,49,47,54,50,53,22,23
EPS in Rs,0.85,1.11,1.52,1.68,1.72,1.81,1.85,1.76,2.03,1.87,2.00,0.84,0.86
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,106","2,247","2,006","1,247",775,533,756,"1,103",974,"1,087","1,418","1,394"
Expenses +,"1,859","2,041","1,846","1,135",659,436,628,994,863,843,"1,123","1,152"
Operating Profit,248,206,160,112,116,98,128,110,110,244,295,242
OPM %,12%,9%,8%,9%,15%,18%,17%,10%,11%,22%,21%,17%
Other Income +,32,24,18,13,24,28,-44,24,16,18,8,10
Interest,26,26,23,17,13,21,4,18,28,23,24,26
Depreciation,166,173,132,87,82,78,64,105,69,66,70,71
Profit before tax,87,31,22,21,45,26,15,10,28,172,210,154
Tax %,29%,39%,66%,56%,35%,8%,-64%,98%,14%,6%,5%,4%
Net Profit +,62,19,8,9,29,24,24,0,24,161,199,148
EPS in Rs,1.85,0.68,0.40,0.40,1.08,0.91,1.51,0.00,0.91,6.05,7.46,5.57
Dividend Payout %,5%,14%,25%,24%,11%,11%,7%,"3,750%",11%,2%,1%,2%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,26,26,26,26,26,26,26,26,27,27,27,27
Reserves,817,855,863,871,896,917,941,942,946,"1,110","1,319","1,532"
Borrowings +,550,420,382,223,109,167,198,236,260,215,256,195
Other Liabilities +,261,402,263,268,220,232,102,174,102,194,136,100
Total Liabilities,"1,654","1,703","1,535","1,389","1,251","1,342","1,268","1,378","1,334","1,546","1,738","1,853"
Fixed Assets +,"1,063",919,801,765,692,617,915,820,691,815,797,740
CWIP,0,7,0,0,0,0,0,0,0,0,0,0
Investments,8,14,15,38,19,13,10,12,13,11,71,76
Other Assets +,583,763,718,586,540,712,343,546,630,720,870,"1,038"
Total Assets,"1,654","1,703","1,535","1,389","1,251","1,342","1,268","1,378","1,334","1,546","1,738","1,853"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,220,164,107,142,306,90,145,-20,7,225,75,40
Cash from Investing Activity +,-80,32,-36,-29,-253,-94,-166,-5,-5,-156,-102,49
Cash from Financing Activity +,-263,-160,-58,-177,-62,32,25,18,-10,-77,18,-87
Net Cash Flow,-123,37,13,-64,-9,28,4,-7,-7,-8,-9,2
Free Cash Flow,142,168,97,109,32,89,-269,-28,0,35,24,25
CFO/OP,98%,84%,79%,138%,280%,101%,116%,-13%,12%,94%,29%,19%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,53,96,74,115,76,150,79,91,127,186,150,194
Inventory Days,13,8,26,41,51,59,71,81,114,66,73,76
Days Payable,4,36,6,9,4,42,32,48,37,83,37,21
Cash Conversion Cycle,62,68,94,148,123,167,118,124,204,169,186,249
Working Capital Days,29,37,33,72,51,52,29,55,92,108,153,223
ROCE %,7%,4%,3%,3%,5%,4%,6%,2%,5%,15%,16%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,59.50%,59.50%,59.50%,59.14%,59.14%,59.14%,59.14%,59.14%,59.14%,59.14%,59.14%,59.14%
FIIs +,35.67%,35.45%,35.12%,35.08%,35.12%,34.77%,32.48%,31.62%,31.41%,30.60%,31.23%,32.20%
DIIs +,3.56%,3.56%,3.57%,3.59%,3.59%,3.56%,3.51%,3.52%,3.35%,3.30%,3.28%,3.22%
Public +,1.27%,1.50%,1.80%,2.20%,2.16%,2.52%,4.87%,5.74%,6.11%,6.96%,6.35%,5.44%
No. of Shareholders,"6,473","10,237","12,781","14,277","14,974","16,566","18,643","18,028","17,859","17,625","17,106","16,316"

--- CAGR BOXES ---




