--- ABOUT ---
"Incorporated in 2024, Bajaj Holdings & Investment Ltd is an Investment and Credit Company [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,18,824","10,677","14,763 / 8,588",14.5

Book Value,Dividend Yield,ROCE,ROE
"6,573",1.36,11.0,12.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,87,104,225,108,"1,212",134,279,126,145,325,397,288,61
Expenses +,32,36,33,36,35,61,46,31,42,41,43,41,37
Operating Profit,55,68,192,72,"1,177",73,233,96,103,284,353,247,24
OPM %,63%,66%,85%,67%,97%,54%,83%,76%,71%,87%,89%,86%,39%
Other Income +,"1,326","1,375","1,479","1,602","1,563","1,554","1,335","1,694","1,695","3,428","1,630","1,846","2,278"
Interest,5,1,1,1,1,0,0,0,0,0,0,0,0
Depreciation,8,8,8,8,8,8,8,8,8,8,8,8,8
Profit before tax,"1,368","1,434","1,662","1,665","2,731","1,618","1,559","1,781","1,789","3,704","1,976","2,084","2,293"
Tax %,1%,1%,4%,1%,1%,0%,3%,2%,2%,5%,14%,3%,-12%
Net Profit +,"1,353","1,416","1,588","1,645","2,716","1,615","1,510","1,750","1,751","3,504","1,690","2,018","2,577"
EPS in Rs,121.55,127.19,133.98,147.76,244.05,144.70,129.06,157.09,155.04,313.27,140.08,181.16,231.37
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,524,470,842,420,431,435,457,484,522,"1,702",739,"1,070"
Expenses +,40,42,215,65,85,134,106,117,142,140,180,162
Operating Profit,484,429,628,355,347,301,352,367,380,"1,562",559,907
OPM %,92%,91%,75%,85%,80%,69%,77%,76%,73%,92%,76%,85%
Other Income +,35,7,8,"2,390","2,827","3,058","3,451","3,896","4,673","5,967","6,224","9,182"
Interest,0,0,0,0,0,13,4,3,7,2,1,1
Depreciation,6,5,5,5,4,33,34,34,34,34,34,32
Profit before tax,513,430,630,"2,739","3,170","3,314","3,766","4,226","5,012","7,493","6,748","10,057"
Tax %,19%,21%,21%,3%,4%,7%,3%,2%,1%,2%,2%,3%
Net Profit +,"2,029","2,265","2,473","2,655","3,048","3,080","3,654","4,126","4,946","7,365","6,626","9,789"
EPS in Rs,182.33,203.54,222.22,238.54,273.90,268.84,327.95,364.41,435.83,652.98,585.90,865.89
Dividend Payout %,19%,16%,15%,17%,12%,15%,12%,32%,28%,20%,16%,23%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,111,111,111,111,111,111,111,111,111,111,111,111
Reserves,"13,282","15,182","17,707","25,090","26,841","27,652","37,056","42,731","44,071","54,136","62,576","73,039"
Borrowings +,0,0,0,0,0,168,136,114,93,63,31,10
Other Liabilities +,500,178,71,68,56,"4,797","8,186","10,632","8,913","10,851","12,547","12,027"
Total Liabilities,"13,893","15,472","17,889","25,269","27,008","32,729","45,490","53,588","53,188","65,161","75,266","85,187"
Fixed Assets +,544,544,222,215,193,374,342,310,278,244,203,181
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,"13,078","13,276","17,364","24,575","26,257","32,068","44,914","52,964","52,555","64,715","73,808","84,865"
Other Assets +,271,"1,651",302,478,558,287,234,314,355,203,"1,254",142
Total Assets,"13,893","15,472","17,889","25,269","27,008","32,729","45,490","53,588","53,188","65,161","75,266","85,187"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,796,"1,147",-923,"1,631",628,"1,920",272,"1,610","1,728","1,941","-1,957","4,780"
Cash from Investing Activity +,-464,"1,019",-372,"-1,123",-163,-800,-308,-151,-137,-472,"3,054","-3,695"
Cash from Financing Activity +,-391,-761,-110,-434,-536,"-1,028",-37,"-1,460","-1,587","-1,455","-1,055","-1,156"
Net Cash Flow,-59,"1,406","-1,406",74,-72,92,-73,-1,4,14,43,-71
Free Cash Flow,796,"1,146",-923,"1,631",628,"1,916",271,"1,608","1,726","1,941","-1,865","4,781"
CFO/OP,171%,285%,-121%,512%,209%,662%,108%,492%,493%,133%,-233%,624%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,0,0,0,0,4,5,8,5,0,0,0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0,0,0,0,0,4,5,8,5,0,0,0
Working Capital Days,-278,-48,31,120,299,78,67,160,172,11,500,3
ROCE %,4%,3%,4%,13%,12%,11%,10%,9%,10%,13%,10%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%
FIIs +,12.39%,11.65%,11.57%,11.53%,11.21%,10.89%,10.65%,10.56%,10.31%,10.33%,10.26%,9.62%
DIIs +,5.04%,5.88%,5.95%,6.09%,6.42%,6.80%,7.12%,7.30%,7.45%,7.31%,7.31%,8.08%
