--- ABOUT ---
Healthcare Global Enterprises Ltd is engaged in setting up and managing hospitals and medical diagnostic services including scientific testing and consultancy services in the pharmaceutical and medical sector. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"9,122",611,800,317

Book Value,Dividend Yield,ROCE,ROE
89.2,0.00,8.31,2.55

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,441.71,460.68,486.94,469.87,494.63,525.58,553.54,558.57,585.16,613.16,646.85,633.07,652.33
Expenses +,365.40,386.37,402.32,391.26,402.60,434.68,451.30,470.19,479.53,505.37,523.54,523.51,527.25
Operating Profit,76.31,74.31,84.62,78.61,92.03,90.90,102.24,88.38,105.63,107.79,123.31,109.56,125.08
OPM %,17.28%,16.13%,17.38%,16.73%,18.61%,17.30%,18.47%,15.82%,18.05%,17.58%,19.06%,17.31%,19.17%
Other Income +,4.65,2.77,3.40,6.07,9.01,8.81,11.13,5.54,10.23,7.51,2.93,-10.20,-18.32
Interest,25.63,25.55,26.89,29.46,26.84,33.71,35.98,40.70,44.17,45.47,43.62,44.78,42.70
Depreciation,42.20,41.01,43.21,44.16,45.98,47.01,49.74,56.52,58.07,57.91,62.80,60.65,62.81
Profit before tax,13.13,10.52,17.92,11.06,28.22,18.99,27.65,-3.30,13.62,11.92,19.82,-6.07,1.25
Tax %,56.97%,65.30%,39.84%,68.99%,16.87%,28.23%,25.21%,-334.85%,50.29%,49.83%,-4.24%,30.15%,-223.20%
Net Profit +,5.65,3.65,10.78,3.43,23.46,13.63,20.68,7.75,6.77,5.98,20.66,-7.90,4.04
EPS in Rs,0.57,0.52,0.92,0.39,1.44,0.82,1.22,0.47,0.50,0.32,1.09,-0.63,0.15
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,60,73,91,98,98,130,121,220,252,285,317,347
Cash from Investing Activity +,-79,-204,-210,-283,-238,-101,-171,125,-133,-226,-488,-177
Cash from Financing Activity +,22,216,89,161,84,-58,112,-155,-140,-64,-42,241
Net Cash Flow,2,85,-29,-24,-56,-30,62,190,-22,-5,-213,410
Free Cash Flow,-20,-137,-101,-158,-90,23,85,150,126,101,110,59
CFO/OP,87%,99%,93%,88%,121%,100%,68%,104%,92%,101%,91%,81%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,45,43,54,57,59,62,67,57,65,56,66,60
Inventory Days,36,32,40,46,45,35,32,31,33,33,33,32
Days Payable,208,264,272,274,303,234,221,199,214,216,210,185
Cash Conversion Cycle,-127,-188,-178,-171,-200,-136,-121,-112,-116,-127,-111,-93
Working Capital Days,-65,-96,-112,-74,-110,-102,-26,-43,-40,-70,-91,-61
ROCE %,7%,6%,7%,6%,3%,1%,-1%,5%,8%,9%,9%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,71.35%,71.30%,71.29%,71.28%,71.26%,71.23%,71.22%,71.22%,62.46%,63.78%,63.77%,64.21%
FIIs +,6.47%,6.29%,6.37%,6.74%,3.95%,4.30%,2.77%,2.44%,2.16%,3.59%,3.22%,2.76%
DIIs +,6.58%,7.94%,8.46%,8.52%,10.89%,11.64%,12.94%,12.48%,13.22%,18.36%,18.30%,18.91%
Public +,15.59%,14.49%,13.89%,13.45%,13.90%,12.84%,13.07%,13.86%,22.17%,14.28%,14.71%,14.15%
No. of Shareholders,"25,931","27,327","27,289","27,195","26,529","29,670","32,820","45,394","47,028","46,970","45,366","47,649"

--- CAGR BOXES ---




