--- ABOUT ---
"Established in 1997, Aurionpro Solutions Limited works in providing business solutions in the fields of Transaction Banking Platform, Customer Experience (ACE Platform), Smart city and Smart Transportation experience and Cybersecurity solution. The company primarily offers software products and consulting services to banking industry in India and abroad."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,843",876,"1,666",22.2

Book Value,Dividend Yield,ROCE,ROE
314,0.46,16.3,13.4

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,191,199,211,231,247,262,278,306,327,337,358,371,346
Expenses +,150,155,165,180,194,206,222,242,261,269,286,296,279
Operating Profit,40,44,46,51,53,56,56,64,66,68,72,75,67
OPM %,21%,22%,22%,22%,21%,21%,20%,21%,20%,20%,20%,20%,19%
Other Income +,3,3,2,2,1,7,5,4,3,3,10,-7,15
Interest,4,3,3,3,4,2,1,2,2,2,1,2,5
Depreciation,4,5,5,5,6,6,7,7,9,10,11,10,10
Profit before tax,35,38,41,45,45,54,53,59,59,60,69,56,67
Tax %,25%,17%,16%,16%,12%,18%,14%,19%,14%,15%,20%,22%,8%
Net Profit +,27,32,34,38,39,45,46,48,51,51,56,44,61
EPS in Rs,5.50,6.68,6.87,7.57,7.49,7.87,8.16,8.57,9.12,9.29,9.84,7.63,11.13
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,737,710,493,418,522,470,374,505,659,887,"1,173","1,411"
Expenses +,612,607,447,340,401,380,290,394,515,694,931,"1,129"
Operating Profit,125,103,46,79,121,90,84,111,145,193,242,282
OPM %,17%,14%,9%,19%,23%,19%,22%,22%,22%,22%,21%,20%
Other Income +,-205,-1,46,82,-2,2,-118,5,4,9,20,20
Interest,23,23,16,13,12,18,16,8,11,13,7,10
Depreciation,38,17,30,32,31,40,139,14,16,21,30,39
Profit before tax,-141,62,46,116,76,34,-189,95,122,169,225,252
Tax %,2%,12%,8%,1%,20%,8%,2%,20%,17%,15%,16%,16%
Net Profit +,-144,55,42,114,61,32,-192,76,102,143,188,212
EPS in Rs,-36.21,12.34,10.26,18.76,12.04,7.00,-26.74,15.50,21.34,27.43,33.72,37.88
Dividend Payout %,-4%,12%,5%,5%,8%,0%,0%,8%,6%,4%,10%,10%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,20,22,22,24,24,23,23,23,23,25,54,54
Reserves,464,572,302,386,474,521,314,374,475,905,"1,450","1,684"
Borrowings +,209,195,110,73,115,154,124,61,88,81,31,61
Other Liabilities +,132,136,267,331,305,279,154,189,263,386,414,536
Total Liabilities,825,925,701,814,917,976,615,647,849,"1,398","1,948","2,335"
Fixed Assets +,201,225,370,310,296,317,143,144,213,449,732,892
CWIP,105,106,23,28,97,134,13,14,6,23,20,0
Investments,4,6,3,3,18,42,36,40,36,0,0,0
Other Assets +,515,588,305,474,507,484,423,448,594,926,"1,196","1,443"
Total Assets,825,925,701,814,917,976,615,647,849,"1,398","1,948","2,335"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,77,33,109,132,64,22,49,62,41,164,157,56
Cash from Investing Activity +,-92,-43,-53,-8,-180,-52,-10,31,-56,-203,-421,-154
Cash from Financing Activity +,8,14,-52,-35,27,15,-37,-75,-2,265,283,-5
Net Cash Flow,-7,4,4,89,-89,-15,2,18,-16,226,19,-102
Free Cash Flow,-21,-10,35,127,-96,-33,39,49,-5,131,62,-114
CFO/OP,67%,35%,261%,203%,74%,34%,67%,74%,43%,100%,82%,38%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,91,94,94,111,133,104,101,94,110,120,95,98
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,91,94,94,111,133,104,101,94,110,120,95,98
Working Capital Days,41,66,-19,18,64,100,144,116,127,90,116,137
ROCE %,14%,12%,5%,22%,15%,8%,-8%,22%,25%,22%,18%,16%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,31.19%,30.79%,30.17%,29.91%,26.88%,26.88%,26.88%,26.88%,26.88%,26.88%,26.88%,26.88%
FIIs +,2.90%,4.44%,6.22%,6.27%,12.85%,13.93%,14.82%,15.01%,14.58%,15.55%,16.77%,16.29%
DIIs +,0.22%,0.58%,0.86%,0.73%,1.64%,1.44%,2.73%,3.00%,3.08%,1.89%,0.89%,1.25%
Public +,65.70%,64.17%,62.76%,63.09%,58.65%,57.74%,55.58%,55.10%,55.45%,55.67%,55.47%,55.58%
No. of Shareholders,"12,023","11,830","12,767","13,473","19,803","24,627","27,222","31,827","35,915","45,242","49,178","50,976"

--- CAGR BOXES ---




