--- ABOUT ---
"Company is in the business of development and sale of real estate. Projects in metro cities like Bengaluru, Hyderabad, Chennai, Kolkata, Mumbai, Pune and Goa. Company has completed 43 million square feet covering 74 projects. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"5,226",220,305 / 160,82.0

Book Value,Dividend Yield,ROCE,ROE
75.4,0.00,11.2,3.62

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,389,323,368,574,920,658,496,318,542,524,644,"1,069","1,502"
Expenses +,373,260,283,378,808,528,384,302,511,458,540,850,"1,201"
Operating Profit,16,63,85,196,112,130,112,16,30,67,104,219,301
OPM %,4%,19%,23%,34%,12%,20%,23%,5%,6%,13%,16%,20%,20%
Other Income +,91,13,13,22,27,18,32,17,22,14,19,35,39
Interest,102,98,105,105,127,119,141,143,152,161,169,165,184
Depreciation,4,5,6,7,10,7,8,8,11,10,11,11,11
Profit before tax,1,-28,-13,106,3,22,-5,-118,-111,-90,-57,79,145
Tax %,"-2,093%",-36%,-13%,27%,352%,31%,257%,-22%,-21%,-24%,-24%,26%,24%
Net Profit +,27,-18,-11,78,-7,15,-17,-93,-88,-69,-43,58,110
EPS in Rs,1.12,-0.75,-0.47,3.29,-0.28,0.64,-0.71,-3.90,-3.62,-2.85,-1.76,2.53,4.78
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,672","1,584","1,407","1,415","2,050","2,128",963,955,"1,236","2,185","2,014","3,740"
Expenses +,"1,287","1,244",998,"1,110","1,612","1,681",681,746,"1,006","1,730","1,723","3,049"
Operating Profit,386,340,409,305,439,447,282,208,230,456,291,691
OPM %,23%,21%,29%,22%,21%,21%,29%,22%,19%,21%,14%,18%
Other Income +,18,47,68,90,76,59,93,427,203,75,86,107
Interest,233,243,290,251,328,343,357,332,360,434,555,679
Depreciation,15,16,16,15,15,23,20,18,17,28,35,42
Profit before tax,156,128,171,129,172,140,-2,286,55,68,-212,77
Tax %,15%,34%,25%,29%,33%,37%,82%,48%,-20%,38%,-14%,26%
Net Profit +,133,83,129,91,114,88,-4,148,67,42,-183,57
EPS in Rs,5.60,3.49,5.44,3.85,4.82,3.73,-0.17,6.22,2.80,1.78,-7.59,2.69
Dividend Payout %,28%,22%,41%,42%,21%,-0%,-0%,80%,36%,354%,-0%,-0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,119,119,119,119,119,119,119,119,119,119,119,119
Reserves,"2,142","2,165","2,248","2,275","1,738","1,795","1,777","1,923","1,868","1,765","1,612","1,669"
Borrowings +,"1,793","2,172","2,067","2,379","2,895","2,670","2,835","2,627","2,944","3,325","4,332","5,595"
Other Liabilities +,"1,109","1,090","1,814","2,011","3,973","3,487","3,697","3,955","5,125","6,518","8,169","9,876"
Total Liabilities,"5,163","5,546","6,247","6,783","8,725","8,071","8,429","8,623","10,055","11,727","14,232","17,258"
Fixed Assets +,112,88,114,125,128,122,111,96,107,163,232,"1,102"
CWIP,12,-0,0,36,42,9,-0,3,1,2,0,1
Investments,69,525,116,131,130,132,138,82,104,36,40,32
Other Assets +,"4,970","4,932","6,017","6,491","8,424","7,807","8,179","8,442","9,844","11,526","13,960","16,124"
Total Assets,"5,163","5,546","6,247","6,783","8,725","8,071","8,429","8,623","10,055","11,727","14,232","17,258"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,330,14,-277,-29,-131,578,244,134,145,896,-531,345
Cash from Investing Activity +,-79,-16,521,56,5,-23,24,525,95,13,-74,-261
Cash from Financing Activity +,-204,73,-432,12,160,-579,-213,-529,-141,-313,354,506
Net Cash Flow,46,71,-188,39,34,-24,55,131,99,597,-251,590
Free Cash Flow,295,6,-276,-31,-157,560,240,145,138,842,-572,287
CFO/OP,101%,15%,-55%,5%,-23%,132%,73%,88%,88%,212%,-171%,58%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,96,78,100,71,45,51,116,93,157,83,84,77
Inventory Days,"1,328","1,718",,"6,990","3,052","2,438",,,,,,
Days Payable,145,155,,658,211,216,,,,,,
Cash Conversion Cycle,"1,279","1,641",100,"6,403","2,886","2,273",116,93,157,83,84,77
Working Capital Days,372,536,502,410,180,153,488,580,322,32,-27,-160
ROCE %,9%,9%,10%,8%,10%,10%,8%,13%,7%,10%,6%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.99%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%
FIIs +,16.32%,16.34%,16.49%,16.65%,16.99%,17.17%,17.24%,17.33%,17.26%,17.23%,17.18%,16.73%
DIIs +,0.39%,0.41%,0.40%,0.43%,0.95%,0.83%,0.84%,0.79%,0.66%,0.49%,0.51%,0.54%
Public +,8.29%,8.25%,8.10%,7.92%,7.05%,7.00%,6.91%,6.88%,7.08%,7.28%,7.32%,7.72%
No. of Shareholders,"37,297","36,398","41,366","44,576","43,275","44,295","43,192","43,251","45,955","42,246","41,836","41,869"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,9%
5 Years:,31%
3 Years:,45%
TTM:,86%

Compounded Profit Growth
10 Years:,-2%
5 Years:,78%
3 Years:,3%
TTM:,135%

Stock Price CAGR
10 Years:,16%
5 Years:,21%
3 Years:,32%
1 Year:,-24%

Return on Equity
10 Years:,3%
5 Years:,1%
3 Years:,-1%
Last Year:,4%

