--- ABOUT ---
"Orient Green Power Company Limited is an Independent Producer of Renewable Power, it is engaged in developing, owning, and operating a diversified portfolio of Wind Energy Power Plants. [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,306",11.1,15.7 / 7.98,21.8

Book Value,Dividend Yield,ROCE,ROE
9.82,0.00,7.22,5.37

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,44,79,122,34,36,63,121,35,42,87,131,36,39
Expenses +,23,21,22,20,22,23,21,23,25,27,31,23,28
Operating Profit,22,58,100,14,14,41,100,11,17,60,100,13,10
OPM %,49%,74%,82%,41%,40%,64%,83%,33%,40%,69%,76%,36%,26%
Other Income +,9,-7,15,6,1,5,6,5,5,6,18,1,8
Interest,28,21,20,20,19,19,19,18,16,16,15,13,13
Depreciation,21,21,21,21,21,21,21,21,21,21,22,22,22
Profit before tax,-19,9,75,-21,-25,6,66,-22,-15,29,81,-21,-16
Tax %,-0%,-0%,-0%,-0%,1%,2%,-0%,0%,-2%,-0%,-0%,-0%,4%
Net Profit +,-19,9,75,-21,-25,6,66,-22,-15,29,81,-21,-17
EPS in Rs,-0.17,0.07,0.64,-0.18,-0.22,0.06,0.57,-0.20,-0.14,0.25,0.69,-0.19,-0.15
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,340,296,380,357,323,369,257,311,258,271,263,293
Expenses +,98,100,106,133,107,107,93,87,87,91,94,110
Operating Profit,242,195,274,224,216,262,164,224,171,180,169,183
OPM %,71%,66%,72%,63%,67%,71%,64%,72%,66%,66%,64%,62%
Other Income +,-83,-158,-6,42,42,3,8,22,53,21,30,33
Interest,262,225,225,211,193,154,138,122,108,80,72,57
Depreciation,143,153,137,124,114,92,91,89,83,82,84,86
Profit before tax,-245,-341,-93,-69,-49,20,-57,36,33,39,43,72
Tax %,-1%,-0%,3%,3%,0%,-0%,-0%,-0%,-0%,1%,3%,1%
Net Profit +,-244,-340,-96,-71,-49,20,-57,36,33,38,42,72
EPS in Rs,-2.62,-2.91,-0.81,-0.62,-0.42,0.20,-0.49,0.30,0.28,0.33,0.33,0.59
Dividend Payout %,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,568,740,740,751,751,751,751,751,751,981,"1,173","1,173"
Reserves,258,1,-145,-219,-255,-239,-295,-261,-227,-193,-98,-21
Borrowings +,"2,158","2,059","1,960","1,589","1,508","1,353","1,327","1,216","1,091",754,552,524
Other Liabilities +,281,233,284,252,232,222,111,127,78,76,34,55
Total Liabilities,"3,265","3,033","2,839","2,373","2,236","2,087","1,895","1,832","1,692","1,618","1,662","1,732"
Fixed Assets +,"2,853","2,549","2,345","1,881","1,762","1,731","1,639","1,543","1,463","1,393","1,331","1,365"
CWIP,8,3,5,6,6,-0,-0,-0,5,11,10,79
Investments,0,1,0,-0,-0,-0,2,-0,0,-0,14,2
Other Assets +,404,481,488,485,468,356,254,290,224,214,307,285
Total Assets,"3,265","3,033","2,839","2,373","2,236","2,087","1,895","1,832","1,692","1,618","1,662","1,732"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,324,215,306,324,262,267,187,220,229,250,169,195
Cash from Investing Activity +,-1,-69,23,48,-19,25,61,21,3,-2,-153,-97
Cash from Financing Activity +,-323,-143,-331,-371,-243,-294,-243,-246,-229,-189,-56,-64
Net Cash Flow,1,3,-2,1,0,-1,5,-5,3,58,-40,34
Free Cash Flow,282,131,293,404,261,268,201,240,229,251,160,2
CFO/OP,133%,108%,111%,145%,121%,102%,113%,98%,132%,139%,100%,107%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,98,128,112,99,110,106,147,189,159,110,112,101
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,98,128,112,99,110,106,147,189,159,110,112,101
Working Capital Days,-333,-387,-596,-94,-79,-38,-146,-18,-8,-78,11,7
ROCE %,3%,2%,5%,6%,7%,10%,4%,8%,7%,7%,7%,7%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,32.48%,32.48%,29.42%,29.42%,29.42%,26.89%,24.38%,24.38%,24.38%,24.38%,24.38%,24.38%
FIIs +,0.00%,0.82%,1.29%,0.48%,0.51%,0.62%,0.74%,0.81%,0.68%,0.95%,0.99%,0.78%
DIIs +,3.58%,2.74%,2.73%,2.73%,2.73%,1.35%,1.35%,1.35%,1.35%,1.35%,1.35%,1.35%
Public +,63.95%,63.96%,66.55%,67.36%,67.33%,71.14%,73.53%,73.47%,73.59%,73.32%,73.28%,73.48%
No. of Shareholders,"3,94,321","4,74,006","5,70,680","7,37,750","7,71,564","8,43,329","8,97,169","9,14,729","9,12,578","8,94,424","8,71,600","8,55,441"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,0%
5 Years:,3%
3 Years:,4%
TTM:,11%

Compounded Profit Growth
10 Years:,9%
5 Years:,24%
3 Years:,87%
TTM:,67%

Stock Price CAGR
10 Years:,2%
5 Years:,35%
3 Years:,9%
