--- ABOUT ---
"SEAMEC Ltd owns and operates 4 multi-support vessels for the provision of diving services, manned and unmanned subsea operations and related activities. It has also diversified into main fleet shipping vertical by acquiring 3 bulk carriers of various sizes. [1] It owns the largest fleet of multi-functional vessels in India. [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,475","1,367","1,709 / 753",13.8

Book Value,Dividend Yield,ROCE,ROE
512,0.00,20.0,21.8

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,126,212,84,213,236,215,88,149,200,211,97,317,327
Expenses +,99,164,68,123,149,142,72,105,118,114,90,181,168
Operating Profit,27,48,16,91,87,73,15,44,81,97,8,136,159
OPM %,21%,23%,19%,42%,37%,34%,18%,30%,41%,46%,8%,43%,49%
Other Income +,-1,13,7,6,3,17,22,-10,10,20,10,14,3
Interest,1,2,4,4,5,4,4,3,4,4,5,6,6
Depreciation,31,32,33,34,35,32,32,34,33,34,38,36,49
Profit before tax,-7,26,-14,58,50,53,2,-3,54,79,-25,108,107
Tax %,-34%,1%,1%,3%,-5%,6%,93%,25%,24%,4%,2%,8%,3%
Net Profit +,-5,26,-14,56,53,50,0,-3,41,76,-26,100,104
EPS in Rs,-1.90,10.07,-5.81,22.09,20.72,19.61,0.04,-1.31,16.90,29.80,-10.81,39.18,40.70
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,350,328,208,194,314,384,257,350,437,729,652,952
Expenses +,280,293,320,160,202,215,189,220,310,486,438,553
Operating Profit,71,35,-112,33,112,169,68,130,127,243,214,400
OPM %,20%,11%,-54%,17%,36%,44%,26%,37%,29%,33%,33%,42%
Other Income +,104,24,19,20,30,30,101,46,20,29,39,48
Interest,1,1,3,1,4,6,6,7,7,17,16,21
Depreciation,45,47,48,49,52,55,57,84,112,135,131,157
Profit before tax,128,11,-145,3,86,139,106,85,28,120,107,269
Tax %,5%,52%,3%,66%,4%,4%,7%,1%,-22%,-1%,18%,6%
Net Profit +,122,5,-149,1,82,133,99,84,34,121,88,254
EPS in Rs,35.99,2.12,-58.55,0.39,32.19,52.41,38.76,32.73,12.98,47.08,35.25,98.88
Dividend Payout %,3%,0%,0%,0%,0%,2%,3%,0%,0%,2%,0%,2%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,34,25,25,25,25,25,25,25,25,25,25,25
Reserves,556,467,316,318,404,536,637,723,765,886,982,"1,276"
Borrowings +,13,28,18,7,72,73,96,127,139,327,231,353
Other Liabilities +,76,129,143,132,152,206,101,95,135,169,141,206
Total Liabilities,679,649,503,483,654,839,859,971,"1,064","1,407","1,379","1,861"
Fixed Assets +,217,174,206,168,236,248,291,411,585,717,655,897
CWIP,0,0,1,0,0,1,0,2,0,1,0,0
Investments,7,31,35,61,117,179,222,269,131,123,333,367
Other Assets +,455,444,261,253,301,412,346,289,348,566,391,597
Total Assets,679,649,503,483,654,839,859,971,"1,064","1,407","1,379","1,861"

--- CASH FLOW ---
