--- ABOUT ---
"Incorporated in 1988, Maharashtra Seamless Ltd manufactures seamless pipes & tubes, ERW pipes. It is also in the business of  renewable power generation and rig operations [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"8,450",631,774,12.0

Book Value,Dividend Yield,ROCE,ROE
513,1.59,14.3,10.6

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,633","1,223","1,535","1,431","1,215","1,151","1,292","1,408","1,418","1,145","1,159","1,090","1,280"
Expenses +,"1,319",988,"1,207","1,065",945,"1,032","1,065","1,132","1,133",980,"1,040",941,"1,046"
Operating Profit,314,235,328,366,270,119,227,276,285,165,119,149,234
OPM %,19%,19%,21%,26%,22%,10%,18%,20%,20%,14%,10%,14%,18%
Other Income +,27,33,30,35,44,65,91,2,40,160,76,200,-51
Interest,6,7,1,1,0,1,1,1,0,0,0,1,1
Depreciation,34,34,26,26,24,25,25,25,25,25,25,29,31
Profit before tax,301,228,331,374,290,158,292,252,299,300,169,319,151
Tax %,-24%,9%,24%,26%,25%,18%,25%,26%,19%,23%,26%,24%,32%
Net Profit +,373,207,251,276,218,129,220,186,242,230,125,243,103
EPS in Rs,27.62,15.42,18.69,20.59,16.30,9.65,16.42,13.89,18.06,17.19,9.35,18.13,7.67
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,355","1,019","1,434","2,150","3,052","2,645","2,308","4,211","5,716","5,404","5,269","4,674"
Expenses +,"1,249",980,"1,209","1,839","2,383","2,135","1,867","3,628","4,705","4,205","4,361","4,007"
Operating Profit,105,38,225,311,669,509,441,583,"1,011","1,199",908,668
OPM %,8%,4%,16%,14%,22%,19%,19%,14%,18%,22%,17%,14%
Other Income +,74,57,76,99,-117,-197,-91,111,88,142,196,385
Interest,20,26,34,42,39,64,56,45,38,8,3,3
Depreciation,31,71,71,76,80,88,121,138,138,110,101,110
Profit before tax,129,-2,196,292,433,161,173,511,924,"1,223","1,000",939
Tax %,29%,"1,521%",41%,31%,53%,29%,30%,-35%,17%,22%,22%,25%
Net Profit +,118,-24,116,200,202,115,121,692,768,952,777,701
EPS in Rs,8.79,-1.81,9.21,15.73,17.48,6.26,7.32,51.62,57.07,71.00,58.03,52.34
Dividend Payout %,28%,-69%,27%,19%,17%,20%,24%,5%,9%,14%,17%,19%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,34,34,34,34,34,34,34,34,67,67,67,67
Reserves,"2,763","2,549","2,650","2,896","3,037","3,171","3,265","3,951","4,707","5,664","6,273","6,809"
Borrowings +,916,665,703,626,"1,059","1,145",922,709,244,0,0,13
Other Liabilities +,313,436,470,483,666,889,"1,135",695,841,852,693,849
Total Liabilities,"4,026","3,684","3,856","4,039","4,795","5,239","5,356","5,388","5,859","6,583","7,033","7,739"
Fixed Assets +,"1,472","1,121","1,095","1,235","1,173","2,364","2,268","2,135","2,016","1,950","1,864","1,863"
CWIP,37,31,119,17,23,29,9,13,14,3,14,72
Investments,"1,373","1,444","1,529","1,461","1,276","1,007","1,071",646,"1,177","2,098","2,892","3,821"
Other Assets +,"1,143","1,088","1,113","1,326","2,322","1,840","2,008","2,593","2,651","2,533","2,263","1,983"
Total Assets,"4,026","3,684","3,856","4,039","4,795","5,239","5,356","5,388","5,859","6,583","7,033","7,739"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,104,122,241,93,-183,748,447,-269,912,"1,041",610,933
Cash from Investing Activity +,-630,12,-107,13,-161,-730,-183,563,-386,-722,-486,-775
Cash from Financing Activity +,527,-141,-133,-95,387,7,-285,-286,-542,-320,-136,-123
Net Cash Flow,2,-6,2,10,44,25,-21,8,-17,0,-13,36
Free Cash Flow,-48,109,108,-10,-206,-98,428,-277,893,"1,009",586,765
CFO/OP,132%,378%,139%,57%,-1%,172%,106%,-49%,97%,105%,86%,165%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,80,96,79,66,59,50,75,48,41,35,45,44
Inventory Days,189,246,192,132,150,172,255,182,148,175,148,140
Days Payable,28,65,55,34,53,129,194,61,29,32,17,31
Cash Conversion Cycle,241,277,215,165,155,93,135,169,160,178,176,153
Working Capital Days,139,165,103,155,196,105,135,148,130,137,133,397
ROCE %,3%,0%,6%,9%,18%,11%,9%,12%,20%,23%,17%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,67.80%,67.86%,67.86%,68.00%,68.00%,68.04%,68.06%,68.85%,68.87%,69.05%,69.81%,70.28%
FIIs +,5.96%,7.98%,10.50%,11.96%,9.23%,7.97%,9.12%,9.63%,10.42%,9.86%,9.51%,9.58%
DIIs +,4.18%,4.26%,4.19%,3.81%,5.26%,4.34%,3.85%,3.97%,4.09%,3.64%,2.91%,3.29%
Public +,22.05%,19.89%,17.44%,16.22%,17.49%,19.65%,18.96%,17.54%,16.64%,17.46%,17.77%,16.83%
