--- ABOUT ---
"Incorporated in 1980, Indo Borax & Chemicals Ltd is in the business of manufacturing Boron and Lithium products [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,168",364,386,27.2

Book Value,Dividend Yield,ROCE,ROE
120,0.27,15.6,11.9

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,56,55,47,44,45,50,38,38,50,54,58,41,63
Expenses +,41,43,37,35,34,33,29,27,40,41,47,32,50
Operating Profit,15,12,10,9,12,16,9,10,10,12,10,9,13
OPM %,28%,22%,22%,21%,25%,33%,24%,27%,20%,23%,18%,21%,20%
Other Income +,2,3,3,3,3,3,4,4,4,3,13,4,5
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,1,1,1,1,1,0,1,1,1,1,1,1,1
Profit before tax,17,14,12,11,14,19,13,14,13,14,23,12,17
Tax %,26%,27%,27%,27%,20%,27%,29%,34%,20%,29%,28%,24%,17%
Net Profit +,13,10,9,8,11,14,9,9,10,10,16,9,15
EPS in Rs,3.94,3.23,2.78,2.56,3.56,4.37,2.86,2.83,3.19,3.18,5.07,2.89,4.53
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,87,70,67,101,128,115,144,176,225,191,175,215
Expenses +,69,57,56,83,108,97,100,128,163,149,129,171
Operating Profit,19,12,10,18,20,19,44,48,62,43,46,44
OPM %,21%,18%,15%,17%,16%,16%,31%,27%,28%,22%,26%,20%
Other Income +,3,3,3,4,6,5,4,3,9,12,16,26
Interest,1,0,0,0,0,0,0,0,0,0,0,0
Depreciation,1,1,1,1,1,1,1,1,2,2,3,3
Profit before tax,20,14,12,20,24,22,47,50,69,52,59,67
Tax %,32%,32%,31%,34%,28%,24%,26%,27%,26%,25%,28%,24%
Net Profit +,14,9,8,13,18,17,34,36,51,39,43,50
EPS in Rs,4.08,2.88,2.49,4.17,5.46,5.28,10.67,11.33,15.80,12.15,13.25,15.67
Dividend Payout %,4%,5%,6%,4%,3%,4%,9%,1%,6%,8%,8%,255%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,75,84,91,101,118,135,170,204,252,290,332,383
Borrowings +,5,2,1,0,0,0,0,0,0,0,0,1
Other Liabilities +,9,8,10,12,11,10,17,14,20,18,21,17
Total Liabilities,92,97,106,117,132,149,190,222,275,311,357,405
Fixed Assets +,11,21,52,51,50,46,89,91,96,99,101,48
CWIP,2,2,1,1,1,1,1,1,1,1,1,1
Investments,14,32,23,20,37,18,30,4,9,43,57,209
Other Assets +,65,43,29,45,44,84,70,126,169,169,198,147
Total Assets,92,97,106,117,132,149,190,222,275,311,357,405

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,0,18,21,1,15,13,16,11,60,69,-72,87
Cash from Investing Activity +,13,-26,-24,5,-16,26,-54,26,-8,-30,-7,-77
Cash from Financing Activity +,-1,-4,-1,-2,-1,-1,-1,-3,-3,-3,-3,-3
Net Cash Flow,12,-12,-4,5,-2,38,-39,34,49,36,-82,7
Free Cash Flow,-10,7,19,1,14,13,15,11,57,65,-79,106
CFO/OP,38%,186%,226%,37%,111%,100%,61%,54%,123%,197%,-123%,243%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,25,30,28,32,27,26,22,21,21,26,33,18
Inventory Days,252,221,70,59,53,56,176,309,195,80,210,102
Days Payable,35,39,35,19,9,15,31,23,12,13,24,10
Cash Conversion Cycle,242,211,63,72,71,66,166,307,204,93,218,110
Working Capital Days,139,120,45,74,66,40,81,143,96,48,111,500
ROCE %,26%,16%,13%,20%,21%,17%,30%,26%,29%,19%,18%,16%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,52.07%,52.07%,52.07%,50.80%,50.79%,50.79%,50.79%,50.79%,50.79%,50.79%,50.79%,30.80%
FIIs +,0.22%,0.01%,0.03%,0.10%,0.00%,0.06%,0.01%,0.02%,0.02%,0.53%,0.23%,0.45%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.01%,0.02%,0.02%,0.02%,2.19%
Public +,47.71%,47.90%,47.89%,49.09%,49.15%,49.14%,49.20%,49.16%,49.16%,48.67%,48.96%,66.56%
No. of Shareholders,"22,919","27,029","27,863","28,111","27,436","29,817","29,646","28,603","27,039","22,387","21,091","20,466"

--- CAGR BOXES ---




