--- ABOUT ---
"Incorporated in 1995, Compucom Software is in the business of software and education [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
107,13.6,23.6,151

Book Value,Dividend Yield,ROCE,ROE
18.0,1.48,1.85,0.50

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,24.43,9.70,29.48,22.69,8.45,7.38,8.57,8.11,9.61,8.78,8.47,8.96,7.93
Expenses +,18.88,7.12,23.76,20.19,7.47,6.40,6.73,6.59,8.09,6.50,6.92,7.77,10.36
Operating Profit,5.55,2.58,5.72,2.50,0.98,0.98,1.84,1.52,1.52,2.28,1.55,1.19,-2.43
OPM %,22.72%,26.60%,19.40%,11.02%,11.60%,13.28%,21.47%,18.74%,15.82%,25.97%,18.30%,13.28%,-30.64%
Other Income +,0.63,0.62,1.31,1.06,1.08,1.17,1.66,1.35,2.24,1.49,1.54,1.09,6.52
Interest,0.16,0.24,0.52,0.60,0.79,0.73,0.95,1.24,0.91,0.53,0.56,0.93,0.95
Depreciation,1.73,1.66,1.54,1.56,1.56,1.56,1.52,1.50,1.50,1.43,1.42,1.52,1.66
Profit before tax,4.29,1.30,4.97,1.40,-0.29,-0.14,1.03,0.13,1.35,1.81,1.11,-0.17,1.48
Tax %,38.00%,43.85%,25.55%,22.86%,-162.07%,450.00%,-2.91%,-161.54%,37.04%,25.97%,37.84%,41.18%,27.03%
Net Profit +,2.66,0.73,3.70,1.07,0.18,-0.76,1.06,0.33,0.85,1.34,0.69,-0.24,1.09
EPS in Rs,0.31,0.10,0.43,0.13,0.02,-0.10,0.13,0.04,0.11,0.17,0.09,-0.03,0.14
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,56.06,59.30,56.71,51.74,68.11,15.18,17.27,29.65,54.62,70.32,33.68,34.14
Expenses +,29.60,31.50,39.17,35.77,55.98,15.79,20.53,30.19,43.26,58.33,27.81,31.56
Operating Profit,26.46,27.80,17.54,15.97,12.13,-0.61,-3.26,-0.54,11.36,11.99,5.87,2.58
OPM %,47.20%,46.88%,30.93%,30.87%,17.81%,-4.02%,-18.88%,-1.82%,20.80%,17.05%,17.43%,7.56%
Other Income +,0.88,1.56,3.03,4.70,4.35,3.81,8.09,22.08,3.80,4.08,6.42,10.65
Interest,5.05,3.49,2.32,1.05,2.00,0.98,0.58,0.49,0.41,2.37,3.83,2.98
Depreciation,14.64,14.86,15.02,12.30,9.30,1.51,1.62,3.32,6.91,6.33,6.09,6.02
Profit before tax,7.65,11.01,3.23,7.32,5.18,0.71,2.63,17.73,7.84,7.37,2.37,4.23
Tax %,30.46%,30.06%,19.81%,26.50%,23.36%,88.73%,38.02%,28.26%,33.42%,24.29%,37.55%,31.91%
Net Profit +,5.33,7.70,2.59,5.38,3.97,0.08,1.63,12.72,5.22,5.59,1.48,2.88
EPS in Rs,0.67,0.97,0.30,0.58,0.45,0.05,0.25,1.61,0.63,0.67,0.19,0.36
Dividend Payout %,0.30%,10.28%,33.82%,17.40%,21.99%,552.21%,121.77%,24.79%,63.07%,59.62%,106.96%,68.71%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83
Reserves,102.69,110.03,106.47,110.32,112.14,111.59,111.06,121.68,123.74,126.28,124.71,126.32
Borrowings +,31.44,22.93,7.52,3.03,12.12,10.77,2.21,6.01,1.04,38.64,29.61,48.58
Other Liabilities +,38.82,34.84,35.29,27.72,23.73,17.32,18.17,21.88,31.87,22.38,20.57,12.44
Total Liabilities,188.78,183.63,165.11,156.90,163.82,155.51,147.27,165.40,172.48,203.13,190.72,203.17
Fixed Assets +,66.80,53.51,38.02,26.35,14.90,14.98,14.68,34.51,29.03,26.62,20.30,45.10
CWIP,0.00,0.00,0.00,1.14,4.34,6.59,12.03,13.64,16.19,16.76,22.94,14.54
Investments,1.14,1.32,1.52,4.10,1.07,0.45,1.51,3.15,0.22,0.04,0.05,0.01
Other Assets +,120.84,128.80,125.57,125.31,143.51,133.49,119.05,114.10,127.04,159.71,147.43,143.52
Total Assets,188.78,183.63,165.11,156.90,163.82,155.51,147.27,165.40,172.48,203.13,190.72,203.17

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,1.38,15.27,-1.24,11.77,10.48,-4.97,20.16,13.27,21.25,-33.43,36.75,10.21
Cash from Investing Activity +,11.55,3.17,-4.87,-1.83,-14.05,2.57,3.64,-27.80,5.40,-26.38,-19.89,-20.22
Cash from Financing Activity +,-9.12,-12.75,-2.67,-1.61,-0.07,4.01,-11.26,1.14,-8.29,32.50,-15.87,14.78
Net Cash Flow,3.82,5.70,-8.78,8.33,-3.64,1.61,12.54,-13.39,18.36,-27.30,0.98,4.77
Free Cash Flow,-0.09,13.93,-0.72,9.95,9.43,-8.84,13.40,-11.48,17.26,-37.92,31.15,-12.28
CFO/OP,19%,63%,23%,100%,115%,389%,-635%,"-2,993%",209%,-262%,664%,457%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,421.19,410.73,414.56,333.89,308.46,"1,135.40",625.17,402.92,199.61,369.67,443.68,325.34
Inventory Days,,,,,0.55,,,,,2.77,,
Days Payable,,,,,7.58,,,,,21.20,,
Cash Conversion Cycle,421.19,410.73,414.56,333.89,301.43,"1,135.40",625.17,402.92,199.61,351.24,443.68,325.34
Working Capital Days,209.98,244.85,303.28,338.55,264.68,"1,120.49",740.78,406.12,164.26,173.31,285.02,38.92
ROCE %,9.71%,10.10%,3.92%,6.32%,4.07%,1.19%,2.35%,13.08%,5.00%,6.00%,3.53%,1.85%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,71.37%,71.37%,70.87%,70.88%,70.88%,70.84%,70.84%,70.88%,70.89%,70.96%,71.06%,71.49%
FIIs +,0.00%,0.00%,0.03%,0.04%,0.00%,0.01%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%
DIIs +,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%
Public +,28.65%,28.63%,29.09%,29.07%,29.10%,29.13%,29.16%,29.10%,29.09%,29.03%,28.93%,28.49%
No. of Shareholders,"32,238","32,048","34,990","34,639","34,626","35,168","34,914","35,130","34,860","34,144","33,421","33,196"

--- CAGR BOXES ---




