--- ABOUT ---
"TVSSC belongs to the TVS group of companies. The company is a leading manufacturer of 2W tyres in India and caters to both OEMs and aftermarket segments, and also manufactures OHT for the domestic and export markets. The company has two manufacturing plants, one each in Madurai in Tamil Nadu and Rudrapur in Uttarakhand. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,145","4,106","4,788",45.0

Book Value,Dividend Yield,ROCE,ROE
"1,554",0.41,7.54,5.89

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,683,702,740,719,765,791,842,803,818,819,926,917,981
Expenses +,628,642,649,650,688,736,783,758,752,771,861,838,894
Operating Profit,55,61,91,68,77,55,59,44,67,48,66,78,87
OPM %,8%,9%,12%,10%,10%,7%,7%,6%,8%,6%,7%,9%,9%
Other Income +,6,3,-1,2,-6,-0,3,-5,-3,20,0,-13,10
Interest,11,12,10,10,13,13,13,14,14,14,12,12,12
Depreciation,23,24,26,27,28,29,31,32,37,34,36,36,37
Profit before tax,27,28,54,33,31,12,18,-6,12,20,18,17,48
Tax %,16%,25%,28%,28%,22%,44%,43%,8%,22%,36%,40%,34%,25%
Net Profit +,22,21,39,24,24,7,10,-6,10,13,11,11,36
EPS in Rs,29.21,27.36,51.09,31.47,31.06,8.72,13.46,-7.80,12.52,16.82,14.51,14.56,47.13
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Other Assets +,569,493,748,711,"1,016",785,793,"1,171","1,149","1,207","1,319","1,400"
Total Assets,970,969,"1,391","1,426","1,809","1,616","1,622","2,359","2,453","2,694","2,976","3,043"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,244,400,64,185,64,299,307,-62,206,228,197,297
Cash from Investing Activity +,-84,-120,-215,-102,-120,-136,-92,-282,-202,-325,-154,-103
Cash from Financing Activity +,-158,-271,149,-79,52,-169,-215,348,0,101,-47,-187
Net Cash Flow,2,9,-3,5,-4,-5,1,4,4,3,-3,7
Free Cash Flow,158,315,-157,81,-71,161,210,-347,206,228,202,297
CFO/OP,130%,151%,42%,92%,43%,151%,142%,-21%,99%,88%,91%,114%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,38,29,38,41,51,36,46,34,27,35,39,41
Inventory Days,74,63,138,95,123,135,149,198,161,159,154,128
Days Payable,52,34,67,50,83,70,102,102,85,91,97,92
Cash Conversion Cycle,59,58,109,86,91,101,93,131,102,103,96,77
Working Capital Days,7,5,-0,-3,4,18,28,36,6,6,-13,-19
ROCE %,30%,50%,32%,22%,18%,11%,12%,7%,9%,11%,5%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,45.70%,45.70%,45.70%,45.70%,45.70%,45.70%,45.70%,45.70%,45.70%,45.70%,45.70%,45.70%
FIIs +,1.01%,1.11%,1.16%,1.02%,1.00%,1.05%,1.03%,1.06%,0.99%,0.99%,0.97%,0.97%
DIIs +,0.49%,2.77%,5.04%,5.04%,5.02%,4.95%,4.95%,4.95%,4.95%,5.05%,6.17%,6.17%
Public +,52.80%,50.41%,48.07%,48.22%,48.27%,48.30%,48.32%,48.28%,48.36%,48.23%,47.17%,47.16%
No. of Shareholders,"27,249","26,666","25,383","24,964","25,457","26,279","26,356","26,406","26,552","26,338","24,314","23,894"

--- CAGR BOXES ---




