--- ABOUT ---
"NESCO is engaged in the businesses of Licencing premises in IT park buildings and providing related services, licencing premises for exhibitions and providing services to the organisers, manufacturing of machines and capital equipment, and providing hospitality and catering services.(Source : 202003 Annual Report Page No:74)"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"8,018","1,138","1,639 / 996",19.4

Book Value,Dividend Yield,ROCE,ROE
425,0.62,18.3,14.7

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,157,137,175,178,189,141,192,207,192,193,239,248,252
Expenses +,58,51,66,64,72,55,73,81,85,83,103,122,134
Operating Profit,99,86,109,114,117,86,120,125,107,110,136,126,118
OPM %,63%,63%,62%,64%,62%,61%,62%,61%,56%,57%,57%,51%,47%
Other Income +,20,25,23,27,31,30,33,31,20,28,24,27,21
Interest,2,3,5,6,0,3,6,2,1,4,5,8,8
Depreciation,9,14,14,14,12,12,12,13,13,11,12,13,14
Profit before tax,109,94,112,121,136,100,135,142,112,124,143,132,116
Tax %,22%,19%,22%,23%,23%,31%,21%,22%,21%,22%,17%,21%,20%
Net Profit +,85,76,88,94,105,70,107,110,89,96,119,105,93
EPS in Rs,12.05,10.80,12.46,13.31,14.92,9.90,15.17,15.60,12.58,13.64,16.88,14.85,13.21
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,195,263,311,321,361,432,291,337,546,678,732,932
Expenses +,56,75,97,103,128,154,105,117,179,252,294,442
Operating Profit,138,189,215,218,233,278,186,220,367,426,438,490
OPM %,71%,72%,69%,68%,64%,64%,64%,65%,67%,63%,60%,53%
Other Income +,28,33,43,36,32,43,65,44,45,105,114,100
Interest,0,4,5,6,5,6,8,9,12,14,12,25
Depreciation,7,7,8,11,12,22,26,28,33,54,50,49
Profit before tax,160,211,244,238,248,292,216,226,367,463,489,516
Tax %,30%,32%,30%,25%,27%,20%,20%,16%,21%,22%,23%,20%
Net Profit +,112,144,170,179,180,234,172,189,291,363,375,413
EPS in Rs,15.82,20.45,24.11,25.36,25.61,33.19,24.48,26.85,41.25,51.49,53.25,58.58
Dividend Payout %,8%,8%,9%,9%,10%,9%,12%,11%,11%,12%,12%,12%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,525,667,837,997,"1,156","1,343","1,515","1,684","1,950","2,282","2,615","2,982"
Borrowings +,-0,-0,-0,-0,-0,-0,-0,1,0,0,1,272
Other Liabilities +,137,159,182,172,178,252,293,273,298,354,385,421
Total Liabilities,676,841,"1,033","1,183","1,349","1,610","1,822","1,972","2,263","2,650","3,016","3,689"
Fixed Assets +,159,165,188,229,213,776,759,846,804,757,916,"1,175"
CWIP,100,143,262,357,509,2,51,82,86,162,753,763
Investments,384,442,482,499,531,672,810,846,"1,161","1,494","1,135","1,520"
Other Assets +,33,90,101,99,96,160,202,197,212,237,211,231
Total Assets,676,841,"1,033","1,183","1,349","1,610","1,822","1,972","2,263","2,650","3,016","3,689"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,103,137,153,146,171,208,130,163,297,377,349,388
Cash from Investing Activity +,-91,-110,-153,-123,-155,-157,-133,-142,-268,-334,-315,-610
Cash from Financing Activity +,-11,-25,-0,-19,-20,-47,-0,-21,-24,-33,-42,222
Net Cash Flow,1,1,-0,4,-4,4,-3,0,5,10,-8,0
Free Cash Flow,1,37,-3,9,21,151,72,14,284,272,-435,66
CFO/OP,109%,105%,103%,93%,106%,95%,89%,94%,101%,113%,107%,101%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,20,20,14,16,18,14,37,20,15,7,8,8
Inventory Days,,,271,248,138,,159,107,119,83,56,36
Days Payable,,,463,187,164,,227,126,147,93,63,43
Cash Conversion Cycle,20,20,-178,76,-8,14,-31,1,-12,-4,0,1
Working Capital Days,-39,-18,-23,-107,-54,-37,-56,2,2,-21,-23,117
ROCE %,29%,35%,33%,26%,23%,24%,16%,15%,22%,22%,21%,18%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,68.54%,68.54%,68.54%,68.54%,68.54%,68.54%,68.54%,68.54%,68.54%,68.54%,68.54%,68.54%
FIIs +,2.09%,2.79%,3.02%,3.50%,3.87%,3.95%,4.91%,4.90%,4.89%,4.89%,4.65%,4.63%
DIIs +,3.81%,4.07%,4.14%,3.99%,3.89%,4.06%,3.36%,3.19%,3.06%,3.97%,3.78%,3.84%
Public +,25.55%,24.60%,24.29%,23.97%,23.70%,23.45%,23.18%,23.38%,23.52%,22.60%,23.02%,22.99%
No. of Shareholders,"37,525","36,251","45,871","46,796","45,047","44,222","43,448","43,897","43,336","44,938","47,254","46,130"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,13%
5 Years:,26%
3 Years:,20%
TTM:,27%

Compounded Profit Growth
10 Years:,11%
5 Years:,19%
3 Years:,10%
TTM:,6%

Stock Price CAGR
10 Years:,14%
5 Years:,13%
3 Years:,22%
1 Year:,11%

Return on Equity
10 Years:,16%
5 Years:,15%
3 Years:,16%
Last Year:,15%

