--- ABOUT ---
"Established in 1962, JK Paper is the leading player in Office papers, Coated papers and Packaging boards. It is one of the most respected paper companies today. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,344",350,445 / 305,22.9

Book Value,Dividend Yield,ROCE,ROE
304,1.43,7.64,5.08

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,719","1,584","1,650","1,706","1,719","1,714","1,683","1,632","1,677","1,674","1,749","1,717","1,966"
Expenses +,"1,236","1,107","1,243","1,334","1,360","1,433","1,419","1,464","1,460","1,427","1,525","1,541","1,689"
Operating Profit,484,477,407,372,359,280,264,168,218,247,224,176,277
OPM %,28%,30%,25%,22%,21%,16%,16%,10%,13%,15%,13%,10%,14%
Other Income +,41,55,59,56,57,29,32,22,12,25,20,3,-0
Interest,63,51,42,80,35,36,68,24,50,67,51,47,60
Depreciation,81,80,84,83,63,80,82,83,86,89,91,97,100
Profit before tax,381,401,341,265,318,193,145,83,93,116,101,34,117
Tax %,26%,22%,10%,11%,13%,27%,11%,21%,29%,26%,23%,34%,23%
Net Profit +,284,313,306,236,279,141,129,65,67,85,78,24,90
EPS in Rs,16.54,18.22,17.85,13.88,16.27,8.25,7.59,3.86,4.00,4.80,4.41,1.24,5.07
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,160","2,437","2,629","2,844","3,257","3,060","2,751","3,969","6,437","6,659","6,718","7,076"
Expenses +,"1,902","2,042","2,112","2,226","2,388","2,189","2,188","2,971","4,425","5,044","5,790","6,152"
Operating Profit,259,396,517,618,868,871,563,997,"2,012","1,616",928,924
OPM %,12%,16%,20%,22%,27%,28%,20%,25%,31%,24%,14%,13%
Other Income +,3,7,35,22,50,104,111,124,139,227,108,43
Interest,205,195,188,143,124,129,129,132,222,208,178,225
Depreciation,116,118,121,122,128,149,174,193,282,310,332,377
Profit before tax,-60,89,244,375,666,696,370,797,"1,646","1,325",527,364
Tax %,-69%,32%,28%,31%,36%,33%,36%,32%,27%,14%,22%,25%
Net Profit +,-18,56,172,261,425,468,237,544,"1,208","1,133",412,274
EPS in Rs,-1.35,3.77,11.02,14.85,23.97,26.67,14.16,32.03,70.59,66.22,24.19,14.66
Dividend Payout %,0%,13%,14%,17%,15%,15%,28%,17%,11%,13%,21%,27%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,137,149,156,176,178,178,169,169,169,169,169,181
Reserves,639,954,"1,165","1,468","1,860","2,187","2,347","2,827","3,865","4,900","5,238","5,339"
