--- ABOUT ---
"The Company is engaged in textile manufacturing and trading, having its manufacturing units at Nadiad and Navsari. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
953,132,205,10.3

Book Value,Dividend Yield,ROCE,ROE
107,1.89,12.9,12.2

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,338,586,309,420,764,452,996,910,450,"1,240","1,030",717,884
Expenses +,331,573,301,415,749,427,977,896,439,"1,197","1,005",704,874
Operating Profit,7,12,7,6,15,25,18,14,11,43,24,14,10
OPM %,2%,2%,2%,1%,2%,5%,2%,2%,2%,4%,2%,2%,1%
Other Income +,13,23,21,20,6,6,8,13,6,5,11,4,9
Interest,5,3,3,5,4,4,3,3,2,2,3,2,2
Depreciation,4,4,4,4,4,4,4,4,4,4,4,4,4
Profit before tax,12,27,21,17,14,24,20,20,10,42,28,11,13
Tax %,0%,0%,0%,0%,-145%,-29%,-0%,-19%,-124%,-9%,24%,65%,-37%
Net Profit +,12,27,21,17,33,30,20,24,23,46,22,4,18
EPS in Rs,1.66,3.89,2.96,2.39,4.65,4.23,2.78,3.40,3.23,6.35,3.03,0.62,2.49
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,013","1,323","1,238","1,168","1,024","1,006",603,"1,003","1,372","2,079","2,807","3,871"
Expenses +,995,"1,283","1,223","1,175","1,085","1,012",650,991,"1,343","2,033","2,739","3,780"
Operating Profit,19,40,15,-8,-61,-7,-47,12,28,46,68,92
OPM %,2%,3%,1%,-1%,-6%,-1%,-8%,1%,2%,2%,2%,2%
Other Income +,40,21,43,33,-53,42,-5,54,45,64,32,29
Interest,17,21,27,31,30,31,22,19,18,15,11,9
Depreciation,17,21,32,36,36,17,17,16,15,15,15,17
Profit before tax,25,19,-1,-42,-180,-13,-91,32,40,79,74,95
Tax %,5%,9%,-908%,-0%,0%,3%,3%,9%,7%,-25%,-32%,6%
Net Profit +,24,17,4,-42,-180,-14,-94,29,37,99,98,89
EPS in Rs,3.43,2.46,0.59,-6.00,-25.87,-1.97,-13.50,4.09,5.26,13.81,13.63,12.47
Dividend Payout %,18%,24%,68%,-7%,0%,0%,0%,0%,0%,0%,7%,10%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,350,362,576,785,493,271,453,672,600,800,727,757
Borrowings +,148,224,250,234,207,150,144,113,94,82,70,64
Other Liabilities +,251,331,358,360,292,381,334,424,466,910,579,915
Total Liabilities,762,932,"1,198","1,392","1,006",816,944,"1,223","1,175","1,806","1,390","1,750"
Fixed Assets +,165,213,318,298,139,138,122,98,95,86,85,86
CWIP,36,9,8,7,1,0,0,0,0,0,0,10
Investments,46,46,284,502,374,168,444,633,523,631,443,389
Other Assets +,515,663,588,585,493,510,378,493,557,"1,089",862,"1,265"
Total Assets,762,932,"1,198","1,392","1,006",816,944,"1,223","1,175","1,806","1,390","1,750"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,7,-35,88,12,8,24,7,10,-7,159,-89,141
Cash from Investing Activity +,-7,-21,-73,49,40,84,31,61,36,-2,-11,-35
Cash from Financing Activity +,4,52,-11,-52,-57,-91,-29,-52,-34,-23,-30,-33
Net Cash Flow,4,-5,4,9,-9,17,8,18,-5,133,-131,73
Free Cash Flow,-35,-77,4,7,2,57,6,49,-15,173,-99,116
CFO/OP,52%,-79%,600%,-167%,-13%,-356%,-6%,118%,-20%,357%,-133%,188%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,72,86,85,89,70,92,131,93,76,112,62,67
Inventory Days,69,65,76,76,52,49,17,33,36,17,15,11
Days Payable,108,115,111,125,106,146,172,159,126,161,67,75
Cash Conversion Cycle,33,35,50,40,15,-4,-24,-34,-14,-32,10,3
Working Capital Days,6,4,8,3,-2,-10,-69,-37,-15,-28,0,-3
ROCE %,3%,6%,1%,-2%,-8%,2%,-9%,2%,5%,7%,10%,13%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,70.85%,70.74%,70.16%,69.96%,69.61%,69.60%,69.57%,69.56%,69.53%,69.45%,69.32%,69.32%
FIIs +,0.00%,0.90%,0.85%,0.85%,0.71%,0.59%,0.59%,0.59%,0.55%,0.55%,0.41%,0.41%
DIIs +,2.44%,2.16%,1.70%,0.94%,0.93%,0.80%,0.78%,0.60%,0.34%,0.34%,0.34%,0.29%
Public +,26.71%,26.20%,27.30%,28.26%,28.75%,29.03%,29.07%,29.25%,29.59%,29.67%,29.95%,29.97%
No. of Shareholders,"63,399","65,114","58,792","60,676","60,475","61,535","54,690","54,975","55,097","55,126","62,418","61,449"

--- CAGR BOXES ---




