--- ABOUT ---
"Maithan Alloys is engaged in the business of manufacturing and exporting of all three bulk Ferro alloys- Ferro Manganese, Silico Manganese and Ferro Silicon. It is also engaged in the generation and supply of Wind Power and has a Captive Power Plant. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,235","1,111","1,265",7.46

Book Value,Dividend Yield,ROCE,ROE
"1,424",1.44,14.8,11.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,535,404,444,448,433,375,464,531,435,632,491,490,559
Expenses +,445,363,411,413,427,354,415,502,359,567,459,435,453
Operating Profit,90,41,32,35,7,21,49,29,76,65,32,55,106
OPM %,17%,10%,7%,8%,2%,6%,11%,6%,18%,10%,7%,11%,19%
Other Income +,43,44,60,79,174,561,179,97,-116,649,-153,76,-159
Interest,1,0,0,0,1,2,5,6,8,12,14,4,14
Depreciation,5,5,5,5,5,5,6,6,6,6,6,6,6
Profit before tax,126,80,87,108,175,576,217,114,-54,696,-141,122,-72
Tax %,22%,25%,28%,21%,19%,21%,34%,21%,7%,23%,-16%,24%,-2%
Net Profit +,98,60,62,85,142,456,143,90,-58,538,-119,93,-71
EPS in Rs,33.71,20.47,21.28,29.31,48.81,156.82,49.41,31.20,-20.96,184.17,-41.55,30.54,-24.20
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,103","1,146","1,337","1,873","1,979","1,816","1,615","2,987","2,883","1,726","1,802","2,173"
Expenses +,989,"1,015","1,064","1,489","1,654","1,581","1,321","1,912","2,293","1,611","1,623","1,913"
Operating Profit,114,132,273,384,325,235,294,"1,075",589,116,179,259
OPM %,10%,11%,20%,21%,16%,13%,18%,36%,20%,7%,10%,12%
Other Income +,1,4,8,15,26,66,24,27,72,358,721,412
Interest,22,17,12,8,8,6,3,3,5,3,24,44
Depreciation,27,23,25,15,16,16,16,17,20,21,23,23
Profit before tax,66,96,244,376,327,279,299,"1,082",637,450,852,604
Tax %,21%,18%,26%,22%,22%,20%,23%,24%,22%,22%,26%,27%
Net Profit +,53,79,180,292,255,222,230,818,499,349,631,441
EPS in Rs,18.08,27.09,61.72,100.24,87.67,76.27,79.29,281.01,171.43,119.87,216.47,148.96
Dividend Payout %,6%,7%,4%,3%,7%,8%,8%,2%,4%,5%,7%,11%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,15,29,29,29,29,29,29,29,29,29,29,29
Reserves,308,364,556,839,"1,083","1,263","1,492","2,294","2,775","3,113","3,717","4,117"
Borrowings +,214,139,81,45,7,10,49,5,20,30,588,237
Other Liabilities +,246,266,236,303,399,213,328,422,316,296,514,510
Total Liabilities,783,799,902,"1,215","1,519","1,516","1,898","2,751","3,140","3,468","4,849","4,894"
Fixed Assets +,280,267,242,238,229,217,203,276,267,253,312,304
CWIP,1,0,0,0,0,1,0,0,2,54,1,1
Investments,36,36,70,343,628,6,795,824,870,"1,788","3,056","2,840"
Other Assets +,466,496,590,635,662,"1,292",900,"1,651","2,000","1,373","1,479","1,747"
Total Assets,783,799,902,"1,215","1,519","1,516","1,898","2,751","3,140","3,468","4,849","4,894"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,58,136,126,284,315,-45,117,237,968,-409,50,-10
Cash from Investing Activity +,-4,-11,-11,-280,-276,696,-761,-105,-962,369,-591,481
Cash from Financing Activity +,-65,-101,-74,-49,-54,-43,37,-62,-5,-9,522,-434
Net Cash Flow,-11,24,41,-44,-15,609,-607,70,1,-49,-19,37
Free Cash Flow,48,125,122,273,308,-49,116,141,962,-465,20,-12
CFO/OP,59%,104%,56%,97%,121%,2%,60%,47%,188%,-290%,59%,66%

--- RATIOS ---
