--- ABOUT ---
"Security & Intelligence Serv.(India)is directly and indirectly engaged in rendering security and related services consisting of manned guarding, training, and indirectly engaged in paramedic and emergency response services; loss prevention, asset protection and mobile patrols; facility management services consisting of cleaning, housekeeping and pest control management services in the areas of facility management; cash logistics services consisting of cash-in-transit, ATM cash replenishment activities and secure transportation of precious items and bullion; and alarm monitoring and response services consisting of trading and installation of electronic security devices and systems through its subsidiaries, joint ventures and associates.(Source : 202003-01 Annual Report Page No:101)"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,072",430,444,17.2

Book Value,Dividend Yield,ROCE,ROE
180,1.63,13.9,14.2

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,996","2,977","3,074","3,073","3,138","3,130","3,269","3,362","3,428","3,548","3,759","4,185","4,489"
Expenses +,"2,861","2,838","2,929","2,922","3,054","2,992","3,124","3,206","3,263","3,396","3,590","3,996","4,282"
Operating Profit,135,139,144,151,84,137,145,157,165,152,168,189,207
OPM %,4%,5%,5%,5%,3%,4%,4%,5%,5%,4%,4%,5%,5%
Other Income +,21,14,19,12,22,19,14,39,-283,26,20,-276,21
Interest,32,33,35,40,40,42,40,41,38,41,37,48,49
Depreciation,39,36,40,42,49,43,42,41,38,42,48,56,70
Profit before tax,85,85,88,82,17,71,76,114,-194,96,104,-191,109
Tax %,-9%,-6%,15%,55%,168%,10%,9%,11%,15%,3%,22%,-27%,6%
Net Profit +,93,90,75,37,-12,64,69,102,-223,93,81,-138,102
EPS in Rs,6.39,6.14,5.17,2.53,-0.81,4.46,4.77,7.08,-15.47,6.60,5.73,-9.81,7.26
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"3,546","3,835","4,385","5,833","7,093","8,485","9,127","10,059","11,346","12,261","13,189","15,982"
Expenses +,"3,388","3,666","4,165","5,533","6,742","7,969","8,607","9,561","10,854","11,743","12,891","15,265"
Operating Profit,158,169,220,300,352,516,521,498,492,519,298,717
OPM %,4%,4%,5%,5%,5%,6%,6%,5%,4%,4%,2%,4%
Other Income +,17,15,3,36,18,53,202,55,43,68,94,-210
Interest,48,48,77,92,94,152,127,98,115,148,161,175
Depreciation,45,43,36,56,66,128,113,112,135,166,164,215
Profit before tax,82,94,110,187,210,289,483,344,285,272,67,117
Tax %,41%,31%,1%,13%,-2%,22%,24%,5%,-22%,30%,82%,-18%
Net Profit +,48,74,110,163,215,225,367,326,346,190,12,138
EPS in Rs,50.55,61.07,8.14,11.07,14.72,15.38,24.64,22.11,23.77,13.19,0.82,9.75
Dividend Payout %,26%,36%,0%,16%,12%,13%,0%,0%,0%,0%,0%,72%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,69,73,73,73,74,74,73,72,72,71
Reserves,391,443,522,955,"1,177","1,315","1,757","1,998","2,260","2,341","2,336","2,475"
Borrowings +,444,446,700,557,975,"1,214","1,473","1,451","1,647","1,658","1,645","1,789"
Other Liabilities +,623,580,720,"1,186","1,964","1,998","1,689","1,537","1,689","1,866","2,028","3,297"
Total Liabilities,"1,463","1,475","2,010","2,772","4,189","4,600","4,992","5,059","5,670","5,938","6,081","7,632"
Fixed Assets +,329,308,400,717,"1,575","1,659","1,560","1,602","1,627","1,605","1,294","2,046"
CWIP,7,0,4,5,9,13,17,23,41,35,36,3
Investments,10,12,97,92,121,93,94,96,98,116,148,186
Other Assets +,"1,117","1,155","1,509","1,957","2,485","2,835","3,322","3,338","3,903","4,182","4,604","5,398"
Total Assets,"1,463","1,475","2,010","2,772","4,189","4,600","4,992","5,059","5,670","5,938","6,081","7,632"

